Regex,Attempt Regex,Positive Strings,Negative Strings
(0(0*|1+0)*)|(1(1*|0+1)*),0(0|1)*0|1(0|1)*1|1*|0*,"[, 0, 1]","[01, 10]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))+aaa+,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
0(0|1)*0,(0(0|1)*0)|(1(0|1)*1)?,"[, 00, 11]","[0, 1]"
(ab|ba)*,(ab|ba)*((a|b)(a|b))*,[],"[a, b]"
a+b,(a|b)*a(a|b)*b(a|b)*,[ab],"[, a]"
(a|b)(a|b)+aaa+,(a|b)*aaa*,[aa],"[, a]"
(a|b)(a|b)+aaa+,(a|b)*aaa+,[aaa],"[, aa, a]"
(ab|ba)*,(aa|bb|ab|ba)*(aa|bb)*,[],"[a, b]"
a+b,(a*b|a),"[a, aab]","[, aa, aaba]"
(a|(b*bb))*,(a|b|ba|ab)*,[],[]
0*10*(10*10*)*,[0-1]([0-1])?(([0-1])?)*,"[0, 1]",[]
(0*10*10*)*|0*,(0|1)*,[],[]
(0*10*10*)*|0*,(0|1)*1*,[],[]
(ab|ba)*,(ab|aabb|ba|bbaa)*,[],"[aa, aaa, bb, bba, a, b, aab]"
(a|(b*bb))*,(a|b|ba|ab|aba)*(aba)*,[],[]
(a|b)(a|b)+aaa+,(a|b)*(aaa)a*,[aaa],"[, aa, a]"
(ab|ba)*,(ab|ba)*(aabb+bbaa+ba+ab)*,"[, aabbbbaabaab]","[aa, aaa, a, aabbbbaabaa, b, aab, aabbb, aabbbb, aabb, aabbbbaab, aabbbba, aabbbbaabaaba, aabbbbaaba, aabbbbaa]"
(ab|ba)*,(bb|aa|(ab|ba)*)*((aa)|(bb)|(ab)|(ba))*,[],"[a, b]"
0(0|1)*0,0(0|1)*0|(00)*,"[, 00]","[0, 1]"
b*a*,((a+)|b+a*)*,[],[]
(ab|ba)*,((ab|ba)+(aa|bb|ba|ab)*)?,"[, ab]","[aa, abb, a, aba, b]"
(a*ba*b)*a*ba*,a*b(ba+b)*|(a*|bb*)*,[],[]
(ab|ba)*,((aa)*|(ab)*|(ba)*|(bb)*)*,[],"[a, b]"
(a|(b*bb))*,(a*b+a*)*|a*,[],[]
(0|1)(0|1)|(0|1)(0|1)(0|1),"(0|1|10|11){2,3}","[00, 000, 11, 001, 01, 10]","[, 0, 1, 0000, 0001]"
a+b,(a|a*)(b),[b],"[, ba]"
a+b,(a+b)*,[],"[a, b]"
a+b,(a+b)+,[ab],"[, abb, a]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba?)*,"[, bb, bba, ab, aba, abab, bbab]","[a, b]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+(0+1)*1*)*|(0+(1+0)*0*)*,"[, 0, 1]","[01, 10]"
1?(01)*0?,((0|1)|(01|10))*,[],[]
(a*ba*b)*a*ba*,a*b(bb*|a*)*,[b],[]
(ab|ba)*,(ab|ba)*(ab+ba)*,"[, ab, abbba]","[aa, abb, a, b, abbbaa, abbbaab, abbb]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))(aaa)+,"[baaa, aaaa]","[, aa, aaa, a, b, baa, ba]"
(a|b)*baa(a|b)*b,((a|b)*baa(a|b)*)*b,"[b, abaab]","[, a, ab, aba, abaa]"
(0(0*|1+0)*)|(1(1*|0+1)*),1*|0*|1+(0*1*)*1+|0+(0*1*)*0+,"[, 0, 1]","[01, 10]"
(a|b)*baa(a|b)*b,(a|b)*(a|b)*b,[b],[]
0(0|1)*0,0+|(0|1)*|0+,[],[]
(a|(b*bb))*,((a|b)*|bb|(a|b)*)*,[],[]
(a|baa)*,(a|b)*(baa)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0+1+0*)*|0*(1+0+1*)*,[],[]
(ab|ba)*,((aa)|(ab)|(ba)|(bb))*,[],"[a, b]"
(a|baa)*,(a|(b|aa*))*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|0+(1*0*)*|1+(0*1*)*,[],[]
a(a|b)a(a|b)*,(aba|aaa|aab|abb|bba)(a|b)*,"[aaa, abb]","[, aa, bb, a, ab, b, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*((a|b)a*b)?a?,"[, a, aab]","[aa, aabb]"
