Regex,Attempt Regex,Positive Strings,Negative Strings
(a|b)(a|b)+aaa+,(aa*|bb*)aaa+,[aaaa],"[, aa, aaa, a, b, aaaab]"
0(0|1)*0,(0(1+(0*1+)*)*0)*,"[, 010]","[0, 01, 1]"
(a|(b*bb))*,(a*b*b)|(a*),"[, b]",[ba]
(b|(a*aa))*,a*b*(aa)*b*,"[, b, baa, baab]","[baaba, ba]"
(a*ba*b)*a*ba*,a*|b+(a*|bb*),"[, a]",[ab]
(a|b)*(bab)(a|b)*,(bab)*a*b*(bab)*,"[, a, ab, b, abab]","[aba, ababb, abaa, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0+1+)*|(0+1+0+)*,"[, 101, 0100, 1011, 010]","[0, 01, 1, 0101, 10]"
(a|b)(a|b)+aaa+,b*a(a|b)aaa*,"[abaa, aaaa]","[, aa, aaa, a, ab, aba, abaab, aaaab]"
0*10*(10*10*)*,(0)*(1+)*(0)*,"[, 1, 10]",[101]
(a|(b*bb))*,bb*|a*|b*,"[, a, b]",[ab]
(ab|ba)*,((a+b)(a+b))*,[],"[abb, a, ab, aba]"
(a|(b*bb))*,(a|bb)*|(b|bb)*,"[, a, b]","[ab, aba]"
(ab|ba)*,((ab)*(a|b)(a|b)|(ba)*(a|b)(a|b)),"[aa, ab, ba]","[, aaa, abb, a, b]"
(a*ba*b)*a*ba*,(bb)*a*ba*(bb)*(ab)*,"[ab, aba, b, ababb, ababab, abab]","[, a, ababaa, ababbb, ababa]"
0*10*(10*10*)*,0*(1(11)*|0*),"[, 1]","[11, 10]"
(a|baa)*,a*|(?:a*|b+([a]{2})+)*,"[, a, baa, baa?:]","[ab, b, baa?, ba]"
(a|(b*bb))*,a*(b+a)*(bb+b)*(b+a)*,"[, bbb, ba]","[bb, b, baa]"
(a|(b*bb))*,b+,[b],"[, a]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)((a|b)a*ba)*)?,"[, bb, ab]","[a, aba, bbbbb, b, bbb, ababb, bbbb, abab]"
(a|(b*bb))*,b*,[],[a]
a(a|b)a(a|b)*,a(a|b)*a,[aa],"[, a, b]"
(a|(b*bb))*,(a|b)*bb*b(a|b)*,[bb],"[, b]"
(0|1)(0|1)*,0*,[],[1]
0*10*(10*10*)*,1(1?)|0*,"[, 0, 11, 1]",[01]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0*1+)*|(0+1*0+)*,"[, 0, 010011, 010010, 0100100, 0101, 01011, 0100, 01001, 010]","[010110, 01, 1, 0100101, 01001001]"
(a*ba*b)*a*ba*,(a*([b](bb)*)a*)?,"[, ab, aba]","[abb, a, abab]"
(ab|ba)*,(ab+aa+bb+ba)*(a+b)*,"[, ab, aab, abaab]","[aa, abb, a, aba, abbaa, abbaab, abaabb, abaabbb, abaa, aabb, abba]"
(a*ba*b)*a*ba*,((b)(a)+)|((bbb)+(a)*),"[bbb, ba]","[, bb, a, b, bbbb]"
b*a*,(a*b*a+)|(a+b*a*),"[a, ab, aba]","[, b, abab]"
(a|(b*bb))*,(a+b)*b*(a+b)*,"[, b, bab]","[a, babb, ba]"
(a|baa)*,(b)+(a)+(a)*,[ba],"[, a, b]"
(0*10*10*)*|0*,1(0*|1)1,"[11, 101]","[, 0, 1, 10]"
(a|b)(a|b)+aaa+,"(aa|bb|ab|ba)*a{3,}","[aaa, aaaa]","[, aa, a, aaaab]"
001|1010|110,0*1*0*1*,"[, 1, 101, 10]",[1010]
001|1010|110,(0|1)*01(0|1),"[011, 010]","[, 0, 01]"
(a|b)(a|b)+aaa+,(a|b)a*|b*aaa*,"[a, b]","[, bb, bba, ab]"
001|1010|110,(001)|(10101)|(110),[001],"[, 0, 00, 000, 11, 1, 10]"
(0*10*10*)*|0*,0*1+0*1+0*,"[11, 110, 101, 1010]","[, 1, 10101, 10]"
(a|baa)*,a*|(b*aa)*,"[, a, baa]","[ab, b, ba]"
(a|b)(a|b)+aaa+,ab(ab|aa|ba|bb)*(aaa)*,"[ab, abaaa, abaa]","[, aa, a, aba, abaab]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|((0+1+0)*(1+0+1)*)*,"[, 0, 1, 010]","[01, 0101, 01010, 0100]"
(a*ba*b)*a*ba*,(a)*(aa*)|(bb)*b|a+,"[a, b]","[, bb, ab]"
(a|b)(a|b)+aaa+,a*b*a*aaa,"[aaa, aaabaaa]","[, aa, a, aaaba, aaabaaab, aaabaa, aaab]"
0*10*(10*10*)*,(((1*)+)+)|0*,"[, 0, 1]",[01]
(a|(b*bb))*,a*(b+a)*(bb)*(bbb)*(b+a)*,"[, bb, ba]","[b, baa]"
(a*ba*b)*a*ba*,(a*)(b(a*)(b(a*)b))*,"[, bbb]","[bb, bbba, b]"
(0*10*10*)*|0*,0*1(0|1)*,[1],[]
(a*ba*b)*a*ba*,a*b|(a|ba*b)*,"[, b, bab]",[ba]
0*10*(10*10*)*,(((1?)*|(11?)*)|(111?)*)*|0*,"[, 0, 1]",[01]
(0|1)(0|1)*,1*,[],[0]
(ab|ba)*,(a+b+a+b+)*,"[, abab]","[a, ab, aba, b]"
(b|(a*aa))*,(b*aa*b*)|(b*a*ab*),"[a, ab]","[, aba]"
(a|b)(a|b)+aaa+,(ab|ba|aa|bb)*aaa,[aaa],"[, aa, a, aab]"
(a*ba*b)*a*ba*,((a|bb)*ba*(a|bb))*,"[, aba, ababb, ababbb, ababbbbb]","[abb, a, ab, ababbbb, abab]"
(a|b)(a|b)+aaa+,(a|b+aaa)*,[],"[b, baa, baab, ba]"
(a|(b*bb))*,(a)*(bb)*(b+a)*,"[, bb, ba]","[b, bab, baa]"
0*(10*1)*0*,0*1*,"[, 1]",[10]
(a|baa)*,"[a-b](ba{2,})?","[a, b, abaa, bbaa]","[, aa, bb, bba, ab, aba, ba]"
(a|(b*bb))*,a*(b*b)a*,"[b, ba]","[, bab]"
(a*ba*b)*a*ba*,(ab)*,[],"[aa, a]"
(a|b)(a|b)+aaa+,a(a|b)aaa*,"[abaa, aaaa]","[, aa, aaa, a, ab, aba, abaab, aaaab]"
(b|(a*aa))*,b*(a*a*)*b*,"[, a, ab]",[aba]
a(a|b)a(a|b)*,a+(a+b)+a+(a+b)*,"[aaba, aabaa, aabaab]","[, aa, a, aab, aabaabb]"
(a|b)(a|b)+aaa+,(a*b*)(aaa+),"[aaa, aaabaaa]","[, aa, a, aaaba, aaabaaab, aaabaa, aaab]"
(0*10*10*)*|0*,(1|01*0)*,[],[0]
(a*ba*b)*a*ba*,a*b(bb+|a*|bab)*,"[b, bbb, bbbb]","[, bb, bba, bbaa]"
(0*10*10*)*|0*,(1|01*0),[00],"[, 0, 000]"
(a|b)(a|b)+aaa+,((a|b){3}(a|b)*aaa+)|(aaa*),[aa],"[, a, ab, aaba, b, aab, aabaa]"
1*(01*01*01*01*)*,1*(1*01*01*01*01*01*)*,[],"[0, 00, 000, 0000]"
0*10*(10*10*)*,(0*|(1(11))*)+,[],"[11, 1, 10]"
a(a|b)a(a|b)*,aaa|(a+b)*|aba(a+b)*,"[, aaa, ab, aaaab]","[aa, a, aaaabb, aaaa]"
(a*ba*b)*a*ba*,a*(bb)*b+a*,"[b, ba]","[, bab]"
(a|baa)*,a*(b*aa)*,"[, baa]","[b, bab, ba]"
(0|1)(0|1)*,1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*,"[, 01, 010101010101010, 01010101010, 010101010101, 0101010, 010, 0, 010101, 0101, 01010, 0101010101, 010101010, 0101010101010, 01010101010101, 01010101]",[0101010101010101]
(a|(b*bb))*,(a|b)*b*bb*(a|b)*,[b],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*(10)*)*,[],"[0, 00, 1]"
(0*10*10*)*|0*,(0*1(0*10*110*)+)|0*,"[, 1111]","[11, 1, 111, 1110]"
(0*10*10*)*|0*,(0*1+)*,[],[0]
(ab|ba)*,(b*ab*ab*)*,"[, aa]","[a, b]"
(a|baa)*,(a|abb+)*,"[, abb, a]","[ab, aba]"
(a|(b*bb))*,(b*bb*)|a,"[a, b]","[, aa]"
b*a*,a(a)*|(a*b*),"[, b]",[ba]
(a|b)(a|b)+aaa+,a*|a*(baaa)a*,"[, baaa]","[baaab, b, baa, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a(a|b)a*b)*)*,"[, bb, ab, abab, bbab]","[bba, a, aba, b]"
(a|b)(a|b)+aaa+,(a*b*|a*a*|b*b*|b*a*)(a{3}),"[aaa, baaa, aaabaaa]","[, aa, a, b, baa, aaaba, aaabaaab, aaabaaaa, aaabaa, aaab, ba]"
(a|b)(a|b)+aaa+,ab|aaa*,"[aa, ab]","[, a, aab]"
(a*ba*b)*a*ba*,b+(a*|bb*),"[b, ba]","[, a]"
(0|10*1)*,(0*1)*,[],[0]
(a|(b*bb))*,a*(b*bb*)a*,"[b, ba]","[, bab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1(0|1)*1|0(0|1)*0?,"[0, 11]","[, 1]"
(a|(b*bb))*,a*b(b+a)*ba*,"[bb, bba, bbaa]","[, b, bbb, ba]"
(a|b)*baa(a|b)*b,(ba*)+b,[bb],"[, a, b]"
a(a|b)a(a|b)*,a(a+b)+a(a+b)*,"[aaba, aabaaba, aabaab]","[, aa, a, aab, aabaa, aabaabb]"
0*10*(10*10*)*,(111)*(1)*,[],[0]
b*a*,(a)(a)*(b)*(a)*,"[a, ab, aba]","[, abab]"
a(a|b)a(a|b)*,(a)*(aaa)*(aba)*(a+b)*,"[, a, ab, aba, abaaab]","[abaaa, abaaabb, abaa]"
(a|baa)*,(ba*)*,"[, b]",[a]
(a|baa)*,(a)*(b|aa)*(a)*(b|aa)*,"[, b, bab, ba]","[baba, babab]"
(0*10*10*)*|0*,(01)+(01)+,[0101],"[, 0, 00, 01, 010]"
0(0|1)*0,(0(1+(0*1+)*)*0)*|0*,"[, 0, 010]","[01, 1]"
(a|b)(a|b)+aaa+,"(a|b)(a|b)a{2,}","[aaaa, bbaa]","[, aa, aaa, bb, bba, a, bbaab, b, aaaab]"
(a|b)(a|b)+aaa+,a*b*a{3},"[aaa, aaabaaa]","[, aa, a, aaaba, aaabaaab, aaabaaaa, aaabaa, aaab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1)(0|1)*,"[000, 111]","[, 0, 00, 11, 1]"
(a|b)*baa(a|b)*b,(a|baa)*b,[b],"[, bab, ba]"
(a|(b*bb))*,bb(a|b)*b,[bbb],"[, bb, a, b]"
(a|baa)*,(a)*((b)+(aa)+)*(a)*,"[, baaa, baa]","[baaab, b, ba]"
(a|baa)*,(b)(aa+)*,"[b, baa]","[, a, ba]"
(a|b)(a|b)+aaa+,(a+b)*aaa,[aaa],"[, aa, a, b, aaaa]"
(a|baa)*,"(a|b*a{2,})",[a],"[, ab, b, ba]"
(a*ba*b)*a*ba*,a*(b|bbb)+(a|bb)*,"[b, ba]","[, baba, bab]"
(a|(b*bb))*,a*(bb)*(a)*b*,"[, bb, bba, b, bbab]",[ba]
(a|b)(a|b)+aaa+,a(a|b)*aaa,[aaaa],"[, aa, aaa, a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01+0)|(10+1))*,[],"[0, 00, 01, 1, 10]"
(a|b)(a|b)+aaa+,(a+b+)|(b+a+)a+a+a+,"[baaaa, ab]","[, a, aba, baaa, b, baa, ba]"
(a|baa)*,((a*)+(b*)+(aa)+(a*)),"[aa, aabaa]","[, a, aaba, aab, aabaab]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(10)*,"[, 0, 010010, 1, 01010, 0100, 010]","[01, 0100101, 0101, 01001, 10]"
(a|baa)*,"(a{1,})?b?(ba{2,})?","[, b, baa]","[bb, baab, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b)*a)*)?,"[, a]","[bb, ab, b]"
(a|b)(a|b)+aaa+,a|ba|b+aaa,"[a, ba]","[, aa, bb, bba, ab, b, baa]"
0*10*(10*10*)*,1|(111)*|01,"[, 01, 1, 111]","[0, 00, 11, 1111]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(10)+,"[, 00, 1, 0010, 001010, 00100, 0010010]","[0, 001, 001001, 00101, 00100101, 10]"
(a|baa)*,a*|baa*|a*baa*|baa*baa*,"[, a, aba]","[ab, b, abab]"
0*10*(10*10*)*,0*(1|1||1)0*,[1],"[, 11, |]"
(a|(b*bb))*,a*(bb*)*a*,"[, b, ba]",[bab]
(a*ba*b)*a*ba*,a*(b+)(bb)*a*,"[b, ba]","[, bab]"
(b|(a*aa))*,(b*|ab+)*aa(a+b)*,[aa],"[, aaa, a, aab]"
(a|(b*bb))*,b(a+b)*b,[bb],"[, a, b, ba]"
b*a*,a+(b*a*)+,[a],"[, b]"
(a|baa)*,((b)*(aa)[a]*)*,"[, aa]","[a, ab, aab]"
(a|baa)*,"[ab]*a{2,}",[aa],"[, a]"
0*10*(10*10*)*,((((1*)?)|((11*)?))|((111*)?))*|0*,"[, 0, 1]",[01]
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0+1+)*|(0+1+0+)*|0*|1*,"[, 0, 1, 101, 010]","[01, 0101, 10]"
(a|b)(a|b)+aaa+,(a*|b*)(aaa)a*,[aaa],"[, aa, a, aaab]"
(a|b)*(bab)(a|b)*,(a+b+bab)*,[],"[abb, a, ab, aba, abba]"
0*10*(10*10*)*,0*1(11)*(0*|1(11)*),"[11, 1, 10]","[, 101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((0|1)*(01)(0|1)*10(0|1))|((0|1)*(10)(0|1)*10(10)))*,"[, 010101, 010100, 01101, 0101010]","[0, 011, 01, 1, 101, 0101, 01010, 0110, 1010, 10101, 010, 10]"
(a|b)*baa(a|b)*b,(a|b)*(baa)b*,"[baa, baab]","[, b, ba]"
0(0|1)*0,0*(0*|1*)0*,"[, 1, 10]",[101]
0*10*(10*10*)*,(1?|11?),"[, 11, 1]",[0]
0+1*,0*1+,[1],"[, 10]"
(a|(b*bb))*,(a)*(bb+a)*(b+a)*(a)*,"[, baa, ba]","[b, baab]"
(a*ba*b)*a*ba*,(a|b)*(b),[b],[]
(a*ba*b)*a*ba*,(a*)b(a*|bb*),"[bb, b, ba]","[, bab]"
(a*ba*b)*a*ba*,ba*b|a*ba,"[aba, ba]","[, a, ab, b, baa, abaa]"
0*10*(10*10*)*,(0*)|(1|1|1)|(0*),"[, 0, 1]",[01]
(a|b)(a|b)+aaa+,(a+b)*(b+aaa),[baaa],"[, baaaa, a, baaab, b, baa, ba]"
0*10*(10*10*)*,0*1+|1*0*,"[, 0, 01, 1, 10]",[010]
0(0|1)*0,(11*0*11*)*|(00*1*00*)*,"[, 00, 101, 1011, 0010]","[0, 001, 1, 00101, 10]"
(a|b)(a|b)+aaa+,(a*b*)(a*b*)aaa(a)*,"[aaa, aaabaaa, aaabaaabaaa]","[, aa, a, aaabaaabaa, aaaba, aaabaaaba, aaabaaab, aaabaaabaaab, aaabaa, aaab]"
(a*ba*b)*a*ba*,b*(b*b*),[],[a]
(a*ba*b)*a*ba*,a*(b+)bb*,[bb],"[, b, ba]"
(b|(a*aa))*,(b*aa(a+b)*)*,"[, aa, aaaa]","[aaa, a, ab, aab]"
a(a|b)a(a|b)*,a|(a+b)|a|(a+b)*,"[, a, aab]","[aa, aabb]"
(ab|ba)*,(ab)+(aa|bb|ab|ba)*,[ab],"[, aa, abb, a, aba]"
0(0|1)*0,(01(0|1)*10)*,"[, 0110]","[0, 00, 011, 01]"
(0*10*10*)*|0*,0*(1+1)*0*,"[, 11, 110]","[1, 10]"
(b|(a*aa))*,(b*a*aa+b*a*a+|b*),"[, aaa, aaaba]","[aa, a, aaabab, aaab]"
(a|b)*(bab)(a|b)*,a*|b*|(a|bab)*(b|aba)*,"[, a, ab, aba, b, abaaba]","[abaaa, abaab, abaa, ba]"
0*10*(10*10*)*,0*1+0*1*,"[1, 101, 10]","[, 1010]"
(ab|ba)*,(a+b)*|(b+a)*,"[, ab, ba]","[abb, a, b]"
(0*10*10*)*|0*,0*1(0*1+)*,[1],[]
(a|baa)*,((a)|(ba(a)*)),"[a, ba]","[, aa, b]"
(a*ba*b)*a*ba*,(((a*)+b+(a*)+b+(a*))*)+b+(((a*)+b+(a*)+b+(a*))*),"[abababb, ababb, ababababab, ababab, abababababa, abababababb]","[, ababababa, abb, a, ab, aba, abababa, abababab, ababba, ababa, abab, abababba]"
(a*ba*b)*a*ba*,((a)(b))*,[],"[aa, a]"
(a*ba*b)*a*ba*,(a*ba*(bb)*a*)|(a*bba*(b)*a*),"[babba, bb, babb, b, bbb, ba]","[, baba, bab]"
(a|baa)*,(b|aa)*,[],"[a, ab]"
(a*ba*b)*a*ba*,a*b(b|ab*b)*,[b],"[, baa, ba]"
(a|baa)*,(b*(aa)+)*,[],"[a, ab, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+0+)|(1+0+1+))*|0*|1*,"[, 0, 010010, 1, 0100101, 010101, 0100100, 0100, 010010101, 010]","[01, 01001010, 0101, 01010, 01001, 0101010]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*aaaa*,"[aaa, aaaa]","[, aa, a, aaaab]"
(0*10*10*)*|0*,(0*(1)*0(1))*,[],"[0, 1, 100, 10]"
a(a|b)a(a|b)*,a(a+b)a(a+b)*,[aaba],"[, aa, a, aab, aabaa, aabab]"
(a|baa)*,[b]*[a]{2},[aa],"[, aaa, a]"
(ab|ba)*,(ab+ba)(ab+ba)*(a+b)*,"[abbaab, abbaaab, abba]","[, aa, abb, a, ab, abbaa, abbaaa]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(aaa)a*,"[aaa, aaaa]","[, aa, a, aaaab]"
(a|baa)*,(b+(a+)(a+)a*)*,"[, baa]","[a, b, ba]"
(a|baa)*,a*|baa*|a*baa*|abaa*baa*,"[, aa, a, aaba]","[ab, aab, aabab]"
b*a*,(a+|b*a)*,[],[b]
(a|baa)*,(a)*(baa)*((a)*(bbb)*)*,"[, baaa, baa]","[baaabb, baaab, baaaba, b, ba]"
(a|baa)*,(a|b)*aa,[aa],"[, a]"
(ab|ba)*,(aa*bb*)*,"[, ab]","[a, b]"
(a|(b*bb))*,(a+bb*)*,"[, ab]","[a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+|1+0+1+0+1+0+1+,"[, 010011011, 01001001, 01001100, 010, 01001101, 010011, 010010, 0100101, 01001010, 0100100, 0101, 01010, 0100, 10110, 101101, 010010010, 1011, 0100110110, 1010, 01001, 0100110, 0, 1, 101, 1011010, 0100100101, 10101, 010011001]","[01, 010101, 101010, 01001001010, 10]"
0*10*(10*10*)*,(0*1|0*111+),"[1, 111]","[, 11, 10]"
(a|(b*bb))*,a*b+a*,"[b, ba]","[, bab]"
(0*10*10*)*|0*,1*1*0*1*1*0,"[0, 010]","[, 01, 0100]"
0*10*(10*10*)*,(0|1)*1(0|1)1*0*,"[100, 101, 10]","[, 1]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*a|b*(aaa),"[a, baaa, baa]","[, aa, abb, ab, b, aab, ba]"
(a*ba*b)*a*ba*,b*a(ab*a|b)*,[a],[]
(a*ba*b)*a*ba*,(((a*)*b)*b)*(b),[b],"[, a, ab]"
(0*10*10*)*|0*,0*0?|10+11*,"[, 0, 101]","[01, 1, 10]"
(a|baa)*,a*b(a*ba*b)*a*,[b],[]
(a*ba*b)*a*ba*,(a*ba*(bb)*a*)|(a*bba*(b)*a*)|(ba*ba*ba*),"[abb, ab, aba, b, ababb, ababba, abbb, ba]","[, baba, a, bab, ababa, abab]"
(a|(b*bb))*,(a*|(bb)*)*b*,"[, b]",[ba]
a(a|b)a(a|b)*,a+(a|b)+a,"[aaa, aba]","[, aa, a, ab, b]"
(a|b)*baa(a|b)*b,(a|b)*aab(a|b)*b,[aabb],"[, aa, a, aab]"
(a|baa)*,"[a-b]((ba{2,})?)","[a, b, abaa, bbaa]","[, aa, bb, bba, ab, aba, ba]"
0*10*(10*10*)*,(0)*(1*)+(0)*,"[, 1, 10]",[101]
(a|(b*bb))*,(a)*(bb(b)*)*(b+a)*,"[, bb, ba]","[b, bab, baa]"
(a|baa)*,(a*b*)|(b*a*),"[, a, ab, b, ba]",[aba]
(ab|ba)*,(ab)*|(ba)*|(aa)*|(bb)*,"[, aa, bb, ab, ba]","[aaa, a, aba, b, bab, bbb, aaab]"
(a|b)(a|b)+aaa+,a|b(a|b)+aaa(a)*,"[baaaa, a, bbaaa]","[, aa, bb, bba, baaa, ab, b, baa, bbaa, ba]"
a(a|b)a(a|b)*,(aba+aaa)*(a+b)*,"[, ab, aab, abaaaa, abaaaaa]","[aa, a, aba, abaaa, abaa, aabb]"
b*a*,(a+b)*a*,"[, a]",[b]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(10+1)*|(01+1)*|((10)+0*1+)*|((01)+1*0+),"[, 0, 00, 011, 11, 1, 011011, 0110, 1001, 10011, 010]","[001, 01, 0110110, 100, 0101, 01011, 01101, 10]"
(a|(b*bb))*,a*b*(ba+ab)*b*a*,"[, baabb, b, baa, baaba, baab, ba, baabbb]",[baabab]
(ab|ba)*,(ab+ba)*(aa+ab+ba+bb)*,"[, aaabbabb]","[aa, aaa, abb, a, ab, aaaba, aaabb, aaabbab, aaabba, aaabbabba, aaab]"
(a|baa)*,b*(aa+)*,"[, aa]","[a, aab]"
(a|(b*bb))*,((a|b)*bb(a|b))|a*,"[, bba, bbb]","[bb, b, ba]"
a(a|b)a(a|b)*,((aaa)|(aba))*,[],"[aa, abb, a, ab, aab]"
(ab|ba)*,(ab+ba)*(a+b)+(a+b)?,"[ab, aab]","[, aa, abb, a, aabb]"
(a|baa)*,(a*|baa*),"[, a]","[ab, b]"
0*10*(10*10*)*,(00|01|10|11|000|111|100|010|001|110|101|011),"[00, 000, 11, 111]","[, 0, 1, 0000, 1110]"
(a|b)(a|b)+aaa+,(aa|bb)*aaa,[aaa],"[, aa, a, aab, aaab]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)*a),"[, aa, ab, abab, ba]","[aaa, abb, a, aba, b, abbb]"
b*a*,(a*)|(a*b*),"[, b]",[ba]
(0*10*10*)*|0*,0*(0*1+0*1)*,"[, 11, 101]","[110, 1, 1010, 10]"
(a*ba*b)*a*ba*,(ab*ab*)*a*ba*,"[aaba, b, aab, aabab]","[, aa, bb, a, aababb]"
(a|(b*bb))*,(a*(bb*))*,[],[a]
001|1010|110,(001|10101|110)*,[],"[0, 00, 000, 11, 1, 10]"
(a|b)*baa(a|b)*b,(a|b)*abb((a|b)*b)*,[abb],"[, a, ab, abba]"
(b|(a*aa))*,(b*(aa*)b*)*,"[, a]",[b]
0*10*(10*10*)*,0*|1*,"[, 0, 1]",[01]
(a|(b*bb))*,b*(ab+ba+b)*,"[, abbab]","[aa, abb, a, ab, abba]"
(a*ba*b)*a*ba*,a*(bb)*a*b+a*(bb)*a*,"[babba, bb, bba, babb, b, ba, bbab]","[, baba, bab]"
(a|b)(a|b)+aaa+,ab|ba|aa|bb|a*b*aaa,"[aa, ab, aabaaa, ba]","[, a, aaba, b, aab, aabaa, aabaaab, aabaaaa]"
(a|b)*baa(a|b)*b,(a|b)*baa+b*,"[baa, baab]","[, b, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*|((a|b)a*b)*,"[, bb, bba, ab, aba, ababbb, bbabbb, abab, bbab]","[a, b, bbabb, ababbba, bbabbbb, ababb]"
(a*ba*b)*a*ba*,(a)*(b|bb)(a)*(bb)*(a)*,"[babba, bb, babb, b, bbb, ba]","[, baba, bab]"
(a|b)(a|b)+aaa+,aaaa*,[aaa],"[, aa, a, aaab]"
(a*ba*b)*a*ba*,((a|b)a+b)+,"[bab, aab]","[, aa, bb, a, ab, b, ba]"
(a|baa)*,a*b(aaa*)*(a|b)*,[b],[]
(a|(b*bb))*,(a*ba*ba*)*,"[, abb]","[a, ab]"
001|1010|110,1*0*011*0*,"[01, 010]","[, 0, 0101]"
(0*10*10*)*|0*,(0*1)*,[],[0]
(a|(b*bb))*,(b*)+(a*b*),"[, a, ab]",[aba]
(a*ba*b)*a*ba*,b(aa+ab+ba+bb)*,[b],"[, baaabb, a, baaa, baaab, baa, ba, baaabba]"
a(a|b)a(a|b)*,a+(a|b)+a+b,"[aaab, abab]","[, aa, aaa, a, ab, aba, b]"
(a|b)(a|b)+aaa+,b*a*b*aaa,"[aaa, aaabaaa]","[, aa, a, aaaba, aaabaaab, aaabaaaa, aaabaa, aaab]"
(0(0*|1+0)*)|(1(1*|0+1)*),(101)*|(010)*|0*|1*,"[, 0, 00, 11, 1, 101, 010]","[001, 01, 0100, 1011, 10]"
1*(01*01*01*01*)*,(0|1)*1*01*0,[00],"[, 0]"
(0*10*10*)*|0*,(1|0)0*1+,"[11, 01]","[, 0, 110, 1, 010]"
(ab|ba)*,(ab+ba)(aa+ab+ba+bb)*,[abba],"[, aa, abb, abbaaaabba, a, ab, abbaaaabbab, abbaa, abbaaaab, abbaaaa, abbaaa, abbaaaabb]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*(a|((a|b)a*b)),"[a, aab]","[, aa, aabb]"
(b|(a*aa))*,b*(aa*)*b*,"[, a, ab]",[aba]
(a|(b*bb))*,(a+bb)*bb*,[b],"[, a, ab, aba]"
(a*ba*b)*a*ba*,a*(b+)(a|bb)*,"[b, ba]","[, baba, bab]"
0*10*(10*10*)*,(111)*,[],"[0, 11, 1]"
(a|(b*bb))*,((a|b)*(ab|b)b+(a|b)*b(ba|b)+a*)*,"[, abbbb, abbbba, abbbbaa]","[abb, a, ab, abbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|0*1+0*1+0*|1*0+1*0+1*,"[, 00, 11, 00101, 0010, 0, 001, 1, 100, 1001, 10010, 100101, 001010]","[01, 0010101, 10]"
(a*ba*b)*a*ba*,a*b(a*ba)*a*,[b],"[, bb, bbb]"
(a|baa)*,((b*)aaa*),[aa],"[, a, aab]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|1),"[, 11, 01, 1, 111, 101, 1111]","[0, 1011, 11111, 010, 10]"
(0|10*1)*,(1|01*0)*,[],[0]
(a|b)*baa(a|b)*b,(a)*|(b)*baa(ab)*b+,"[, a, baab]","[ab, baaa, b, baa, ba]"
(a|b)(a|b)+aaa+,a*|b*aaa,"[, a, baaa]","[ab, b, baa, ba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1)|0,"[0, 001]","[, 00, 0011, 0010]"
(ab|ba)*,(ab)*(aa|bb)*(ba)*(a+b)*,"[, aa, aaba, aab, aabbba, aabab, aaab, aabb]","[aaa, a, aaaba, aaabb, aabbb, aabbbab]"
(a|baa)*,((a|b)(a)(a)*),"[aa, ba]","[, a, b, bab, aab]"
(a*ba*b)*a*ba*,(a*b*ab*ab*)*,"[, aa, baa]","[a, b, ba]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)(a|bb|ba(a|b))*(b|ba),"[bb, bba, ab, aba]","[, a, b]"
0(0|1)*0,0*(1)*0*,"[, 1, 10]",[101]
(a|(b*bb))*,b*(ba+ab)*b*,"[, baabb, b, baab, baabbb]","[a, baa, ba]"
(a*ba*b)*a*ba*,(a|b)((a|b)(a|b))*,"[a, b]",[]
1*(01*01*01*01*)*,(0|1*)*(0000),[0000],"[, 0, 00, 000]"
