Regex,Attempt Regex,Positive Strings,Negative Strings
(a|b)a*,a*,"[, a]","[abb, aba, ab]"
(a|(b*bb))*,(a+b)*|(bb)*,"[bb, , aab]","[aa, bba, a, aaba, b, bbb, aabba, aabbab, aabb, ba]"
(a|baa)*,"[a-b]b?a{2,}","[aaa, baaa, baa, aaaa]","[aa, abb, , bba, bb, aba, ab, a, baaaba, bab, b, aab, bbb, aaaabab, aaaab, baaabab, baaab, aaaaba, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0+1+0*)*|(0+1+0+1*)*,"[00, 11, , 001001, 00101, 0010, 00100, 0, 1, 1001, 100100, 10011, 10010, 001000, 001011]","[001, 100, 001010011, 00101001, 1001001, 10010011, 10010010, 001010, 0010100, 10]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,"[, aabaaababababba, bababababba, bababababababba, bababababababbbabab, aabaaabababb, aabaaabababa, babababababab, baba, aaba, aabaaaba, babababa, aabaaabababab, aabaaababba, aabaaab, babababababb, babababababa, aabaaababababbbaaab, bababab]","[bababababa, bab, aabaaababbaaabb, bababababb, bababababababbb, aabaaabab, bababababababa, bababababababb, aabaaabaa, aabaaababababbbaaaba, babb, bababababababbbaba, bababababababbbababbab, aabaaababababbbaaabaa, aa, bababababbababb, bababababababbbab, bababababaa, bababababab, aabaaa, aabaaabababaa, bababababababbbababbabbb, aabaaababababbbaaabaab, aabaaababababbbaaabaabb, bababababbaba, bababababbab, ba, bababababbabab, aabaaababa, aabaaababb, bababa, aab, bababababababbbababba, aabaaababababbb, aabb, aabaaababbaa, aabaaababab, aabaaababaa, aabaaababbaaa, babababb, bababababababbba, bababababababbbababbabb, babababab, babababaa, aabaaababababbba, a, b, aabaaababababbbaaa, aabaa, aabaaababbaaab, bababababababbbababb, aabaaababababa, aabaaabb, aabaaababababb, babab, aabaaababababbbaaabaabba, aabaaababababbbaa, babababababaa]"
(a|(b*bb))*,(a*((bb*)+(bbb)*)a*)*,"[, aaba, b, aab, aabb]","[aa, a]"
(a|b)(a|b)+aaa+,(ab|ba)*(aaa)*,"[aaa, , ab, abba]","[aa, abb, a, aaaaa, aaaab, aaaaabb, aaaaaba, aaaaab, aaab, abbb, aaaa]"
(a|b)(a|b)+aaa+,a|b*aaa,"[aaa, a]","[aa, bb, , ab, bab, b, aab, baa, aaaaa, aaabb, aaab, aaaa, ba]"
b*a*,((a+)|(b*))*a,"[aa, a]","[, aab, aabb]"
(a*ba*b)*a*ba*,(a*|b+),"[aa, bb, , a, b]","[aaba, aab, aabab, ba]"
(ab|ba)*,(ab+ba+aa+bb)*,"[, abbaaaabb]","[aaa, aa, abb, aba, abbaaaabbb, ab, a, abbaa, abbab, abbaaaa, aaab, abbb, abba, abbaaaaba, abbaaaab, abbaab, abbaaa]"
(a|b)*baa(a|b)*b,((a*)(b*)baa(a*)(b*))*b,"[aabaaabb, b, aabaaab]","[aa, bb, , a, aabaaababb, aab, aabaa, aabab, aabaaabab, aabaaabaa, aababab, aaba, aabaaaba, aabaaa, aababa, ba]"
(a|b)*baa(a|b)*b,(a*b*)*(abb)(a*b*)*b,"[aabbabb, aabbab]","[aa, , a, aaba, b, aab, aabbaba, aabba, aabb]"
(ab|ba)*,a?,"[, a]","[aaa, aa, ab, b, aaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+0)|(1+0+1))*|(0+)|(1+),"[00, 0, 11, , 1, 00101001, 0010]","[001, 00100011, 00101, 001010, 001000, 00100, 001011, 0010001, 0010100, 10]"
(a*ba*b)*a*ba*,(b*ab*)(ab*ab*)*,"[ab, a]","[aa, , aab]"
(a|(b*bb))*,(ab)*|(ba)*,"[, ab, ba]","[aaa, aa, abb, aba, a, babb, bab, b, baa, aaab]"
(a*ba*b)*a*ba*,(a*b(a*)(bb*))|(a*(bb)*a*b),"[abb, ab, abaab, abbbb, abbaab, abaabb, abbb]","[, aba, a, abbba, abbaa, abaaba, abbaabb, abbaaba, abaabaa, abaa, abba, abaabaab]"
0*10*(10*10*)*,0*(11)*0*1*0*|0*,"[011, 0, , 0110011, 01, 011001, 0110, 0100, 0111, 01100, 0110010, 010]","[010010, 0100101, 01001]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b?a,"[aaa, aa, baaba, baa, aaaba, ba]","[, bb, ab, a, b, aaabb, aaabaaa, aaabaa, aaab, baababb, baab, baabb, baabab]"
(0*10*10*)*|0*,1*10*1*10,"[110, 10010]","[00, 11, , 0, 001, 100, 111, 1, 1101, 1001, 1100, 100100, 10011, 100101, 10]"
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(a)*(b),"[abb, ab, abaab, abaaaab, abab]","[, aba, a, abaaa, abaaaabaa, abaa, abaaba, abaaaa, abaabab, abaabb, abaabaa, abaaaabaab, abaaaabb, abaaaaba]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)*a)*,"[aa, , ab, aaaa, abab, ba]","[aaa, abb, aba, a, bab, b, baa, aaaabab, aaaba, ababb, aaabb, aaaab, aaab, abaa, babb, aaaaba, ababa]"
b*a*,(a+)|(a*b*),"[abb, , ab, a]","[aba, abaab, abaa]"
(a*ba*b)*a*ba*,(b*ab*ab*)*ab*|(a*ba*ba*)*ba*,"[aaabaabaab, aaa, a, b, baa, bbb, aaabaabaabaab, aaabaab, aaabaabaababb, aaabaabaabaa, aaabaa, aaab, aaabaabaaba, babb, aaabaabaa, ba]","[aa, baba, bba, bb, , bab, aab, aaaba, aaabaaba, aaabab, aaabaabaabab]"
(a|b)*baa(a|b)*b,[ab]*(baa)+b[ab]*,"[abaab, abaaba, abaabb]","[, aba, ab, a, abaaa, ababb, abaa, abab]"
(ab|ba)*,a*,"[, a]","[aba, ab, abab]"
b*a*,(a+)|(a*b+a*),"[aa, a, aaba, b, aab, aabaa, aabb]","[, aabaaba, aabaab, aabaabab]"
(a*ba*b)*a*ba*,(a*|b+)a*|bb*,"[aa, , a, b]","[aaba, aab, aabab]"
a(a|b)a(a|b)*,a((a|b)+)a(a+b)*,"[aaa, aba, abaaa, aaaaa, abaaab, aaaaab, abaa, aaaa]","[aa, , bb, a, ab, b, aaaaabb, aaaaabbb, abaaabb, abaaabbb, ba]"
(a|b)*baa(a|b)*b,(a|b)*abb+(a|b)*b,"[aabbabb, aabbab]","[aa, , a, aaba, b, aab, aabbaba, aabba, aabb]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|a*ba*,"[aba, ab, ababab]","[, abababaaba, a, abababaabab, abababaab, abababa, abababb, ababa, abababaa, abab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(100*11*)*|0*(011*00*)*|(01)*(0|1),"[00, , 000100, 0101011, 010, 000, 011, 0, 1, 00010, 01010, 0110, 0100, 1001, 100111, 10011]","[0001010, 000101, 01, 00011, 100, 010101, 010100, 0101, 00010101, 0001, 0111, 01010111, 01010110, 10010, 10]"
(a|(b*bb))*,a*|b*,"[aa, bb, , a, b]","[aaba, aab, aabab, ba]"
(ab|ba)*,(ab|ba)+(aa|bb|ba|ab)*,"[ab, abaa, abbb, ba]","[aaa, aa, bb, , abb, aba, a, b, aaab]"
(a|(b*bb))*,a|b,"[a, b]","[aaa, aa, , bb, ab, baa, aaab, baab, ba]"
1*(01*01*01*01*)*,0*1*(0000)*,"[010000, 011, 0, , 01]","[010000010, 0100001, 010001, 01000, 0100000101, 0100, 01001, 0100000, 01000001, 010]"
(a|baa)*,((a*b*aa)a*)*,"[aaa, aa, , aaabaa]","[ab, a, b, aaababab, aaaba, aaabb, aaababa, aaabab, aaab]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)?(a|ba(a|b))*(b|ba),"[babb, aaba, bab, b, aab, ba]","[aa, , a, baa, aabba, aabaa, aabbb, aabab, aabb]"
(0*10*10*)*|0*,0*1*,"[011, 0, , 01]","[0100, 01001, 010]"
(ab|ba)*,(aa|ba)*,"[aa, , ba]","[bba, bb, aba, ab, a, b, abab, bbab]"
0(0|1)*0,(0*1+)(0|1)*(1+0*),"[0101, 01011, 01010]","[0, , 01, 010]"
(a|baa)*,a*|baa*|abaa*,"[aaa, aa, , aba, a]","[abb, ab, b, aaaba, aaabab, aaab]"
(a|b)*baa(a|b)*b,(a)*(b)*(baa)*(b)*(a)*(b),"[abb, ab, abaab, abaabab, abaabb, abaaaab, abaabbb]","[, aba, a, abaaa, abaaba, abaaaabaa, abaaaa, abaabba, abaa, abaaaabaab, abaaaabb, abaaaaba]"
(a|(b*bb))*,(a+b*)*,"[aa, , a, ab]","[bab, b, ba]"
(ab|ba)*,(a)*(b)*,"[abb, , ab, a]","[aba, abaab, abaa]"
(a|baa)*,(a|b)(b*a(a)*),"[aaa, aa, baa, ba]","[, bb, ab, a, b, baaba, aaaba, aaabab, aaab, baabab, baab]"
(a*ba*b)*a*ba*,(|bb)*b,[b],"[aa, bb, , a, aab, |a, |b, |ba, |, |bb, ba]"
0*10*(10*10*)*,1|(111)*,"[, 111, 1]","[00, 0, 110, 11, 001, 1111, 1110, 11111, 11110, 10]"
(a*ba*b)*a*ba*,(a*b+)*,"[, aab, aabb]","[aa, a]"
(a*ba*b)*a*ba*,(a*b+)+,"[abb, ab]","[, aba, a]"
(a|(b*bb))*,(a)*b*(ba+ab)*b*(a)*,"[abb, , aba, ab, a, abaaaba, abaaa, abaaabbbb, abaa, abaaabbba, abaaab, abaaabb, abaaabaa, abaaabbb, abaaabba]","[abaaabaabab, abaaabaab, abaaabbab, abaaabaaba]"
(ab|ba)*,(ba+ab)*(ab)*(ba)*(ab)*,"[, ab, baaab, abbaab, abba, ba]","[aaa, aa, abb, bb, aba, a, bab, b, baa, abbaa, abbab, abbaabb, abbaaba, aaab, baaa, abbaaa, abbabb]"
(a|(b*bb))*,a*b*(ab+ba+b*)*b*a*,"[aa, , a, aab, aabba, aabaa, aabbb, aabb, aababbab, aaba, aabaaa, aababba, aababbabb, aababbaba]","[aabaaaba, aababb, aababa, aabaaab, aababbb, aabab, aabaaabab]"
(a|baa)*,"(a)*b+a{3,}","[abaaa, abaaaa]","[abb, , aba, ab, a, abaab, abaaaabab, abaaaab, abaa, abaaaaba, abab]"
1?(01)*0?,0?|0|1|(010)*(101)*,"[0, , 1, 010101, 010]","[00, 11, 01, 01001, 0101011, 0101010, 000, 010011, 010100, 01000, 0101, 01010, 0001, 0100, 01010111, 10]"
(0|1)(0|1)*,0?1?,"[0, , 01, 1]","[000, 00, 011, 001, 010]"
(a|(b*bb))*,(a+b)*,"[, aab]","[aa, a, aabba, aabbab, aabb]"
(a*ba*b)*a*ba*,((a*)+b+(a*)+(b*b*)+(a*)),"[abb, aba, ab, abaab, abaaba, abaabb, abaabaa, abaa]","[, a, abaabaabab, abaabaaba, abaabaab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0),[0010],"[00, 0, 11, , 001, 1, 0011, 00101, 001000, 00100, 001011, 10]"
(0*10*10*)*|0*,(0*1+0*1)*,"[, 001001110011, 001001, 00100111001, 00100111]","[0010011100, 00, 0, 001, 001001110, 0010, 00100, 0010011]"
(a|(b*bb))*,(a+b)*(bb)*,"[, aab, aabbb]","[aa, a, aabbba, aabba, aabbaab, aabbaa, aabbbb, aabb]"
(a|baa)*,b(b*)aa(a*),"[baaa, baa]","[aa, bb, , a, baaab, bab, b, aab, ba]"
a+b,ab+,"[abb, ab]","[aaa, aa, , aba, a, b, aaab]"
a+b,ab*,"[ab, a]","[aaa, aa, , b, aaab]"
(a*ba*b)*a*ba*,a*b(bb)*(a*b(bb)*)*,"[abb, ab]","[, aba, a]"
(a*ba*b)*a*ba*,a*|b(a*)(bb)*,"[aa, , a, babb, b, ba]","[baba, babba, babbb, aaba, bab, aab, aabab]"
(0*10*10*)*|0*,0*1(0|1*)*,"[011, 01, 010]","[0, ]"
(0*10*10*)*|0*,0*1(0*1)*10*,"[011, 0110, 0111, 01100]","[0, , 01, 011001, 010]"
b*a*,a*b(a|ba*b)*,"[aba, ab]","[, a, abab]"
(a|baa)*,(a)(b|aa*a)*,"[aaa, a, aaaab, aaaabb, aaaa]","[aa, , aaba, b, aab, aabab]"
0*10*(10*10*)*,(1(11)*|0*)1(11)*(1(11)*|0*),"[11, 001, 1, 0011, 0010, 00100, 00111, 10]","[00, 0, , 001001, 00100101, 00110, 0010010]"
(a*ba*b)*a*ba*,a*(b|(b((a*b{2})+a*))*)a*,"[, aba, ab, a, ababb, ababba, ababbabbb, ababbabba, ababbabb]","[ababaa, ababbabaa, ababa, ababbabaab, ababaab, ababbaba, ababbab, abab]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba(a|b)|(a|b))(ba(a|b)|a)*ba|((a|b)a*ba))*(((a|b)a*ba(a|b)|(a|b))(ba(a|b)|a)*b|((a|b)a*b?)),"[aa, a, bab, b, aab, ba]","[, baba, babbb, babb, aaba, aabba, aabb]"
(a*ba*b)*a*ba*,a*b+(bb*|a*),"[abb, aba, ab, abaa]","[, a, abaab, abaaba, abaabab]"
(a*ba*b)*a*ba*,b(a*bb*),"[babb, bab]","[aa, baba, , a, b, aab, ba]"
(a*ba*b)*a*ba*,(a*)(a*|(bb(b))*)*,"[, a, abbb]","[abb, aba, ab, abaab, abaa, abba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b)*,"[, bab, aab]","[aa, a, b, ba]"
(a|baa)*,a*b(aa+)*,"[ab, abaaa, abaa]","[abb, , aba, a, abaaaba, abaaab, abaaabab, abab]"
(0|1)(0|1)*,(0*|1*|(10)*),"[00, 0, 11, , 111, 1, 1010, 10]","[110, 001, 100, 101, 0011, 1011, 0010]"
(a|baa)*,(a|ba*a)+,"[aa, a, aaba]","[, b, aab, aabba, aabbab, aabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|(((0|1)*10(0|1)*01(0|1)*)|((0|1)*01(0|1)*10(0|1)*))*,"[00, 0, 11, , 1, 00100011, 00100010, 001010, 0010001]","[001, 100, 101, 0011, 00101, 0010, 001000, 00100, 001011, 10]"
(a*ba*b)*a*ba*,(a|(bb)*b),"[a, b, bbb]","[aaa, aa, bba, bb, , ab, aaab, ba]"
(a*ba*b)*a*ba*,b*((ab)*(ab)*)*,"[, ab, b]","[aaa, aa, abb, aba, a, aaab]"
(0|1)(0|1)*,(01)*,"[, 01]","[000, 00, 011, 0, 001]"
0*10*(10*10*)*,0*1*[11]*,"[011, 0, , 01]","[0100, 01001, 010]"
(a|baa)*,(a)*(b|aa)*(a)*,"[, aba, ab, a, abaab, abaa]","[ababab, ababa, abab]"
(a*ba*b)*a*ba*,a*(b|bbb)*a*,"[abb, , aba, ab, a, abaa]","[abaab, abaaba, abaabab]"
(ab|ba)*,(ab+ba)*(aa+bb+ab+ba)*,"[, aaabbabba, abba]","[aaa, aa, abb, aba, ab, a, aaaba, aaabbab, aaabb, aaabaab, aaabbaa, abbab, aaabbabb, aaabbabbb, aaabba, aaabaa, aaabbb, aaab, abbb, aaabbabbaa, aaabbabbab, aaabbaba, aaabbabbaaa, aaabbabbaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01*0)|(10*1))*,"[00, , 00101]","[0, 001, 01, 0010]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|ba*,"[aababab, b, ba]","[aabababb, aa, , a, aaba, bab, aabababa, aab, aababa, aabab]"
a(a|b)a(a|b)*,a(a|b)+a(a+b)*,"[aaa, aba, abaaa, aaaaa, abaaab, aaaaab, abaa, aaaa]","[aa, , bb, a, ab, b, aaaaabb, aaaaabbb, abaaabb, abaaabbb, ba]"
(a|baa)*,"((a)*(b)+a{2,})*","[, aabaaa, aabaa]","[aa, aababab, a, aabaaabb, aaba, b, aab, aababa, aabaaab, aabab]"
(a|b)(a|b)+aaa+,(ab*)|(ba*)|(aa*)|(bb*)(aaa),"[aaa, aa, abb, ab, a, bbaaa, b, ba]","[bba, bb, , aba, bbb, aaaba, aaabb, aaab, bbaaab, bbaaaa, bbaa, bbab, bbaab]"
(0|10*1)*,((0*1)|(10*))*,"[, 001, 0011, 00110, 00111]","[00, 0]"
(a|(b*bb))*,(a|b)*bb+(a|b)*|(a|b)*b+b(a|b)*,"[abb, abbb, abba]","[, aba, ab, a]"
(0|10*1)*,0*(01*01*)*,"[000, 00, 0, , 001, 0101, 010]","[01, 1, 101, 0100, 01001, 10]"
(a|(b*bb))*,b*a*|a*,"[aa, , a, b]","[aaba, aab, aabab]"
(b|(a*aa))*,a*|b+,"[aa, bb, , a, b]","[aaba, aab, aabab, ba]"
(a*ba*b)*a*ba*,(a)*(b)*(b)(a)*(bb)*(a)*,"[abb, aba, ab, abaabb, abaabba, abaa, abaabbaa]","[, a, abaab, abaabbaab, abaaba, abaabaa, abaabbb, abaabaab]"
(a|(b*bb))*,a?(a|bb)*b*,"[abb, , ab, a]","[aba, abaab, abaa]"
(0*10*10*)*|0*,(0*11+0*)*,"[, 001100, 0011, 00110, 00111]","[00, 0, 001, 1, 001001, 0010, 00100, 0011001]"
(a|(b*bb))*,(a)*(bb)*(a)*(b)*,"[abb, , ab, a, abbaa, abbaabb, abbaab, abbb, abba]","[aba, abaab, abbaaba, abaa]"
0*10*(10*10*)*,(0*1(11)*0*)|(11)*,"[11, , 001, 111, 1, 0010, 00100, 00111, 10]","[00, 0, 110, 001001, 0011, 00100101, 00110, 0010010]"
(a*ba*b)*a*ba*,(a)*(b)*(a)*(b)(a)*(bb)*(a)*,"[abb, aba, ab, abaab, abaa, abaabaabbaa, abaabaabba, abaabaabb, abaaba, abaabb, abaabaa, abaabbb, abaabba]","[, a, abaabaabaab, abaabaabaa, abaabaabbb, abaabaaba, abaabaabbaab, abaabaab]"
(0*10*10*)*|0*,0*(1+0*1+)*,"[010011, 011, 0, , 0100111, 01001]","[010010, 01, 0100100, 0100, 01001001, 0100110, 010]"
b*a*,(a|b)a+b*a*,"[aaa, aa, baabb, baaba, baa, aaaba, aaabb, aaabaa, aaab, baab, baabaa, ba]","[, bb, ab, a, b, baabaabab, aaabaab, aaabaaba, baabaaba, aaabaabab, baabaab]"
(a|b)(a|b)+aaa+,(aa|bb)|(ab|ba)aaaa*,"[aa, bb, abaaa, abaaaa]","[aaa, abb, , aba, ab, a, b, aab, abaab, abaa, aaaa, aabb, abab, abaaaab, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b)*(a|b)a*ba,"[baba, aaba]","[aa, , a, bababb, bab, b, aab, aabaa, aabab, babaa, aababb, babab, ba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)+(0|1)+(0|1),"[000, 111, 0000, 1111]","[00, 0, , 11, 1]"
(a|(b*bb))*,a*(b|bb|bbb)*a*,"[abb, , aba, ab, a, abaa]","[abaab, abaaba, abaabab]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|0((11*0)*|0*)|1((00*1)*|1*),"[000, 00, 0, 11, , 111, 1, 1001, 010]","[110, 000101, 01, 100, 01011, 0101, 00010, 0001, 0100, 10011, 10010, 10]"
(a*ba*b)*a*ba*,b|aa*bb,"[b, aabb]","[aa, , a, aaba, aab, aabba, aabaa, aabbb, aabaab]"
001|1010|110,(001|10101|110),"[110, 001]","[00, 11, , 01, 0010, 00001, 000, 0, 100, 111, 1, 101, 0000, 0011, 10]"
(a|baa)*,a*|b(aa+)*,"[aa, , a, b, baa]","[bb, aaba, bab, aab, aabab, ba]"
(a|b)(a|b)+aaa+,a|b+a|b+aaa,"[a, baaa, ba]","[aaa, aa, bb, , abb, ab, bab, b, baa, baab]"
(a|b)*baa(a|b)*b,a*b*(ba+)*b,"[abb, ab, abaab]","[, aba, a, abaaba, abaabb, abaabba, abaa, abaabbab]"
(ab|ba)*,(ab+ba)*(a+b+b?)+a+b?,"[aaba, aabaaba, aabaa, aabaab]","[aa, , a, bab, b, aab, aabaabb, aabaabbb, ba]"
0*10*(10*10*)*,(1?|11?)|111?,"[11, , 111, 1]","[00, 0, 110, 001, 1111, 1110, 10]"
(a|baa)*,(a|b*(aa)),"[aa, a, baa]","[aaa, bb, , ab, bab, b, aab, aaaab, aaaa, ba]"
(a|b)*(bab)(a|b)*,(a+b)*|bab|(a+b)*,"[, bab, aab]","[aa, baba, bb, a, babb, aaba, b, baa, aabba, aabbb, aabb, ba]"
001|1010|110,0+0+1,[0001],"[000, 00, 0, , 01, 1, 000100, 00010, 00011, 0001001]"
0*10*(10*10*)*,0*1(11)*|0*,"[0, , 01, 0111]","[011, 0110, 0100, 01001, 010]"
(b|(a*aa))*,b*aa(a+b)*,"[aa, aaaab]","[aaa, , ab, a, b, aaaabba, aaaabbab, aaaabb, aaaa]"
(a|(b*bb))*,(ab)*,"[, ab]","[aaa, aa, abb, a, aaab]"
(a*ba*b)*a*ba*,a*(bab*)*b,"[ab, ababb, abab]","[abb, , aba, a, abaaa, abaaab, ababa, abaa]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|11),"[11, , 001, 1, 101, 1111]","[00, 001001, 1011, 1110, 0010, 1010, 00100, 0, 110, 100, 111, 0011, 10110, 10111, 10]"
(ab|ba)*,(a+b)*(a+b)*,"[, aab]","[aa, a, aabba, aabbab, aabb]"
(a*ba*b)*a*ba*,((a)*|b)(a|bb)*|b,"[aa, , a, b, aabb]","[aaba, aab, aabaa, aabaab]"
(a*ba*b)*a*ba*,(b*)a*,"[aa, , a, b]","[aaba, aab, aabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+)|(1+0+))*,"[, 001, 100, 0011, 00110, 00111, 10]","[00, 0, 1, 101, 1011, 0010]"
0(0|1)*0,0*1*0*,"[011, 0, , 01, 0100, 010]","[010010, 0100101, 01001]"
(a*ba*b)*a*ba*,b|a*(bb|a)*,"[aa, bb, , a, b, aabb]","[aaba, aab, aabaa, aabaab, ba]"
b*a*,((a+)|a*b+a*),"[aa, a, aaba, b, aab, aabaa, aabb]","[, aabaaba, aabaab, aabaabab]"
(a|baa)*,a*(b(aaa*)*)a*,"[aba, ab]","[, a, ababab, ababa, abab]"
0*10*(10*10*)*,((((1*)?)|((11*)?))|((111*)?))|0*,"[00, 0, 11, , 1]","[001, 00101, 0010, 10]"
(a|b)a*,(a|b)b*,"[bb, ab, a, b]","[aaa, aa, , bab, ba]"
(a|(b*bb))*,(baa|a)*,"[, a, abaa]","[abb, aba, ab, ababab, ababa, abab]"
(a|b)(a|b)+aaa+,a|b(b|ab*)aaa,"[baaaa, a]","[aaa, aa, bba, bb, , abb, ab, bab, b, baa, bbb, baab, baaab, baaa, ba]"
(a|(b*bb))*,(bb+a)*(b+a)*,"[, ba]","[aa, bb, a, b, aab]"
(a|baa)*,(a)*(b)(aa*),"[aba, abaa]","[abb, , ab, a, abaab, abaaba, abaabab]"
(a|(b*bb))*,(ba*b)*,"[, bab]","[aa, a, b, aab, ba]"
0*10*(10*10*)*,0*1|1*0*,"[00, 0, 11, , 001, 100, 1, 10]","[001001, 0011, 1001, 0010, 00100]"
(a|b)*baa(a|b)*b,ab|a*b*(baa)b,"[ab, aaabaab]","[aaa, aa, abb, , aba, a, b, aaaba, aaabb, aaabaaaa, aaabaabb, aaabaaa, aaabaaba, aaabab, aaabaa, aaab, aaabaaaab]"
0(0|1)*0,0*(0+1)*0*,"[00, 0, , 001]","[001101, 0011, 00110]"
(a|baa)*,a*baa*,"[aba, abaa]","[abb, , ab, a, abaab, abaaba, abaabab]"
(a|(b*bb))*,(a*bb*a*)|a?,"[, ab, a, b, aaaba, aaabb, aaabaa, aaab]","[aaa, aa, aaabaab, aaabaaba, aaabaabab]"
0(0|1)*0,(0*)0*1*(0*)|(0*)1*0*(0*),"[011, 0, , 01, 0100, 010]","[010010, 0100101, 01001]"
a(a|b)a(a|b)*,(aba|aab)(a|b)*,"[aba, aaba, aab, aabb]","[aaa, aa, abb, , ab, a, b, aaab, aaaa]"
(a*ba*b)*a*ba*,b*(ab*ba),[aba],"[aaa, aa, abb, , ab, a, b, aaab, abaa, abab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0(0*1*)*0)|(1(0*1*)1))*,"[000, 00, , 000101, 000100, 000111, 101, 000110, 00010, 1011, 00011, 10111]","[0, 01, 1, 0001, 10110, 1010, 10]"
b*a*,a(a)*|a*b*,"[abb, , ab, a]","[aba, abaab, abaa]"
(0*10*10*)*|0*,0?|111*,"[0, 11, , 111]","[000, 00, 110, 01, 1, 0001, 10]"
(a|b)*baa(a|b)*b,((a|b)+(baa)a*b)*,"[, aabaaab, babaaab]","[aa, a, babaaa, aabaaababb, bab, b, aab, aabaa, aabaaabab, baba, babaaabb, babaa, aabaaabb, aaba, babaaaba, aabaaaba, aabaaa, babaaabab, babaaababb, ba]"
(a|baa)*,(a|b)*aa+,"[aaa, aa]","[, ab, a, aaabb, aaab]"
(a|(b*bb))*,a*|(a+b)*,"[aa, , a, aab, aabaab]","[aabaabba, aaba, b, aabaa, aabaabb, aabaabbab]"
(a*ba*b)*a*ba*,(a*(b|bbb))*,"[, aab, aabb]","[aa, a]"
(a|(b*bb))*,a*bb*a*,"[abb, aba, ab, abaa]","[, a, abaab, abaaba, abaabab]"
(a|(b*bb))*,(a+b*b),"[aab, aabb]","[aa, , a, aaba, b, aabaa, aabaab]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1+0+)*,"[, 0010, 001000, 00100]","[00, 0, 001, 1, 00100011, 00101, 001010, 0010001, 0010101]"
(a*ba*b)*a*ba*,a*b+(a|bb)*,"[abb, aba, ab, abaabb, abaa]","[, a, abaab, abaaba, abaabaa, abaabaab]"
(0*10*10*)*|0*,(0*|1)11,"[11, 111, 0011]","[00, 0, 110, , 001, 1, 001001, 0010, 00110, 00100, 00111, 10]"
(a|baa)*,a*|(?:a*|(b[a]{2})+)*,"[aa, , a, baa, baa?:a, baa?:]","[bab, b, aab, baa?:ab, baa?:a?, aabab, baab, baa?:a?b, baa?:a?a, baabb, baaa, aaba, baa?, ba, ?]"
(0|1)(0|1)*,0*1*,"[011, 0, , 01]","[0101, 0100, 010]"
(a|b)(a|b)+aaa+,bbb*aaa*,"[bbaaa, bbaa]","[aa, bba, bb, , a, ab, b, bbb, bbaaab, ba, bbab]"
(0*10*10*)*|0*,(0*|1)1*,"[011, 0, , 01]","[0100, 01001, 010]"
(a*ba*b)*a*ba*,"b(b{2,})*","[b, bbb, bbbb]","[aa, bba, bb, , a, bbba, aab, ba]"
b*a*,a(a)*(b)*(a)*,"[aa, a, aaba, aab, aabaa, aabb]","[, b, aabaaba, aabaab, aabaabab]"
(a|baa)*,a*|b(aa)*,"[aa, , a, b, baa]","[aaba, bab, aab, aabab, baab, ba]"
(a|b)(a|b)+aaa+,(a*b|aaa)*,"[aaa, , ab, aab, aaab, aabb]","[aa, a]"
(a|b)*baa(a|b)*b,(a*)(b*)(aa*)b,"[aab, aabaab]","[aa, , a, b, aabba, aabaa, aabbb, aabaabaa, aabb, aabaabaab, aaba, aabaaba, aabaabb]"
(a|baa)*,a*(baaa*)+(a|b)*,"[abaaa, abaab, abaa]","[abb, , aba, ab, a, ababab, ababa, abab]"
(a|baa)*,"a*|[b]*[a]{2,}","[aa, , a, baa]","[bb, aaba, bab, b, aab, aabab, ba]"
(a|b)(a|b)+aaa+,a*b*a+a+a+,"[aaa, aaaabaaa, aaaabaaaa, aaaa]","[aa, , ab, a, b, aab, aaaabab, aaaabaa, aaaab, aaaabaaaaba, aaaabb, aaaabaaaabb, aaaabaaaab, aaaaba, aaaabaab]"
(a|b)(a|b)+aaa+,((a|b)(a|b))*(aaa),[aaa],"[aa, , ab, a, aaaabab, aaaaba, aaaabbb, aaaab, aaaabb, aaab, aaaa]"
