Regex,Attempt Regex,Positive Strings,Negative Strings
(a|baa)*,a*(b*aa)*,"[baaaa, bbbaa, a, aabaaaa, baabaa, baabbaa]","[baabb, babbb, bbba, baaab, b, baaba, aabaaa, babaaba, baaaaab]"
(0|1)(0|1)*,1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*,"[010101010101110, 01, 110001000100010001000100010001000, 010101010101, 0101110, 01010101110, 0, 1, 010101, 0101, 01110, 01010101010101110, 0101010101, 01010101010101, 0101010101110, 01010101, 010101110]","[010101011101010101, 010111010101010101, 010101010101011101, 010101010111010101, 010101110101010101, 011101010101010101, 0101010101010101, 010101010101110101, 110001000100010001000100010001000100, 110001000100010001000100010001000111]"
(a|(b*bb))*,(a|b)*b*bb*(a|b)*,"[b, aabaa, aabbb]","[aa, a]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*(10)*)*,"[01, 0101, 0110, 1001, 1010, 10]","[110, 011, 0, 100, 111, 1, 101, 0011, 000010, 010]"
(0*10*10*)*|0*,(0*1(0*10*110*)+)|0*,"[0, 1111, 1111111, 0010010011001011]","[11, 111, 1, 111111, 11111, 111011, 00100100100010, 11110010]"
(0*10*10*)*|0*,(0*1+)*,"[1, 0100011]","[0, 01000110]"
(ab|ba)*,(b*ab*ab*)*,"[baba, bbbaa, baa, abbabbaa, aaaba, aaaa]","[aaa, baaa, bbba, a, bab, b, abbabbaaa, aaab]"
(a|baa)*,(a|abb+)*,"[abb, a, aaabbaa, abbabb, abbbba]","[bb, ab, b, aaabaaaba, ababb, abbab, abbaab, abbbbab, ba]"
(a|(b*bb))*,(b*bb*)|a,"[a, b, bbb]","[abb, aba, bbba, bab, baa, aaaaba, aabb]"
b*a*,a(a)*|(a*b*),"[a, b, aabbb]","[babb, bbba, aabaaaba]"
(a|b)(a|b)+aaa+,a*|a*(baaa)a*,"[a, aabaaaaa]","[baba, bba, baabb, baaab, babb, b, baaba, bbb, aabaaaaabaa, aabaaaaabbb]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a(a|b)a*b)*)*,"[bbaaabab, bbabaabab, ababb, aaabbbab, abaab, baabbbab, abbabab, abbb, bbbb, bbabab, bbaab, bbabb, bbbabab, ababab, abaaabab, ababaabab]","[a, b, bbabbaa, abaaa, aaabb, abbbb, bbabaa, abba, bbaabb, baabb, bbbbb, bbba, bbaaa, bbaba, abaabb, ababaa, ababa, ababbaa]"
(a|b)(a|b)+aaa+,(a*b*|a*a*|b*b*|b*a*)(a{3}),"[baaaaa, bbbaaa, aabaaa, aabbaaa, abaaa, aaaaabaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, aba, a, b, baaaaaba, baaaaabb, aaabaabb, aaabaaba, aaabbba, aaababb, aaab, aabb, baba, baabb, baaab, bbba, babb, aaba, baaba, aaababa, aaaaabaaaaaa, aaaaabaaabbb]"
(a|b)(a|b)+aaa+,ab|aaa*,"[ab, aaaa]","[bb, a, b, aab, aaaabaa, aaaabbb, abaa, abbb, ba]"
(a*ba*b)*a*ba*,b+(a*|bb*),"[baaa, bbba, b]","[abb, bbbab, baaaba, babb, a, bab, aaaba]"
(0|10*1)*,(0*1)*,"[1, 01000111]","[0, 010001110]"
(a|(b*bb))*,a*(b*bb*)a*,"[bbba, b, aabaaa]","[bbbab, babbb, a, bab, aabaaabaaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1(0|1)*1|0(0|1)*0?,"[000, 0, 011, 111101, 11001, 100101]","[, 1, 1111010, 1100, 10010]"
(a|(b*bb))*,a*b(b+a)*ba*,"[bbbab, bbaaa, bbaba, bbbbbabaa, aabbab, bbaaaa, bbabbabaa, bbaa]","[a, b, bbabaab, bbbabaab, bbaaab, bbaabb, babb, bbbaa, bbaab, bbbbba, bbabb, aabaaaba, bbaaaaba]"
(a|b)*baa(a|b)*b,(ba*)+b,"[bbaab, bbbbab, baabab]","[abb, bbbbaba, a, b, baaba, aaaba, bbaa]"
a(a|b)a(a|b)*,a(a+b)+a(a+b)*,"[aababa, aabaaab, aabaab, aabaabab, aabaababa, aabaabaaaaba, aaaababaab, aabaabaab]","[abb, bb, aba, a, b, aab, aaaabab, aabaa, aabbaa, aabaababaa, aabbbb, aabaababb, aabaabaa, aabaaa, aababb, aababaa, aabaabaabaa, aabaabaabbb, aabaabaabba, ba, aabaabaaaabaa]"
0*10*(10*10*)*,(111)*(1)*,"[11, 1]","[011, 0, 1100010]"
b*a*,(a)(a)*(b)*(a)*,"[ab, a, abbba, aaabaaa]","[bb, b, aaabaaabaaba, ababbb, abbbab, abab, ba]"
a(a|b)a(a|b)*,(a)*(aaa)*(aba)*(a+b)*,"[ab, a, aaabaaaaabab, abaababab, abaaab, ababaab]","[abb, bb, b, abaaa, abaaabbaa, abaaabbbb, abaabababa, ababaa, abaabbb, abaabba, aaabaaaaaba, abaababb, ba]"
(a|baa)*,(ba*)*,"[b, baa, bbb]","[abb, a, aaaba]"
(a|baa)*,(a)*(b|aa)*(a)*(b|aa)*,"[babaab, baaa, a, b, bbbabaa, aabaa, babbbaa, babaaaa, baab]","[baaaba, babaaa, babbbabaaba, aabaaaba, babaaba, bbbabaaa, baababa, bababbb]"
(0*10*10*)*|0*,(01)+(01)+,[010101],"[11, 01001, 0101010, 010110, 0, 1, 010111, 010100, 01000, 01010, 0011, 0110, 0111, 000010, 10]"
0(0|1)*0,(0(1+(0*1+)*)*0)*|0*,"[00, 000, 0, 010110, 010010, 01000, 01110, 01010]","[01001, 010000, 011101, 111, 001, 1, 010101, 011100, 0101, 01011, 0001, 0100, 10010]"
(a|b)(a|b)+aaa+,"(a|b)(a|b)a{2,}","[aaaaaa, bbaaaa]","[a, bbaab, aaba, bbabb, b, aaaba, aaaaaabaa, aaaab, bbaaaabbb, bbbb]"
(a|b)(a|b)+aaa+,a*b*a{3},"[baaa, bbaaa, aabaaa, aabbaaa, abaaa, aaaaabaaa, aaabaaa, abbaaa, aaabbbaaa]","[abb, bb, aba, a, b, aaabaabb, aaabaaba, aaabbba, aaababb, aaab, aabb, aaba, aaababa, aaaaabaaaaaa, aaaaabaaabbb, ba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1)(0|1)*,"[11111, 00000]","[00, 0, 11, 1]"
(a|b)*baa(a|b)*b,(a|baa)*b,"[b, aabaaab, baab]","[baba, babb, a, aabaaa, baabbaaba, baabbbb]"
(a|(b*bb))*,bb(a|b)*b,"[bbaabab, bbbbbab, bbbaab]","[abb, bbbaa, a, bab, bbaaba, b, baa, aaaba, bbbbbaba]"
(a|baa)*,(a)*((b)+(aa)+)*(a)*,"[baaaaa, a, bbaaa, aabaaaa, baaaabaaa, baabaaa, baabbbaaa]","[bb, baaabb, baaaba, baaab, b, baababaaba, baababbb, baabbba, aabaaaaab, baaaaab, baaaab]"
(a|baa)*,(b)(aa+)*,"[baaaa, b]","[abb, baabb, baba, bba, babb, a, bbb, aaaba, baaaaba, baab]"
(a|b)(a|b)+aaa+,(a+b)*aaa,"[abaaa, aaaaaabaaa, aabaaa, aaaabaaa, aaabaaa]","[abb, ab, aba, a, b, aaaba, aaabb, aaaaaaba, aaaab, aabb, aaba, aaaabbaa, aaaabbbb]"
(a|baa)*,"(a|b*a{2,})","[aaa, baaa, bbbaa, a]","[baba, ab, baaab, babb, bbba, b, aaabaaba, abbb, baab]"
(a*ba*b)*a*ba*,a*(b|bbb)+(a|bb)*,"[babbbb, babba, babb, bbba, aabaaabb, b]","[bababb, babbb, a, aabaaabbba, babaaaba, bbbaba, babbaba]"
(a|(b*bb))*,a*(bb)*(a)*b*,"[bba, bbaaabbb, a, b, aabbb, bbbb, bbab]","[babb, bbba, bbaaabaa, bbbbba, bbabbba, aabaaaba, bbaba, bbabab]"
(a|b)(a|b)+aaa+,a(a|b)*aaa,"[aaaabbbaaa, aabaaaaabaaa, abaaa, aabbaaa, aaaabaaa, aaabaaa, aaabbaaa]","[ab, a, aabaaaaaba, b, baa, bbb, aaaba, aaaabbb, aaabb, aaaab, aabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01+0)|(10+1))*,"[010010, 01010001010, 010101, 01110, 010101101]","[0, 1, 0011, 0100, 01010110, 000010, 010100010, 010101111, 0111010, 010101110]"
(a|b)(a|b)+aaa+,(a+b+)|(b+a+)a+a+a+,"[ab, bbbaaaa, aaabbb, baaaaaa]","[baaabb, aba, baaaba, a, b, abbba, aaabaaa, aaababb, baaaaaabb, baaaaaaba, baba, baabb, bbba, babb, baaba, baaaab]"
(a|baa)*,((a*)+(b*)+(aa)+(a*)),"[baa, abbaa, aabaa, aaaabaaaa, aabbbaa, abaa, bbaa]","[abb, bb, aba, a, b, aab, aaaabaaaabaaba, aabaab, aabaabbb, aababb, aabbba, aababa, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(10)*,"[0, 1, 0100100, 011100, 101000111, 000100001000, 0110, 0100, 01001001110, 0101010]","[01, 000100001000101, 010010010111, 01101, 01001, 0101001, 0101000, 0101011, 010110, 110, 1010001110, 010101, 010111, 0111, 0100100111010010, 01010101]"
(a|baa)*,"(a{1,})?b?(ba{2,})?","[a, b, aabaaaa, bbaa]","[baba, babb, bbaab, bbba, aabaaaabaaba, baab, bbbb, baabbb, bbab]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b)*a)*)?,"[a, bbbba, bbaba, bbbaba, aaaba, abbbaba, baabbba, abaa, bbaa]","[baabb, bbaab, bbba, b, abaab, aaabab, abbbab, bbbb, bbab]"
(a|b)(a|b)+aaa+,a|ba|b+aaa,"[baaa, bbbbaaa, a, bbaaa]","[b, abbb, bbaaab, aaaa, bbaaaa, baaaa, baba, baabb, bbaab, baaab, babb, bbbba, bbabb, baaba, bbaba]"
0*10*(10*10*)*,1|(111)*|01,"[01, 1, 111111]","[111100, 111101, 1111110, 0, 100, 101, 0101, 0011, 0110, 1101, 0100, 0111, 1100, 11100, 111110, 11101, 000010]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(10)+,"[11, 00101010, 00110, 00100, 01100, 0011100, 0101010, 010, 1, 101000111, 0000100001000, 00100100, 001001001110]","[000111, 000100001000101, 0101001, 0101000, 0101011, 00010010010111, 000100100111010010, 011, 110, 0, 001, 1010001110, 010100, 00010110, 01011, 00010101, 00010111, 01010100, 0001101, 0001001]"
(a|baa)*,a*|baa*|a*baa*|baa*baa*,"[baba, aba, a, baa, aaabaaa]","[baabb, bba, ab, bab, b, bbb, aaabaaabaaba, ababbb, abbb, abba, abab]"
0*10*(10*10*)*,0*(1|1||1)0*,"[1, |10, 00100]","[11, 0, 1111, |01, |, |00, |11, 0010010010, |101]"
(a|(b*bb))*,a*(bb*)*a*,"[bbba, a, b, aabaaa]","[bbbab, babbb, bab, aabaaabaaba]"
(a*ba*b)*a*ba*,a*(b+)(bb)*a*,"[bbba, b, aabaaa]","[bbbab, babbb, a, bab, aabaaabaaba]"
(b|(a*aa))*,(b*|ab+)*aa(a+b)*,"[baa, abaaab, aaaaabab]","[a, b, aabaaba, aaabb, aabbb, aaaaaba, abaaabb]"
(a|(b*bb))*,b(a+b)*b,"[bb, baabb, babb, baaababb]","[abb, bbba, baaaba, babbb, a, bab, b, baa, aaaba, bbaa, bbbb, bbab]"
b*a*,a+(b*a*)+,"[aaa, abb, a]","[, b, baaba, bbb]"
(a|baa)*,((b)*(aa)[a]*)*,"[aaaabaabbbaa, baa, bbaa]","[bb, ab, a, b, aaaabaabbbabaaba, aabaababbb, ba]"
(a|baa)*,"[ab]*a{2,}","[abbaa, aabaa, aabbbaa, abaaaabaa]","[abb, a, b, aab, aabbb, abaaaaba]"
0*10*(10*10*)*,((((1*)?)|((11*)?))|((111*)?))*|0*,"[000, 0, 111, 1]","[011, 01, 100, 101, 00010010, 1110]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0+1+)*|(0+1+0+)*|0*|1*,"[0001000, 11, 0, 1, 10001101, 10111101, 01001110, 010]","[110, 01, 1011110, 10110110, 1000100, 00010001, 010010111, 10101, 0100111010010]"
(a|b)(a|b)+aaa+,(a*|b*)(aaa)a*,[bbaaaaa],"[abb, aba, a, aaba, b, bbaaaaabaa, bbaaaaabbb, aaab, aabb]"
(a|b)*(bab)(a|b)*,(a+b+bab)*,"[abbbbab, aaabbababbab]","[a, b, aaabaaa, aaababb, abbabba, abbaab, abbaaa, abbbba, abbabab, abbabbb]"
0*10*(10*10*)*,0*1(11)*(0*|1(11)*),"[111, 1, 1111, 1110, 001000]","[110, 0, 101, 00100010010, 1101, 1100, 11110, 10111, 11101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((0|1)*(01)(0|1)*10(0|1))|((0|1)*(10)(0|1)*10(10)))*,"[01100101, 0110100, 010100101, 101011101, 10101101, 0110101, 1011101, 011110101, 101101, 10100101, 000100010000101, 1010100101, 10101010, 01101101, 11101101, 10101000101, 10110100, 01010001110101, 0101001101, 01010001011101, 011000101, 010101, 10001000101, 0101000101101, 1010101101]","[011010110, 10101000, 011010010, 01, 10101001, 1010111, 1010110, 011000, 011001, 0101, 10001000, 10110, 01010011, 01010010, 10111, 1011010010, 10101011, 000100010000, 101001, 1110, 0101000111010110, 010100010110, 010100010111, 0, 1, 011011, 011110, 101, 10101010110]"
(a|b)*baa(a|b)*b,(a|b)*(baa)b*,"[baababbaa, aababaaaabaa, baabbbaa, baaabbbaa, baabaa]","[a, b, aababaaaa, baabaaab, baababb, baabbba, baaabbb]"
0(0|1)*0,0*(0*|1*)0*,"[0, 1, 1110, 001000]","[101, 00100010010, 10111, 11101]"
0*10*(10*10*)*,(1?|11?),"[11, 1]","[011, 0, 100, 101, 00010, 1101, 1100, 1111, 1110]"
0+1*,0*1+,"[1, 00111]","[0, 00100010, 1011, 1110]"
(a|(b*bb))*,(a)*(bb+a)*(b+a)*(a)*,"[bba, a, aababaaaa]","[bb, b, aababaaaabaaba, baab, baabbb]"
(a*ba*b)*a*ba*,(a|b)*(b),"[bbbab, b, aabab, baab]","[a, aaba, bbbaba, baa]"
(a*ba*b)*a*ba*,(a*)b(a*|bb*),"[b, aabaaa, bbbb]","[babbb, a, bab, bbbba, aabaaabaaba, bbaa, bbab]"
(a*ba*b)*a*ba*,ba*b|a*ba,"[bb, aba, bab, aaaba, baab, baaaab]","[bba, aaabaaaaba, ab, a, b, bbb, ababb, abbb, baaaaba, abba, baabb, baba, babb, abaabb, ababa]"
0*10*(10*10*)*,(0*)|(1|1|1)|(0*),"[000, 0, 1]","[110, 01, 100, 111, 101, 00010010, 0111]"
(a|b)(a|b)+aaa+,(a+b)*(b+aaa),"[baaa, bbbaaa, abbaaa, aaababbaaa]","[baba, abb, baabb, ab, bbba, a, babb, b, baaba, aaaba, baaabbb, baaaaaa]"
0*10*(10*10*)*,0*1+|1*0*,"[110, 0, 01, 1, 000111, 1000]","[101, 01011, 01110, 100010, 1011, 11101, 000100010, 010]"
0(0|1)*0,(11*0*11*)*|(00*1*00*)*,"[111, 001001110, 101, 1101, 00001000, 101101, 00100, 01100, 10111101, 100011001, 010]","[00100111010010, 1000100, 101100, 1010, 011, 110, 0, 001, 1, 001001011, 1011110, 1011010, 0101, 111010, 10101, 00001000101]"
(a|b)(a|b)+aaa+,(a*b*)(a*b*)aaa(a)*,"[aaabaabaaa, aaababaaa, abaaa, aaabbaaa, aaabaaa, aaababbaaa, aaaaabaaaaabaaaaa, aaabaabbaaa, aabaaa, aabbaaa, abbaaa, aaabaaabbbaaa, aaabaaabaaa]","[abb, bb, aba, a, b, aaabaaabaaba, aaabaaab, aaabaabb, aaabaaabaabb, aaabaaabaaab, aaabaaba, aaababb, aaabbba, aaab, aabb, aaba, aaababa, aaabaaababa, aaaaabaaaaabaaaabaa, aaabaaabbba, aaaaabaaaaabaaaabbb, aaabaaababb, ba]"
(a*ba*b)*a*ba*,b*(b*b*),"[bb, b]","[abb, a, bbaaaba]"
(a*ba*b)*a*ba*,a*(b+)bb*,[aabbbb],"[babb, a, bbbba, b, aabaaaba, bbaa, bbab]"
(b|(a*aa))*,(b*aa(a+b)*)*,"[baaaa, aabbbaaaa, aabaa, aaaab, aaaabaaaa, aaaaabaa, aaaaaa, aaabbaaaa, aaab, bbaaaa, aaaabbaaaa]","[bb, ab, a, b, aaabb, aaaaaabba, aaaabaaa, aaaabba, aaaaaba, aaabba, aaaabb, aabaaba, aabbba, aababbb, aababaaba, ba]"
a(a|b)a(a|b)*,a|(a+b)|a|(a+b)*,"[a, aab, aaaabab, abaab, abab]","[abb, bb, b, ababb, aaaaba, aabbaa, aabbbb, abaa, ba]"
(ab|ba)*,(ab)+(aa|bb|ab|ba)*,"[abbbbb, abaaaa, abaa, abbb]","[bb, a, b, abaaa, aaaaba, abbbb, aabb, ba]"
0(0|1)*0,(01(0|1)*10)*,"[0110110, 010010100010, 0110, 011001110]","[011, 0, 1, 011011, 01100111, 0100101000, 0011, 000010, 10]"
(0*10*10*)*|0*,0*(1+1)*0*,"[0, 11110, 0011000]","[1, 00100010, 1100010, 1101, 111101, 1011, 11011]"
(b|(a*aa))*,(b*a*aa+b*a*a+|b*),"[bbaaaaabaaa, aaba, b, aaaba, aabba, aaabbba]","[abb, aba, a, aaababbb, aaabbbab, aabab, bbaaaaabaaabaaba, aaabab, aaab, aabb]"
(a|b)*(bab)(a|b)*,a*|b*|(a|bab)*(b|aba)*,"[abaababbaba, aaabaabaaba, a, b, abababbaba, ababbabbbb, ababbaba, abababbb, ababbabbbaba]","[ababbabbbba, abababbba, ababbababaa, ababbaaa, abababba, ababbaab, abaabaabba, abaabaabbb, abaababba, ababbabbba, aaabaaaaa, aaabaaabb, abaabaaa]"
0*10*(10*10*)*,0*1+0*1*,"[001000111, 1, 101, 1110]","[0, 001000100010, 101011, 101110, 111010, 1010]"
(ab|ba)*,(a+b)*|(b+a)*,"[baba, bba, ab, abaab, aaabab, abab]","[bb, babaaa, a, b, aaaba, ababb, abbbb, abbaaba, abaa, baab]"
(0*10*10*)*|0*,0*1(0*1+)*,"[1, 1001, 00101, 11101]","[0, 100, 111010, 0010]"
(a|baa)*,((a)|(ba(a)*)),"[baaa, a]","[abb, bba, aba, baaaba, babb, bab, b, bbb, aaaaba, aabb]"
(a*ba*b)*a*ba*,(((a*)+b+(a*)+b+(a*))*)+b+(((a*)+b+(a*)+b+(a*))*),"[bb, bababa, b, abababbbb, ababababb, abababbba, ababababababba, abbbb, ababababababbb, abababababababa, ababbaabb, abbb, aaabaaabaaabaaabaaabaaababbaa, ababbbab, abbaababb, aaabaaabaaabaaabaaabaaababbbb, abababbaaabb, abababbaaaba, ababbaabab, ababab, ababbbb, abababbab, ababbab, abababababa]","[bba, ab, a, abababa, ababbba, abbba, aaabaaabaaabaaabaaabaaaba, abababababab, abababab, abbaaba, ababbaba, abababba, abab, ababbaaba, abababbaaa, abbbba, ababa, ababbaa, ba]"
(a*ba*b)*a*ba*,((a)(b))*,"[ab, abab]","[abb, bb, aba, a, b, aaaaba, aabb, ba]"
(a*ba*b)*a*ba*,(a*ba*(bb)*a*)|(a*bba*(b)*a*),"[babbbb, babbaa, babba, babb, bbbbba, b, aabaaabbbb, bbb, bbaabaaa]","[bababb, babbba, a, bab, bbaabaaaba, aabaaabaaaba, bbbab, babbb, bbbabb, bbbbbab, babbaab, babbbbab, babbab]"
(a|baa)*,(b|aa)*,"[aa, b, aab, aaaa, bbaa]","[aaa, a, aabab, aaab, abbb, bbabaaba]"
(a*ba*b)*a*ba*,a*b(b|ab*b)*,"[bb, aababab, b]","[baabb, bba, a, aababaaaaba]"
(a|baa)*,(b*(aa)+)*,"[aa, baaaa, bbbaa, aabaa]","[baaa, bbba, a, bab, b, aab, abaaba, abbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+0+)|(1+0+1+))*|0*|1*,"[010010111010, 0100101010, 01011101010, 01001010101110, 0001000010000, 0001000010011, 0100101000100, 01010101110, 010, 0, 01001010110, 1, 010101, 101, 01001010111, 0110, 01010111, 010010101, 1001010, 0101011010, 0101000100010, 010101010, 11101010]","[000100001, 01001010001001010, 01, 0100101110, 01001010101010, 1110, 1010, 01001, 0100101010111010, 0101110, 0101010, 011, 100, 01001010, 01010001000101010, 010101011101010, 01010110, 01010101, 010101110]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*aaaa*,"[baaaaa, abbbaaaa, aaaaa, aaabbbaaaa, aabbbbaaaa, aaabaaaa, aaaaabaaaa, aaaaaa, bbaaaa, aababaaaaa, aaaabaaaaa, abbaaaaa, aaabbaaaaa, abaaaa, aaaabbaaaa]","[abb, bb, ab, aba, a, b, aaaba, aaabb, aaaabaa, aaaaaaba, aaaab, aabbb, aaaabba, aabab, aaaaab, aaaaaabb, ba]"
(0*10*10*)*|0*,(0*(1)*0(1))*,"[01, 000101, 10101, 01101, 10111101]","[011, 0, 1, 1011110, 1000010, 00010, 10011, 1010, 010]"
a(a|b)a(a|b)*,a(a+b)a(a+b)*,"[aaba, aaaabaab, aabaaaabab]","[abb, bb, aba, a, b, aab, aabba, aabbb, aabaaaaba, aaaabaaba, aababaa, aababbb, aabaabb, ba]"
(a|baa)*,[b]*[a]{2},[bbaa],"[abb, aba, a, aaba, b, aaabb, bbaaaaaba, aabb]"
(ab|ba)*,(ab+ba)(ab+ba)*(a+b)*,"[abbaaabaab, abbaaaaabab, abbaabba, abbba, abbaabab, abbaaab, abbaaabab, abbaabaab, abbaabbbba]","[bb, a, b, abaa, abbaaabbb, abbb, abbaaabaa, aabb, abbaababb, abab, abbaaabba, abbaabbabb, abbaabbaba, aaaaba, abbaabaa, abbaabbbbaabb, abbaaaaaba, ba, abbaaababb]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(aaa)a*,"[abaaa, aaaaa, aaabaaa, aaaaabaaa, abbaaaa, aaaaaa, aaabbbaaa, abbbaaa, aaabbaaaa, baaaa, aabbbbaaa, bbaaa, aaaabbaaa, aaaabaaaa, aababaaaa]","[abb, bb, bba, ab, aba, a, b, baa, aaaba, aaabb, aaaaaaba, aabbb, aabab, aaaabb, aaaaab, aaaaba, aaaaaabb, ba]"
(a|baa)*,(b+(a+)(a+)a*)*,"[baabbbaa, baaaabaa, bbaa, baabaa]","[abb, bb, a, b, aaaba, baaaababa, baababb, baabbba, baab]"
(a|baa)*,a*|baa*|a*baa*|abaa*baa*,"[a, aaba, aaaabaaa, ababa, abaa, ba]","[bb, bab, b, aab, aabba, abaab, aabbb, aabab, aaaabaaabaaba, abbb, abba, abab, aababbb]"
b*a*,(a+|b*a)*,"[a, aaba, bbbaba, baa]","[bbbab, b, aabab, baab]"
(a|baa)*,(a)*(baa)*((a)*(bbb)*)*,"[a, aabaaaaabbba, bbb, baaabbbbbb, baabaaa, baaabbb, baabbb]","[baabba, bb, b, baaababb, baaabbaa, baaabbbb, baababb, baababa, baaab, baabbbba, aabaaaaabaaaba, baaabbab, baaabbbaba]"
(a|baa)*,(a|b)*aa,"[abbaa, aabaa, aabbbaa, abaaaabaa]","[abb, a, b, aab, aabbb, abaaaaba]"
(ab|ba)*,(aa*bb*)*,"[abaab, aaabab, abbbab]","[a, b, baaba, bbb, aaaba, abbbaba, abaa]"
(a|(b*bb))*,(a+bb*)*,"[abaab, aaabab, abbbab]","[a, b, baaba, bbb, aaaba, abbbaba, abaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+|1+0+1+0+1+0+1+,"[101011101, 0100101110, 101010011, 0101000100, 0100110000100, 10110111, 01001001, 01001100, 01001100110100, 0101010, 010110, 1011001, 10110100011, 1011000, 010111, 01110, 01001100101, 10001000, 00010000100001000, 010011001101100010, 010101110, 0100101000, 01001001001110111, 111011010, 0100110011110, 101001, 01001100110110111101, 10110101, 01001, 0, 1, 1011110, 101, 0100111, 10110110, 1010101, 010011001]","[01, 10110001010, 0100100100101011, 0100100100101110, 0100101011, 101010, 01001110101, 101010110, 10111101010, 01001001001110100010, 10110100010, 01001100110101, 1011001010, 0100110011110101, 010010100010, 01001100001001010, 100010001010, 101101110101, 010010101, 0111010101, 10101110, 010011001010, 10101010, 01010001001, 1110, 0101110101, 010011001101001, 01001100110110011110101, 010110101, 01001011101, 010101, 000100001000010001010, 101101010, 101001010, 01001001010, 1010100010, 10110110101, 010011001101100101, 0101011101, 01010101]"
0*10*(10*10*)*,(0*1|0*111+),"[1, 0011111]","[0, 00100010, 1101, 1100, 1011, 11100, 111110, 11101]"
(a|(b*bb))*,a*b+a*,"[bbba, b, aabaaa]","[bbbab, babbb, a, bab, aabaaabaaba]"
(0*10*10*)*|0*,1*1*0*1*1*0,"[0, 01110, 1100010, 010]","[010011, 011101, 01, 1, 01011, 01010, 110001000010]"
0*10*(10*10*)*,(0|1)*1(0|1)1*0*,"[11, 1001100100, 00100001010, 100111]","[0, 1, 100111001, 10011001, 11001, 0010000101001]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*a|b*(aaa),"[bba, aaa, a, aba, baaaaabaa, baaaabbba, baabaaa, baabbba, baababa, baabbaa, babba, babaa, bbbba, baaabbbba, baaababaa]","[bb, b, bbb, baaaaaba, ababb, aaaab, baaabab, baaabbb, baabb, bbaab, bbabb, babbabb, baaaabbb, baabab, baabaa, babaaab]"
(a*ba*b)*a*ba*,b*a(ab*a|b)*,"[aaa, a, aaba, bbabbaa]","[aa, b, aab, bbabbaaa]"
(a*ba*b)*a*ba*,(((a*)*b)*b)*(b),"[abbbabbb, abbbaabbb, b, aaababbb, ababbb, abaabbb, abbabbb, abbbbbabbb]","[a, aaaba, abbbaa, abbbbba, abbbab, abaa, abba, abab]"
(0*10*10*)*|0*,0*0?|10+11*,"[000, 0, 101, 1000111]","[110, 01, 111, 1, 00010010, 1000100, 101110, 0111, 1010, 10101]"
(a|baa)*,a*b(a*ba*b)*a*,"[baabb, b, aabbb, bbab]","[bba, a, aabb, baabbb]"
(a*ba*b)*a*ba*,(a*ba*(bb)*a*)|(a*bba*(b)*a*)|(ba*ba*ba*),"[babbaa, babbbb, bba, ab, b, bbb, aaabaaabbbba, baaabaaaba, abbbbba, abbb, abbaabaaa, babba, babab, ababba]","[abbbbbab, bababb, babbba, a, bab, abababb, aaabaaabaaaba, baaabaaabab, abbbabb, abab, bbabab, bbbab, babbaab, babbbbb, ababbb, abbaabaaaba, abbbab, ababbab, babbab]"
(a|(b*bb))*,(a*|(bb)*)*b*,"[bba, a, b, bbb, aabb]","[baaaba, babb, bbba, bbaba, aabbba]"
a(a|b)a(a|b)*,a+(a|b)+a,"[aaba, ababaaabbba, aaabaaabbba, abba]","[abb, a, b, aaabaaabbb, aab, baa, bbb, ababaaabbb]"
(a|b)*baa(a|b)*b,(a|b)*aab(a|b)*b,"[baabb, aabbaab, abaaaabaabab, aabbbbab, aabb]","[aabbbbaba, a, b, aab, abaaaabaaba, aabbaa]"
(a|baa)*,"[a-b]((ba{2,})?)","[a, b, abaaaa, bbaaaa]","[baaaba, ababb, abaab, abbb, aabb, abba, bbaabb, bbbb, babb, bbaab, bbba, bbabb, bbaba, aaaaba, abaabb, ababa, abaaaaba, bbaaaaba]"
0*10*(10*10*)*,(0)*(1*)+(0)*,"[0, 1, 1110, 001000]","[101, 00100010010, 10111, 11101]"
(a|(b*bb))*,(a)*(bb(b)*)*(b+a)*,"[a, bbbba, aababa, bbabbbaba]","[baabb, babaa, b, babab, aabaaaaba, bbabbbab, bbbbab, bbaa]"
