Regex,Attempt Regex,Positive Strings,Negative Strings
(a*ba*b)*a*ba*,(a|aa|bb|bba|abb|bab|abab)*b,"[babb, b, bbb, aabbb, babab, bbab]","[baabb, baba, babba, bba, bbba, a, baaaaba, aabb]"
(0|10*1)*,((0*)(1)(0*)(1))*,"[11, 000100111, 011011, 101]","[110, 0, 1, 00010011, 01101, 10]"
(a*ba*b)*a*ba*,a*b(a*)(bb)|a*(bb)*a*b,"[babb, bbbbb, aabaaabb, b, bbaaab, bbbbab, bbab]","[babbaa, babbbb, bababb, babbba, a, bab, bbaaaba, aabaaabaaaba, bbbb, bbbab, bbbaa, bbabb, bbbbba, bbbba, babbab]"
(a|baa)*,a*(baa+)|a*,"[a, aabaaaa]","[baba, bba, babb, b, bbb, aabaaaabaaba, baab, baabbb]"
(a|b)(a|b)+aaa+,((a|b)(a|b))+aaa+,"[bbaaaaaa, aaaaaaabaaaa, bbbbaaaa, bbaaaaa, aaaaababaaaa, aaabaaaa, aaaaaaa, bbaabbaaaa, bbaaaabbaaaa, aaaaabbaaaaa, bbabaaaa, aaaabaaaaa, bbaaabbbaaaa, bbabbbaaaa, aabaaaaa, aaabbaaaaa, bbaaaaabaaaa, aaaaaabaaaaa, aaaaaaaa, bbaaababaaaa]","[aaaaaaaabaa, bbaabbaa, bbaaaabb, bbaaaab, a, bbaaabbb, bbaaaaab, bbaaabab, b, aab, bbb, aaaba, aaabb, aaaaaab, aaaabaaa, aaaaaaba, aaaaaaaba, bbaaaaaba, bbaaaaaabba, bbabb, bbaba, aaaaaaab, aaaaabba, aaaaabab]"
(a|b)(a|b)+aaa+,(aa|bb|ab|ba)(b*)a*(aaa),"[bbbbaaa, bbaaaaa, aabbaaa, aaaaaaa]","[a, bbabb, bbbba, b, aaaba, aaaaba, aabba, bbaaaaabbb, aaaaaaabaa, aaaaab, bbaaab, bbaabb]"
(a|b)*baa(a|b)*b,a*b*baaa*b*b,"[aabaaaabbb, bbbaab, baab]","[baba, aabaaaabaaaba, babb, bbba, a, b, baaba, baababb, baabbba]"
(0|10*1)*,((11)*)?,"[11, 1111]","[011, 110, 0, 111, 100, 1, 101, 00010]"
(a|baa)*,"a*ba{2,}",[aabaaaa],"[baba, bba, babb, a, b, bbb, aabaaaabaaba, baab, baabbb]"
(a*ba*b)*a*ba*,(a*b(bb)*)((a*b(bb)*)(a*b(bb)*))*,"[babb, b, bbb, aabbb, baaabab, bbab]","[bba, baaaba, babbb, a, bab, aabb, bbbb]"
(a*ba*b)*a*ba*,a*b(a*ba*b)+a*,"[bbbaabb, bbb, aabaabaabbb, bbbbab]","[bb, a, bbbba, b, bbbaabbb, aabaabaabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(0*1+)*)|(0+(1*0+)*),"[11, 0, 1, 00010, 101000111, 0100, 0111010]","[011101, 110, 000101, 1010001110, 01001]"
(a|baa)*,(a*)(baa(a*))(a*),[aabaaaa],"[baba, bba, babb, a, b, bbb, aabaaaabaaba, baab, baabbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0|1)*0)|(1(0|1)*1)|0*,"[0, 00010, 0100, 11001, 100101, 11101, 0111010]","[011101, 000101, 1, 1100, 111010, 10010, 01001]"
a(a|b)a(a|b)*,(aaa|aba)(a+b)*,"[aaaaaabab, abaab, aaaab, abaaaabab, abaaab, aaaaab]","[bb, a, b, abaaa, aaaaa, aaaaaaba, aaaabb, aaabaa, abbb, aaba, aaaaba, abaaba, abaabb, ababbb, ba, abaaaaba]"
0+1*,0+1+,"[01, 000111]","[11, 0, 1, 01011, 01110, 000100010, 010, 10]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)aaa+,"[bbaaaaa, aaaaaaa]","[a, aaba, bbabb, b, aaaba, aaaaba, bbaaaaabbb, aaaaaaabaa, aaaaab, bbaaab, bbaabb, bbbb]"
(a|(b*bb))*,(bb|bbb)*(a)*(bb|bbb)*(a)*(bb|bbb)*,"[a, bbbba, aaabbaaabbbb, abbabb, abbbba, abba, bbabba, bbaa]","[ab, bab, b, baa, aaabaaaba, ababb, abbab, abbbbab, abbabab, abbaaabaa, bbbbab, bbab, bbaab, abbabbaa, abbabbab, abbabbbba]"
(a|b)*baa(a|b)*b,(a?b)*baa+(a?b)*b+,"[baabababb, bababbaab, babbbbaab, abbaab, baababbabb, baababbb, baaaabababb, baab, baabbbabb, ababbaab]","[abb, ab, aba, a, b, baababba, baababaa, baaaabaaa, baababab, baabbba, aabb, baababa, baabaab, baba, aaaaba, baababbbaa, babbbba, baabaa]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101),"[001, 1, 1101, 1000, 1011, 1110, 11111, 010]","[0000010, 111111, 00101, 1010, 00011, 00110, 00100, 00111, 0, 0101, 0110, 0100, 0111, 1001, 1100, 11100, 11011, 11110, 10001, 10111, 11101]"
(a|b)*baa(a|b)*b,(a*|b*)(baa)(a*|b*)b,"[baaab, aaabaaaaab, bbbaaab, abaaab, abaabbb]","[ab, a, bab, b, baa, ababb, abbb, abba, bbba, aaabaaaaabaaaba, abaaababb, abaabab, abaabaa, abaaabb, ababa, abaaabbb, abaaabba, abaabbba]"
(a|baa)*,(a*)(b(aa))*,"[a, aabaabaa]","[baaabb, baabba, bb, aabaaaaaba, b, baababb, baababa, baabbb]"
(a|(b*bb))*,a*bb+a*,"[bbbba, aabbaaa]","[babb, a, bbaaaba, bbabb, b, aabaaaba, bbbbab, bbab]"
(a*ba*b)*a*ba*,a*b(bb|a|bab)*,"[bbbbb, bbba, b, bbaba, aabaabb, bbabbb]","[a, bbabb, bbbaba, aabaabbba, bbaabb, bbababa, bbbb, bbaaaaba]"
(ab|ba)*,(ab)*|(ba)*|(a(bb)a)*|(b(aa)b)*|(baabab)*|(baabba)*,"[baababbaabab, bababa, abbaabba, baabbaabbaab, baabbabaabbabaabba, ababab]","[baabbabaabaa, baababbaabbb, baababbaabba, abaaa, abaab, baababbaaab, baababbaaaa, abbb, baabbaaaa, baabbaaab, abbaabbba, abbaabbabb, abbaabbbb, babba, babbb, abbaabaa, abbaabab, baabbabaaab, baababbabb, ababa, baabbabaaaa, baababbaabaa, abbaaaa, baabbabaabbababb, baababaa, baabbabaabbababa, baababab, abbaaab, baabbabaabbbb, baabbba, baabbabaabbba, baabbaaba, baabbbb, baaaa, baaab, baababbaababbaaba, ababaa, baabbabaabab, bababaa, baababbba, bb, baababbbb, bababb, baabbaabbaba, baabbaabbabb, aabb, baabbaabbbb, baabbaabbba, baabbabb, ababba, ababbb, babaab, babaaa, a, baabbabaabbaaa, abababa, b, baabbabaabbaab, baababbaba, baabbaabbaaa, abbaabbaba, aaaaba, babab, baabbabaabbabbb, baabbaabbaabbaa, baabbabaabbabba, baabaa]"
(b|(a*aa))*,b*(b*|a+ab*|aa+b*)b*(b*|aa+b*|a+ab*)b*(b*|aa+b*|a+ab*)b*,"[b, aab, aabbbaa, aabaabbbaa, aabaab, bbaaaabaaaabaaaabbb, aabaabaab]","[abb, aba, a, bbaaaabaaaabaaaabaaaba, aabaababb, aabaabbba, aabaababa, aabaaba, aababb, aabbba, aabaabaaba, aababa, aabaabaababb, aabaabaabbba]"
(a|baa)*,(ba+a+a*)*,"[baaaabaa, baabaa]","[abb, baabba, bb, a, b, aaaba, baaaababa, baababb, baab, baabbb]"
(a|b)*baa(a|b)*b,a*b+a+a+a*b+,"[aabaaaabbb, bbbaab, baab]","[baba, aabaaaabaaaba, babb, bbba, a, b, baaba, baababb, baabbba]"
(a*ba*b)*a*ba*,a*b(a*|(bb)*),"[bbbbb, b, aabaaa]","[bbbab, babbb, bbbaa, a, bab, bbbbba, bbbba, aabaaabaaba, bbaa, bbbb, bbab]"
(a*ba*b)*a*ba*,a*ba*(a*ba*ba*),"[bbb, aabaabaabaa]","[bb, a, b, aabaabaabaabaaba, bbbbbb, bbbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0|1|(0(0|1)*0)|(1(0|1)*1),"[11, 0, 1, 00010, 101000111, 0100, 0111010]","[011101, 110, 000101, 1010001110, 01001]"
(a*ba*b)*a*ba*,a*b(bb)*a*,"[bbbbb, bbba, b, bbb, aabaaa]","[bbbab, bba, babbb, a, bab, bbbba, aabaaabaaba, bbbb, bbaa, bbab]"
(a|(b*bb))*,(a|b)bb(a|b),"[abba, bbbb]","[a, baaaba, b, abbaba, abaa, bbbbab, aabb, bbbbaa, bbbbbb, bbaa, abab, bbab, babb, bbbbba, aaaaba, abbaab, abbaaa, abbabb]"
(0|10*1)*,0|(10*1),"[11, 0, 1001]","[011, 111, 1, 0011, 10010, 000010, 010]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100)|(1011101)|(1011110)|(1011011)|(1011000),"[000001, 000100, 000111, 001101, 1000, 1011, 01101, 00100, 00111, 111, 1, 01011, 1101, 0100, 0111, 10011, 10101, 001011, 000010]","[000110, 001001, 00000101, 00000100, 00101, 01111, 110, 0101, 1111, 10111, 0000110, 0000111, 0001001, 000101, 001111, 00000111, 00000011, 00000110, 1010, 00110, 01001, 0, 0110, 1001, 10001, 0000101, 0000000010, 0000100, 0001111]"
(a|b)*baa(a|b)*b,(a|b)(baa)b,"[bbaab, abaab]","[bbaabaa, bbaabab, abbb, bbaaab, aabb, abba, bbaaaa, babb, bbba, abaabab, abaabaa, ababa, bbaabbb, a, baaaba, b, bbaabba, ababb, bbbb, bbabb, bbaba, aaaaba, abaaaa, abaaab, abaabbb, abaabba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010),"[1000, 1011, 1110, 0010, 1, 1101, 0001, 0100, 0111, 10011, 11001, 11111, 10101]","[000111, 000011, 000110, 111111, 00101, 00100, 01111, 0101, 00000010, 11100, 10111, 11101, 000101, 000100, 1010, 00110, 00111, 01001, 0, 0110, 1001, 1100, 11011, 11110, 10001]"
b*a*,(a+)|((b+))+((a*)+),"[aaa, bbba, a, b, baa]","[bbbab, ab, bab, aaabaaba, abbb, baab]"
0*10*(10*10*)*,1,[1],"[011, 0, 100, 111, 101, 00010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*))|(0(0*11*00*)*)|(1(1*))|(1(1*00*11*)*),"[11, 0, 1, 00010, 101000111, 0100, 0111010]","[011101, 110, 000101, 1010001110, 01001]"
(0|1)(0|1)*,0|1+0|1,"[110, 0, 1, 11110, 10]","[100, 101, 0000, 111100, 1101, 1100, 0111, 111101]"
(b|(a*aa))*,(b*(ba+ab)b*)*,"[baaaabbaab, bbbaabb, baabbbbaabb]","[abb, baabbaabba, bbba, a, bab, b, aaaba, baabbaba, baabbabb, baabbbba, baaaabaa, baabab]"
(a|(b*bb))*,a*(bb|bbb|bbbb|bbbbb)*,"[a, aabbbb]","[babb, bbbba, b, aabaaaba, bbaa, bbab]"
(a|(b*bb))*,(a*(bb+|b+b)*a)*,"[a, bbbba, aabbaa, bbabba]","[bbbbaba, babb, bbaaba, b, aabaaaba, bbab]"
(a|b)*baa(a|b)*b,(a|b)*baa(a*)b,"[bbaab, aababaaaabaabbaab, baababbaab, baabaabbbbaab]","[bb, a, b, aababaaaabaabba, baabaabbbb, baababb]"
(a|(b*bb))*,(bb+a)*,"[bbbba, bbabba]","[abb, a, bab, b, baa, aaaba, bbbbaa, bbaa, bbab]"
0(0|1)*0,(01?)+1*(1?0)+,"[010110, 0110100, 0011010, 0110, 0100, 001100010, 000010, 01101010, 0011110]","[11, 011010011, 0110101, 00110110010, 010011011, 00001011011, 00110001011, 001101111, 011, 0, 1, 0101, 001111011, 10]"
(a|baa)*,a*(baa)*,"[a, aabaabaa]","[baaabb, baabba, bb, aabaaaaaba, b, baababb, baababa, baabbb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0*1+)*|(0+1*0+)*|0|1,"[0001000, 11, 0, 1, 0100, 10001101, 10111101, 01001110]","[110, 01, 1011110, 10110110, 1000100, 00010001, 010010111, 10101, 0100111010010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1*0+)*|(1+0*1+)*,"[111, 001001110, 1000110011, 101, 0110, 00001000, 101101, 101111011, 0010, 11011, 010]","[00100111010010, 1000100, 101100, 1110, 01001, 011, 110, 0, 0010010111, 001, 1, 1011110, 10110110, 10110, 10101, 000010001]"
(a|baa)*,((b?aaa*)*)|a*,"[a, baa, aaaabaaa, aabaa, aabaabaa]","[abb, bb, aaaabaaaba, aba, b, aab, aababb, aababa, aabaabbaaba, aabaabbbb, ba]"
a(a|b)a(a|b)*,aaa|aba,"[aaa, aba]","[bb, a, aaba, b, aaaaaa, ababbb, abbb, ba]"
(a|b)(a|b)+aaa+,aba{3},[abaaa],"[bb, a, b, ababb, abbb, aaaa, abba, aabb, abaaba, abaabb, abaaaaa, ababa, abaaabb, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01*0)*|(1+0*1*0*1+),"[1011101, 101, 11110101, 00010, 0000, 0110, 1101, 10101, 1100101, 10001000111]","[10101110, 011010010, 101010, 101110, 11010, 1010, 00000, 00111, 000, 0, 1, 1010101, 1100, 0001, 11110, 10001000100]"
(a|b)*baa(a|b)*b,[ab]*(baa)[a]*b+,"[bbaab, aababaaaabaabbbabbbaab]","[aababaaaabaabbbabbb, bb, a, b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0|1|1(0|1)*1|0(0|1)*0,"[11, 0, 1, 00010, 101000111, 0100, 0111010]","[011101, 110, 000101, 1010001110, 01001]"
a(a|b)a(a|b)*,(aaa|aba)(a|b)(a+b)*,"[ababaaabab, aaaaaab, aaaaaaabab, aaaaab, ababab, ababaab]","[bb, a, b, abababb, ababaaaba, aaaabaa, aaaaabb, aaaaaaaba, aaaaaa, abbb, aaba, ababaa, ababbbb, ba]"
(a|baa)*,"a?(ba{2,})?","[a, baa, abaaaa]","[bb, b, ababb, aaaaba, abaab, abaabb, ababa, abbb, aabb, abba, abaaaaba, ba]"
(a*ba*b)*a*ba*,b(a*|(bb)*)|a*b(a*|(bb)*),"[bbbbb, b, aabaaa]","[bbbab, babbb, bbbaa, bbba, a, bab, bbbbba, bbbba, aabaaabaaba, bbaa, bbbb, bbab]"
(a|(b*bb))*,a*(b*bbb*)*a*(b*bbb*)*a*,"[a, bbbba, bbabba, aabbaaabbaaa, bbabbbba]","[bbabbab, babb, bbaaabaa, bbabbbbab, b, aabaaaba, bbabbaaaba, bbbbab, bbabbabb, bbabab, bbab]"
(0|1)(0|1)*,(0|1)0*,"[000, 0, 100, 1]","[11, 01, 000100, 100111]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1],"[00, 11]","[0, 1, 11111, 00000]"
(a|baa)*,aa*|baa,"[aaa, a, baa]","[baaaa, baabb, baba, bba, ab, baaab, babb, b, baaba, bbb, aaabaaba, abbb]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100),"[100, 1, 1101, 0001, 0100, 0111, 1011, 1110, 11111, 0010]","[000101, 000100, 000111, 000011, 000110, 111111, 00101, 00110, 00100, 00111, 01001, 01111, 0, 101, 0101, 0110, 1001, 1100, 00000010, 11100, 11011, 11110, 11101]"
(a*ba*b)*a*ba*,a*(b(bb)*)a*,"[bbba, bbbbba, b, bbb, aabaaa]","[bbbab, bba, babbb, a, bab, aabaaabaaba, bbbb, bbaa, bbab]"
(0|10*1)*,0*|(0*10*1)*,"[0, 1111, 11011, 00100111, 11101, 11000101]","[1, 1100010, 110110, 1101, 1110, 11110, 0010011]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0*1+)|(0+1*0+),"[101, 0110, 1000111, 1101, 111101, 00001000, 11001, 0010, 001110, 010]","[0000100010010, 1000100, 101110, 11010, 00101, 1010, 0010111, 0011101, 011, 0, 001, 1, 0101, 1100, 11110, 10101]"
(a*ba*b)*a*ba*,a*(bb)*a*b(bb)*,"[bbaaabbb, bbaab, bbbbb, b, aabbb, bbab, bbabbbbb]","[bbabbab, bbaaabaa, a, bbabbba, bbabbaa, bbabbbb, bbaa, bbbb, bbabab, babb, bbba, bbbba, aabaaaba, bbaba]"
(a|baa)*,a*(baa)*((a)*(baa)*)a*,"[a, baaabaabaa, aabaaaaabaaaaa, baabaaabaa, baaabaa]","[baaabb, baabba, bb, b, baaabaabbb, baaabaabba, baaabaaabbb, baaabaababb, baababb, baababa, baaabaababa, baaab, aabaaaaabaaaaabaaba, baaabaaab, baabbb]"
(0|1)(0|1)|(0|1)(0|1)(0|1),((0|1)(0|1))(0|1),"[000, 111]","[0, 1, 000000, 111111]"
(a|(b*bb))*,(a*|(bbb)+)*,"[a, aabbba, bbbbbb]","[bbbab, babb, b, aabaaaba, bbaa, bbbb, bbab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100)|(1011101)|(1011110)|(1011011)|(1011000)|(1001001)|(1001010),"[000001, 000100, 000111, 1001001, 001101, 101010, 11010, 100011, 100110, 1011, 01101, 00100, 00111, 111, 1, 01011, 0100, 0111, 10000, 100101, 001011, 000010]","[000110, 001001, 00000101, 1001011, 00000100, 00101, 011101, 110, 1011001, 0101, 100111, 0000110, 0000111, 0001001, 000101, 001111, 00000111, 111001, 00000011, 00000110, 1001101, 1010, 00110, 0, 010001, 0110, 100001, 100100, 10001, 0000101, 0000000010, 0000100, 0001111]"
(a*ba*b)*a*ba*,a*b(a|bb|bab)*,"[bbbbb, bbba, b, bbaba, aabaabb, bbabbb]","[bbbab, a, bbabb, aabaabbb, bbaabb, bbbb, bbaaaaba, bbabab]"
(b|(a*aa))*,(b+(aaa*))*,"[baabbbaa, baaaabaa, bbaa, baabaa]","[abb, bb, a, b, aaaba, baaaababa, baababb, baabbba, baab]"
(a|baa)*,(a|(baaa))*,"[a, baaabaaa, aabaaaa]","[baabb, baba, babb, b, baaba, baaabbbb, baaabbaaba, aabaaaabaa]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110),"[1, 1101, 0001, 0100, 0111, 1000, 1011, 1110, 11111, 0010, 10101]","[000111, 000011, 000110, 111111, 00101, 00100, 01111, 0101, 00000010, 11100, 10111, 11101, 000101, 000100, 1010, 00110, 00111, 01001, 0, 0110, 1001, 1100, 11011, 11110, 10001]"
(a|baa)*,"([ab]a{2,})*","[aaaaabaa, baaaabaa, aaabaa, baabaa]","[baabba, bb, ab, a, b, aaababbb, aaaaababaaba, baababbb, aaabba, aaabbb, aaab, baab, baaaababaaba, baabbb]"
(a|b)*baa(a|b)*b,(a*b*)+(baa)(a*b*)b,"[bbaab, aababaaaabaabbbabbbaab]","[aababaaaabaabbbabbb, bb, a, b]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)a*b*aaa+,"[bbaaaaabaaaaa, bbabaaa, aaaaabbbaaa, aaaabaaa, aaaaabaaa, aaabaaa, aaabbaaa, aaaaaaabaaaaa, bbaaabaaa, bbabbaaa, bbbbaaa, bbbaaa, aaaabbaaa, aabaaa, aabbaaa, bbaaabbbaaa, bbaabbaaa, bbaabaaa]","[aaaba, aaabb, aaaabb, aaaaabaaab, bbaaab, aabb, bbba, bbaaba, bbaaabaabb, aaaaababa, bbaaaaabaaaaabbb, a, b, aaaaabbba, aaaaabaaba, aaaaab, bbaaababb, bbaaabbba, bbaabb, bbbb, aaaaaaabaaaaabaa, aaba, bbabb, bbaba, bbaaabaaab, aaaaba]"
(0*10*10*)*|0*,(10*10*)*,"[1100, 1111, 100111, 11101]","[011, 0, 1, 00010, 10011, 11001, 11111, 1110]"
0*10*(10*10*)*,(0*(11)*0*10*),"[111, 1, 1100010, 1101, 111101, 1110, 001000]","[110, 0, 101, 00100010010, 1111, 11011, 10111, 11101, 11000101]"
(a|(b*bb))*,(a)*(bb)*(a)*(bbb)*(bb)*(a)*,"[bbbbb, bbbaa, bbba, a, bbabb, bbbba, aabbaaabbaaa, bbabbbba, bbbb]","[bbabbab, bbaaabaa, b, bbbaab, bbabbabb, bbabab, bbab, bbbbaba, bbbab, babb, bbabbbbab, aabaaaba, bbbbbab, bbabbaaaba]"
1*(01*01*01*01*)*,(1*01*01*01*0)*|1*,"[000000001011000, 1, 000001000, 000000001110000, 01000, 1100000011011010000]","[0, 0000000010110, 01, 000001, 11000000110110100, 000000001110]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*1|(0+1+)*0,"[0, 1, 101, 110111101, 0110, 1001, 0000101001110, 11000101]","[011, 100, 1100010, 000010100111, 1010, 11011110]"
(a*ba*b)*a*ba*,(a)*b(a*ba*b)*,"[babb, b, bbb, aabbb, baaabab, bbab]","[babba, bba, baaaba, bbba, a, bab, aabb]"
(0|10*1)*,(0*10*10*)|0*,"[11, 0, 00100100]","[111, 1, 0010010010010, 11111]"
(a|b)*baa(a|b)*b,a*b*(baa)b*a*b,"[baaab, baabbbab, bbbaab, aabaaaaab, baabab, baabaab]","[baaabb, a, b, baaababb, baababb, baabbba, baaabbb, baaabba, baba, babb, bbba, aabaaaaabaaaba, baabaa]"
(a*ba*b)*a*ba*,((a)*b)(((a)*b){2})*,"[babb, b, bbb, aabbb, baaabab, bbab]","[bba, baaaba, babbb, a, bab, aabb, bbbb]"
a*(ba*ba*ba*)*,(a*ba*ba*b)*,"[abbbabbbbbb, aaabaabaababbbbabb]","[a, b, abbbabbbbb, aaabaabaababbbba]"
(0|1)(0|1)*,(1|0)0*1*,"[0, 11, 01, 1, 000111, 100111]","[0001000, 110, 01110, 1001011, 11110, 010]"
(a|(b*bb))*,a*(bb+)*a*|a*,"[a, bbbba, aabbaaa]","[babb, bbaaaba, bbabb, b, aabaaaba, bbbbab, bbab]"
(b|(a*aa))*,(b*aa+b*|b*),"[b, aab, bbaaaabbb]","[abb, aba, a, aaba, bbaaaabaaaba, aababb, aabbba]"
(a|(b*bb))*,(a+bbb*)*,"[abb, abbbbabb, abbabb, aaabbaabb]","[bb, ab, a, b, aaabaaaba, ababb, abbaa, abbab, abbbba, ba]"
(a|(b*bb))*,(a+bbb)*,[aaabbbabbb],"[a, b, aaabaaaba, ababb, abbaa, abbab, abbbbb, abbbba, abbbab]"
b*a*,(a(a*))|(b(b*))(a*),"[aaa, bbba, a, b, baa]","[bbbab, ab, bab, aaabaaba, abbb, baab]"
(a|b)(a|b)+aaa+,(aa|bb|ab|ba)(a*b*)a*b*(aaa),"[aaaaabaaabaaa, aaaaabbbaaa, aaaabaaa, aaaaabaabbaaa, aaaaabaaa, aaabbaaa, aaaaababaaa, bbaaabaaa, aaaaaaabaaaaabaaa, bbaaabaabaaa, bbbaaa, aaaabbaaa, bbaaabbbaaa, bbaaabaaabbbaaa, aaaaabaabaaa, bbaabbaaa, bbaaabaabbaaa, bbaaababbaaa, bbaabaaa, bbabaaa, aaaaababbaaa, aaabaaa, aaaaabaaabbbaaa, bbabbaaa, bbaaabaaabaaa, bbbbaaa, bbaaaaabaaaaabaaa, aabaaa, aabbaaa, bbaaababaaa]","[aaaba, aaabb, aaaabb, aaaaabaaab, bbaaab, aabb, bbaaabaaababb, bbaaabaaabbba, bbba, aaaaabaaabaaba, bbaaababa, bbaaba, aaaaaaabaaaaabaaaaaa, bbaaabaaabaabb, bbaaabaaba, bbaaabaabb, aaaaababa, a, b, aaaaabaaabbba, aaaaabaaababa, aaaaababb, aaaaabbba, bbaaaaabaaaaabaaabbb, aaaaabaabb, aaaaabaaba, aaaaab, bbaaababb, bbaaabbba, bbaabb, bbbb, aaba, bbabb, bbaba, bbaaabaaab, aaaaba]"
(a|baa)*,(a*(baa)*),"[a, aabaabaa]","[baaabb, baabba, bb, aabaaaaaba, b, baababb, baababa, baabbb]"
(0*10*10*)*|0*,0|(11)*,"[0, 1111]","[1110, 010, 011, 110, 100, 111, 1, 101, 0011, 1101, 1100, 11111, 000010]"
(a*ba*b)*a*ba*,([a]*(b)(bba|abb|bab|bb|a*)*),"[bbbbb, bbba, b, bbaba, aabaabb, bbabbb]","[a, bbabb, bbbaba, aabaabbba, bbaabb, bbababa, bbbb, bbaaaaba]"
(a*ba*b)*a*ba*,(b(bb)*)|((a*)+b(bb)*),"[bbbbb, b, aabbb]","[bba, babb, bbba, a, aabaaaba, bbbb, bbaa, bbab]"
0*10*(10*10*)*,0+10+,"[0001000, 010]","[11, 0, 01, 1, 010111, 0101, 000100010010, 0110, 0111, 10]"
(0*10*10*)*|0*,0*|(0*|11)*|0*(11)*(0*10*1(0*|11)*)0*|10*110*1|(10*1)0*,"[10101111, 000100010011, 1000100, 101011, 101110, 10110001, 11000101, 011101, 0, 1011111, 1010110, 101, 010111, 0101, 1111, 101101, 11011, 11101]","[0101100010, 01, 00010001001110, 101010, 1100010, 101111, 10110111, 010110, 1010111, 10111010, 101011010, 1101110, 1110, 10110101, 01101, 1011000100, 1, 1011011, 10110110, 1101, 0111, 11111, 01011011, 10101, 100010010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0*1+)*|(0+1*0+)*|0*|1*,"[0001000, 11, 0, 1, 10001101, 10111101, 01001110, 010]","[110, 01, 1011110, 0001000101, 10110110, 1000100, 010010111, 10101, 0100111010010]"
(0|10*1)*,((11)|0)*,"[110, 0, 0011, 1111]","[111, 1, 100010, 11010, 1011, 001110]"
(a|baa)*,(a*|baa),"[aaa, a, baa]","[baaaa, baabb, baba, bba, ab, baaab, babb, b, baaba, bbb, aaabaaba, abbb]"
0*10*(10*10*)*,0*(0*110*)*1(0*110*)*0*,"[111, 1, 1101, 100011, 101111, 1011, 10110, 00111]","[10100010, 110, 0, 0011, 1000111, 101011, 101101, 10111, 11101]"
(a|(b*bb))*,(a)*(bb)*(bbb)*(a|bb)*(bbb)*(bb)*(a)*,"[bbabbbaaa, a, bbbba, bbabbba, bbabbbb, aabbaaabbaa, bbabbb, bbabbabbb, bbabbbba, bbabbbbb]","[bbabbab, bbaaabaa, b, bbbbab, bbabbbab, bbabab, bbabbaab, bbab, bbabbbabb, babb, bbabbbbab, bbabbbaaaba, aabaaaba, bbabbbbbbab]"
