Regex,Attempt Regex,Positive Strings,Negative Strings
(ab|ba)*,(ab+ba)*(aa+bb+ab+ba)*,"[abbaabbbaaabbabbaaabbabba, , abba]","[Aabbabba, aabbaBba, aBbaaabbabba, abba*aabbabba, aabbAbba, aAbbabba, aaBbabba, aabBabba, abbA, abBa, aabbabBa, Abba, aabbabbA, ab+ba*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01*0)|(10*1))*,"[, 00101]","[00a0011, 11A, 0101]"
(a*ba*b)*a*ba*,(a*ba*ba*b)+|ba*,"[baa, bbb, b]","[bbbAbbb, bAbbbbb, 0, bbAbbbb, Bbb, B, a, , bA, bBb, bbB]"
a(a|b)a(a|b)*,a(a|b)+a(a+b)*,"[aabaabab, aba]","[abAa, aaaaBaab, aa, a0a, aca, Aaa, aaaaAaaab, aaaaB, aaaAb]"
(a|baa)*,"((a)*(b)+a{2,})*","[, abaa, baabaa]","[baaAbaa, bAA, Baa, babaa]"
(a|b)(a|b)+aaa+,(ab*)|(ba*)|(aa*)|(bb*)(aaa),"[baa, bbbaaa, aaa, abb, ab, b]","[baAa, baaA, 0, c, bAaa, aB, A, bA, aA, Baaa, bBaaa]"
(0|10*1)*,((0*1)|(10*))*,"[, 100, 0110]","[a, 0, A1]"
(a|(b*bb))*,(a|b)*bb+(a|b)*|(a|b)*b+b(a|b)*,[],"[b, A, 0, b*bb, bbB, bbBbb, bbAbb, Bbb, bab, bb+b, bba*]"
(0|10*1)*,0*(01*01*)*,"[0, 0101, 00100]","[0*00, 00*]"
(a|(b*bb))*,b*a*|a*,"[bbaa, b]","[c, B, A, 0, a*]"
(b|(a*aa))*,a*|b+,"[, bb, aa, b]","[c, B, A, 0]"
(a*ba*b)*a*ba*,(a)*(b)*(b)(a)*(bb)*(a)*,"[bbbaabbaa, aabbaabbbba, ab]","[babbabba, Ab, bA, bBb, bbBbb]"
(a|(b*bb))*,a?(a|bb)*b*,"[, bba, aabba]","[B, A, 0, bB, Bb, bab]"
(0*10*10*)*|0*,(0*11+0*)*,"[, 0110, 11011100]","[111*, 1]"
(a|(b*bb))*,(a)*(bb)*(a)*(b)*,"[, aabbbbaabb]","[A, bB, Bb, bbabbab]"
0*10*(10*10*)*,(0*1(11)*0*)|(11)*,"[, 010, 11111, 1111, 00100]","[A, a, 0]"
(a*ba*b)*a*ba*,(a)*(b)*(a)*(b)(a)*(bb)*(a)*,"[baabbbbaa, aabbaabbba, b]","[babbabba, bababa, Ab, bA, Bb, bBb, bbBbb]"
(0*10*10*)*|0*,0*(1+0*1+)*,"[0, 101101, 00101]","[0*11, 1+1*]"
b*a*,(a|b)a+b*a*,"[aa, baab, aabbaa]","[0a, a, Ba, Aa, aaA, ca, aaB]"
(a|b)(a|b)+aaa+,(aa|bb)|(ab|ba)aaaa*,"[abaaa, abaaaaa, aa, bb, abaaaa]","[aBaaa, 0, bAaaa, Abaaa, abaaA, abaaaA, abaAa, Baaaa, A, a, Bb, bB, Aa, aA, abAaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b)*(a|b)a*ba,"[bba, abbbaaaba]","[aAbaba, aAba, ab0baba, Aba, Ababa, Bba, 0ba, abBbaba, cbaba, aBbaba, cba, abA, aBa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)+(0|1)+(0|1),"[110, 001]","[002, 00a, 00A, 0a00, 00, 0A00, 0200]"
(a|(b*bb))*,a*(b|bb|bbb)*a*,"[, bbbb, aabaa]","[A, 0, baba, bbBbb]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|0((11*0)*|0*)|1((00*1)*|1*),"[10101, 111, 0110, , 11, 01010, 1001]","[2, 10A1, A, a, 00*, 01A0]"
(a*ba*b)*a*ba*,b|aa*bb,"[abb, aaabb, b]","[aAbb, B, a, 0, abB, aBb, Abb]"
001|1010|110,(001|10101|110),"[10101, 110, 001]","[A, a, 0]"
(a|baa)*,a*|b(aa+)*,"[, baa, aa, b]","[c, B, A, 0, baaAa]"
(a|b)(a|b)+aaa+,a|b+a|b+aaa,"[bba, bbaaa, baaa, a, ba]","[baAa, baaA, 0, bAaa, b, A, Ba, bA, aaa, Baaa]"
(a|b)*baa(a|b)*b,a*b*(ba+)*b,"[bbb, aababab]","[a*b, b*bab, ba+*b, Ab, B, Bb, Bab, ba*b, bAb]"
(ab|ba)*,(ab+ba)*(a+b+b?)+a+b?,"[ababab, abbbaa]","[abaB, abaA, ab, abbAaba, Abbaaba, Aba, aBbaaba, abBaabbaaba, ababb]"
0*10*(10*10*)*,(1?|11?)|111?,"[, 111]","[11?, A, a, 0, 1111]"
(a|baa)*,(a|b*(aa)),"[baa, aa, bbaa, a]","[b, A, 0, Aa, aA, Baa]"
(a|b)*(bab)(a|b)*,(a+b)*|bab|(a+b)*,[bab],"[ab*, aB, Ab, A, a, 0, Bab, baB, bAb, a+b*]"
001|1010|110,0+0+1,[001],"[0+01, 01]"
0*10*(10*10*)*,0*1(11)*|0*,"[, 0, 00, 0011111, 1, 01]","[2, A, a]"
(b|(a*aa))*,b*aa(a+b)*,"[baaab, bbaa, aaabab]","[aaAb, aaaB, Aa, aA, Baa]"
(a|(b*bb))*,(ab)*,"[, abab]","[ab*, aB, Ab]"
(a*ba*b)*a*ba*,a*(bab*)*b,"[aababab, b, ab]","[a*b, Ab, B, baBb, bab**b, Bab, bAb]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|11),"[101101, 001, 1111, 1, 01]","[a, A, 0]"
(ab|ba)*,(a+b)*(a+b)*,[],"[aB, Ab, a+b*]"
(a*ba*b)*a*ba*,((a)*|b)(a|bb)*|b,"[baa, , bb]","[c, B, A, 0, bB, Bb, aba]"
(a*ba*b)*a*ba*,(b*)a*,"[aa, bb]","[B, A, a*, b*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+)|(1+0+))*,"[, 01100, 011]","[A, 0, 011a]"
0(0|1)*0,0*1*0*,"[, 001100, 1]",[1010]
(a*ba*b)*a*ba*,b|a*(bb|a)*,"[, bba, b]","[c, B, A, 0, bB, Bb]"
b*a*,((a+)|a*b+a*),"[aabaa, b, a, aa, aba]","[0, c, Ab, B, A, bA, , bab]"
(a|baa)*,a*(b(aaa*)*)a*,"[aab, b, ab]","[B, Ab, bA, bAa, baA, baaaaAa]"
0*10*(10*10*)*,((((1*)?)|((11*)?))|((111*)?))|0*,"[0, 00]","[11?, 2, A, a, 111*?, 1*?, 11*?]"
(a|b)a*,(a|b)b*,"[bbb, ab, a]","[c, aB, B, A, 0]"
(a|(b*bb))*,(baa|a)*,"[, baaa]","[b, A, 0, bAa, baA, Baa]"
(a|b)(a|b)+aaa+,a|b(b|ab*)aaa,"[bbaaa, a, baaaa, babbaaa]","[baBaaa, baAaa, 0, bAaaa, baaAa, baaaA, Baaaa, b, A, bBaaa]"
(a|(b*bb))*,(bb+a)*(b+a)*,"[, baba]","[bb+a*, bba*ba, bBa, Bba, bbaBa, bbA]"
(a|baa)*,(a)*(b)(aa*),"[ba, aaba, abaaa]","[bA, Ba, Aba, baA]"
(a|(b*bb))*,(ba*b)*,"[, baabbb]","[bb*, ba*b*, Bb, bB, bAb]"
0*10*(10*10*)*,0*1|1*0*,"[, 001, 1100, 01]","[010, 2, A, a]"
(a|b)*baa(a|b)*b,ab|a*b*(baa)b,"[aabbbaab, baab, ab, abaab]","[baAb, baaB, 0, Bbaab, Abaab, bAab, Ab, aB, A, a, Baab]"
0(0|1)*0,0*(0+1)*0*,"[, 010100, 01]","[1, 0+1*, 01*, 0*]"
(a|baa)*,a*baa*,"[baaa, aaba]","[bA, Ba, Aba, baA]"
(a|(b*bb))*,(a*bb*a*)|a?,"[baa, , aabbb, aba]","[c, B, Ab, A, bA, 0, aa, bB]"
0(0|1)*0,(0*)0*1*(0*)|(0*)1*0*(0*),[],"[1010, 2, a, A, 0*, 1*]"
a(a|b)a(a|b)*,(aba|aab)(a|b)*,"[aab, aabba, abaab]","[0, Aba, Aab, aab0, aabc, aabB, aabA, a, aaB, aAb, aBa, abA]"
(a*ba*b)*a*ba*,b*(ab*ba),"[babba, aba, bbabbba]","[aBba, Baba, Aba, aBa, abA, ababa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0(0*1*)*0)|(1(0*1*)1))*,"[, 10100, 00101]","[0010A0011, 00a00, 0101]"
b*a*,a(a)*|a*b*,"[, aabb]","[aa*, c, B, A, 0, aA, bab]"
(0*10*10*)*|0*,0?|111*,"[11, 0, 111, 1111]","[a, A, 1, 00]"
(a|b)*baa(a|b)*b,((a|b)+(baa)a*b)*,"[, abbaaab]","[cbaab, abaaAbabaab, abaabAababaab, ab, abaabaaBaabaababaab, abaAbabaab, 0baab]"
(a|baa)*,(a|b)*aa+,"[aa, bbaa, abaa]","[aAaa, a, a0aa, Baa, caa]"
(a|(b*bb))*,a*|(a+b)*,"[aa, abab]","[aB, b, Ab, A, 0]"
(a*ba*b)*a*ba*,(a*(b|bbb))*,"[, bb, ab]","[Ab, bbbBbbb, a, 0]"
(a|(b*bb))*,a*bb*a*,"[baa, aabbb]","[Ab, bA, bB, Bb]"
(a|(b*bb))*,(a+b*b),"[abb, abbb, ab]","[b, Ab, aB, aBb]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1+0+)*,"[, 01001100, 010]",[]
(a*ba*b)*a*ba*,a*b+(a|bb)*,"[aababb, b]","[Ab, bA, , b0, bBb, bbBbb, bab]"
(0*10*10*)*|0*,(0*|1)11,"[11, 111, 0011]","[211, a11, A11]"
(a|baa)*,a*|(?:a*|(b[a]{2})+)*,"[aa, ?:baa, baa?:]","[b, A, 0, Baa, ?:A, ?:bAA?:aa]"
(0|1)(0|1)*,0*1*,"[11, 00, 0]",[0*]
(a|b)(a|b)+aaa+,bbb*aaa*,"[bbaaaa, bbaa, bbbbaaa]","[bBaa, bbaA, Bbaa, bbaaA, bbBaa, bbAaa]"
(0*10*10*)*|0*,(0*|1)1*,"[, 0, 0011]","[2, a, A]"
(a*ba*b)*a*ba*,"b(b{2,})*",[b],"[B, bBB, bbb*]"
b*a*,a(a)*(b)*(a)*,"[aaabbaa, a]","[ab*, aB, A, aA, a*, ababa]"
(a|baa)*,a*|b(aa)*,"[, aa, baaaa, b]","[c, B, A, 0, bAa, baA]"
(a|b)(a|b)+aaa+,(a*b|aaa)*,"[, aaaaaa, abaaa]","[Aaab, a, 0, Bb, aAa, aaA]"
(a|b)*baa(a|b)*b,(a*)(b*)(aa*)b,"[aabaaab, bbaab, ab]","[aAab, aB, aAb, Aab, Bab, babab]"
(a|baa)*,a*(baaa*)+(a|b)*,"[baaba, aabaa]","[bAabaa, baaA, , Abaa, baac, baaBaa, baa0, baA, baabaA, Baa]"
(a|baa)*,"a*|[b]*[a]{2,}","[, bbaa, baaa, a]","[b, A, ba, 0, AA, Baa]"
(a|b)(a|b)+aaa+,a*b*a+a+a+,"[aaa, aabbaaa]","[aaAaaa, babaaa, Aaaa, aa, Baaa, aaA, a*aaa]"
(a|b)(a|b)+aaa+,((a|b)(a|b))*(aaa),"[aaa, aabbaaa]","[aBaaaaa, caaaa, Aaa, Baaaa, acaaa, aAaaa, aaA, aAa, Aaaaa, a0aaa, aa0aaaa]"
0*10*(10*10*)*,(0*1|(11)*),"[, 001, 1111, 1, 01]","[a, A, 0]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(aaa)+,"[aaa, aaabbabbaaa]","[aaaabaaa, aBaaa, aaaAaaaaa, Bbaaa, bAaaa, aaaaAaaaa, Abaaa, Baaaa, aaAaaa, 0aaa, bBaaa]"
(a|(b*bb))*,(a+b)*bb(a+b)*,"[bb, abbbab, ababbbabab]","[aBbb, bbaB, bB, Abbb, bbAb, Bb]"
001|1010|110,0*1(01)*(10)*,"[101011010, 001, 01]",[1100110]
(0(0*|1+0)*)|(1(1*|0+1)*),(01)*(10)*,"[0101, 1010]","[01*, 10*]"
(a*ba*b)*a*ba*,((a*|bb*)b)+,[ab],"[Ab, B, , cb, bBb, b0b]"
(a|baa)*,b*a*aa,"[bbaa, aaaa]","[aA, Aa, Aaa, Baa]"
a(a|b)a(a|b)*,a(a+b)a,"[aaba, aaaba]","[aAba, aabA, aaBa, Aaba, aba]"
(a|b)(a|b)+aaa+,(ab)+aaa*,"[abaaaa, abaa]","[abaA, abAa, aBaa, aa, Abaa, abaaA]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b?)(a*b|b|ba|a*ba),"[baab, aaaba]","[0b, 0, Aba, Bba, B, Ab, a, cb, bA, Ba, bbb]"
(0*10*10*)*|0*,(0+1)*(1+1)*0*,"[00, 0101, 01]",[0110]
(b|(a*aa))*,(a|b)*aa(a|b)*,"[aa, abaaba]","[aa0aa, a, aacaa, aaBaa, aaAaa]"
(a*ba*b)*a*ba*,(aa|ab|ba|bb)*b,"[b, aaabbabbb]","[0b, Abb, Aab, Bbb, Bab, ab, Ab, B, aBb, bBb, aAb, bAb]"
(a|b)(a|b)+aaa+,"[ab]a{3,}","[baaa, aaaaa]","[aAAA, Aaaa, 0aaa, caaa, aaa, Baaa]"
1*(01*01*01*01*)*,(0|1)*(0000),"[0000, 010000]","[A0000, a0000, 20000]"
(a|baa)*,(a*)|(a*baa*)|(baa*),"[aabaa, abaaa, , aa, aba]","[0, Aba, b, A, Ba, bA, baA, baabaa, baa*]"
(a*ba*b)*a*ba*,(a*|b+)bb*,"[aabbb, b]","[b+b, 0b, Ab, cb, Bb, bBb]"
b*a*,((aa*)|(a*b*)),"[, aabb]","[aa*, c, B, A, 0, aA, bab]"
(a|b)(a|b)+aaa+,aaa(a)*|(a|b)baaa(a)*,"[aaa, aaaaa, abaaa, abaaaaa]","[aBaaa, 0, Bbaaa, Aaa, Abaaa, abaAa, abaaA, abaaaA, aaaA, a, A, aAa, aaA, abAaa]"
(ab|ba)*,(ab+ba?)(ab+ba)*(aa+bb+ab+ba)*,"[abbbabbaabbbaaabbabba, abba, abbaabbabbaaabbabba, abbabba]","[abbabbA, abbabBa, abbAbba, abbaabbaaaBbabba, abbaabbabbA, abbaBbaaabbabba, Abb, abbaa, abbaabbAbba, abbAaabbabba, abbaAabbabba, abbaabbabBa, abbaaAbbabba, ab, abbaabBabba, abB, abbaabbaBba, aBb]"
(a|(b*bb))*,(a|b+)+,"[ba, ab, a]","[c, B, A, 0, ]"
(ab|ba)*,((aa)+(bb))*,"[, aabbaabb]","[aaBb, aabB, aAbb, Aabb, aabb*, aa+bb*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(((1*)(01)(0|1)*)((0*)(10)(0|1)*))*,"[11, 00, 01011001]","[010, 2, a, A, 01A01010, 0110*]"
(a|b)(a|b)+aaa+,a*b*|b*a*aaa,"[baaa, bbaaaaa, a, , aabb]","[0, Aaa, c, B, A, Aaaa, aaA, aAa, Baaa]"
0*10*(10*10*)*,(0*(11)*0*10*)|(0*),"[00, , 001111001, 100]","[2, A, a, 1101101]"
(a|baa)*,b*|a*aa,"[, bb, aa, aaaa]","[B, a, 0, aA, Aa, Aaa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0),"[00110, 111, 11, 00, 10, 000, 010]","[1, 0, a, A, 11+0, 1+10]"
(a*ba*b)*a*ba*,((a*(bb)*a*)b)+,"[bb, b]","[bBbb, Ab, ]"
(0*10*10*)*|0*,0*1+0*1+,"[11, 110011, 00101]","[0*11, 1, 10101]"
(a|baa)*,a*|(a*b*aa)*,"[baaaaa, a]","[b, A, 0, aaAaaaa, Baa]"
(a|baa)*,b*aa+,"[aa, bbaaa]","[a, aA, Aaa, Baa]"
(ab|ba)*,a*b*|b*a*,"[bbaa, aabb]","[c, B, A, 0, aba, bab]"
(a|baa)*,"b+a{2,}","[baa, baaa]","[ba, aa, b+aa, bAA, Baa]"
(a|b)*(bab)(a|b)*,(a+b)*(bab)*(a+b)*,"[, ababbabbababab]","[bababbabab, baBab, Ab, aB, Bab, abbAb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+,"[101, 1101001011, 01101001100, 00101101101100, 011001010, 010, 0101010]","[01010101, 2, 010101010, a, A, 010101, 101010, 0*, 1*]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+(10)+)*|(1+(01)*0+1+)*|1*|0*,"[11, 00, 101101, 010, 101, 01001010]","[100101, 2, a, A]"
(a*ba*b)*a*ba*,a*b(a*ba*ba*b)*a*,"[aab, bbbb, bbbbbbbbbbaa]","[bbbbAbbb, bbbAbbbb, bBbb, bbBb, Ab, bbbB, Bbbb, bA, bbAbbbbb]"
(a|baa)*,a*ba*((ab|ba|b)b)*a*,"[aabbababbbb, baaabbaa, b]","[baBb, bbAb, babababab, bbb0b, bBab, bAbb, Ab, B, bA, bbB]"
(a*ba*b)*a*ba*,a*b(a|(bb|aba))*,"[aabaababb, b]","[Ab, b0bb, B, bA, bb, bBb, babA, bbB, baBa, bAba]"
(a|baa)*,(abb)*,"[, abbabb]","[abB, aBb, abb*, Abb]"
b*a*,(a)(a*)*(b*)*(a*)*,[a],"[abab, aB, A, , aA]"
(a|(b*bb))*,(ab)*(b+b+)(ab)*,"[bb, ababbbab, bbabab]","[aBbb, b, bbaB, bbAb, Abbb, bBb, babbb]"
0*10*(10*10*)*,1|((0|1)*1(0|1)1*0*),"[1000, 10010, 01101, 1]","[a, A, 0, A10, 1001]"
(a|baa)*,((b*)(a)(a)(a*))*,"[, aaabaa]","[aaBaa, aaaAa]"
1*(01*01*01*01*)*,(1*01*01*101*)*1*,"[11, 1010110, 001000100010]","[010, 00101*, 001010*, 0010010*]"
(a|b)(a|b)+aaa+,(aa*|bb*)aaa+,"[baaaa, aaaa, bbbaaaa]","[aAaaa, aaaAaaa, 0aaa, Aaaa, caaa, Baaa, aaa, bBaaa]"
0(0|1)*0,(0(1+(0*1+)*)*0)*,"[, 0001010]","[01+*0*, 0100]"
(a|(b*bb))*,(a*b*b)|(a*),"[, aa, aabbb, ab, b]","[c, Ab, B, A, 0, Bb]"
(b|(a*aa))*,a*b*(aa)*b*,"[, aabbaaaabb]","[B, Aa, aA, baabaab]"
(a*ba*b)*a*ba*,a*|b+(a*|bb*),"[bbaa, b, a, , ba, aa]","[0, c, B, A, bA, bbB, bbb*]"
(a|b)*(bab)(a|b)*,(bab)*a*b*(bab)*,"[bbbabbab, babb, babbabaa]","[B, A, a*, Bab, bab*, baB, bAb]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0+1+)*|(0+1+0+)*,"[10011011, 01001100, 010, 101]","[a, A, 0]"
(a|b)(a|b)+aaa+,b*a(a|b)aaa*,"[aaaaaa, bbabaa]","[Baaaa, acaa, aaAa, aBaa, aAaa, Aaaa, a0aa, aaaAaaaa, aaaaA]"
0*10*(10*10*)*,(0)*(1+)*(0)*,"[, 00100]",[1010]
(a|(b*bb))*,bb*|a*|b*,[aa],"[bb*, c, B, A, 0, bB, b*]"
(ab|ba)*,((a+b)(a+b))*,"[, abaababab, abab]","[abaB, abAb, aBab, Abab, a+bab*]"
(a|(b*bb))*,(a|bb)*|(b|bb)*,"[bbb, bba, abb, b]","[c, B, A, 0, Bb, bB]"
(ab|ba)*,((ab)*(a|b)(a|b)|(ba)*(a|b)(a|b)),"[baba, babaab, ababab, abba]","[aBaa, 0, bAaa, aB, A, a, Ba, aA, Abaa, Aa, Baaa]"
(a*ba*b)*a*ba*,(bb)*a*ba*(bb)*(ab)*,"[aabbb, bbbaaabab, bbbbababbbbab]","[Ab, bA, bBb, bbBbb, baB, bAb]"
0*10*(10*10*)*,0*(1(11)*|0*),"[, 0011111, 1]","[2, a, A]"
(a|baa)*,a*|(?:a*|b+([a]{2})+)*,"[baa, aa, ?:baaaa, a]","[b, A, 0, baa?:Abaa, bAA, Baa]"
(a|(b*bb))*,a*(b+a)*(bb+b)*(b+a)*,"[, aabababbbb, a]","[Ba, Abbba, bbA, bbbBbbba]"
(a|(b*bb))*,b+,"[bb, b]","[B, , b+]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)((a|b)a*ba)*)?,"[abababba, bbaba]","[0b, ababacba, abaBa, ab0baaba, ababA, abab, Ab, aB, cb, Bb, aAb, abaAbaaba, abBba, abAba]"
(a|(b*bb))*,b*,"[, bb]",[B]
a(a|b)a(a|b)*,a(a|b)*a,"[aa, aaba]","[Aa, aA, a0a, aAa, aca, aBa]"
(a|(b*bb))*,(a|b)*bb*b(a|b)*,"[bb, ababbaaba]","[bb0bb, b, bbAbb, bbBbb, bbcbb]"
(0|1)(0|1)*,0*,"[00, 0, ]",[]
0*10*(10*10*)*,1(1?)|0*,"[, 11, 00, 1]","[111, 2, A, a]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(1+0*1+)*|(0+1*0+)*,"[0, 101101, 00101, 0100110]","[1, a, A, 01010]"
(a*ba*b)*a*ba*,(a*([b](bb)*)a*)?,[b],"[B, Ab, bbbbbb, bA, bBb, bbB, babba]"
(ab|ba)*,(ab+aa+bb+ba)*(a+b)*,"[abaabbba, , abaaabbbaabbaabbbbaabab]","[abaabbbA, abaabbBa, abaaBbba, aBaabbba, abaAbbba, aaabbbaabbba*ab, abaabbba*, Ab, aB, abAabbba, abaabb+ba*, abaabBba, Abaabbba, ababbbabba*]"
(a*ba*b)*a*ba*,((b)(a)+)|((bbb)+(a)*),"[bbb, bbba, bbbaa, ba]","[bbbA, 0, baba, Bbb, b, A, bA, , Ba, bBb, bbB]"
b*a*,(a*b*a+)|(a+b*a*),"[ba, abb, aab, bbaa]","[b, A, 0, Aa, aA, aAa, baba, aBa]"
(a|(b*bb))*,(a+b)*b*(a+b)*,"[, bb, ababbabab]","[Ab, aB, babbab, abBab, a+b*]"
(a|baa)*,(b)+(a)+(a)*,"[ba, bba]","[b, a, Ba, baba, baA]"
(0*10*10*)*|0*,1(0*|1)1,"[11, 111, 1001]","[121, 1A1, 1a1]"
(a|b)(a|b)+aaa+,"(aa|bb|ab|ba)*a{3,}","[aaaa, aaabbabbaaa]","[aBaaa, baaa, Bbaaa, bAaaa, Abaaa, AAA, Baaaa, aAaaa, 0aaa, Aaaaa, bBaaa]"
001|1010|110,0*1*0*1*,"[, 11011, 00100]",[1010]
001|1010|110,(0|1)*01(0|1),"[01010, 10011, 010]","[01a, 01A, A010, 012, a010, 2010]"
(a|b)(a|b)+aaa+,(a|b)a*|b*aaa*,"[bbaaaa, bbaa, b, a]","[c, A, 0, aA, aaA, bAa, Baa]"
001|1010|110,(001)|(10101)|(110),"[10101, 110, 001]","[A, a, 0]"
(0*10*10*)*|0*,0*1+0*1+0*,"[11001100, 00110, 1001]","[0*11, 1, 10*1, 1+1, 10101]"
(a|baa)*,a*|(b*aa)*,"[aaa, aabaa]","[b, A, 0, Aa, aA, Baa]"
(a|b)(a|b)+aaa+,ab(ab|aa|ba|bb)*(aaa)*,"[abaa, ab, ababaababbaaa]","[ab0, abaaA, abAb, abaB, abbB, abBb, abBa, abbA, aB, Ab, abAaaaaa, abaAaaaa, aba]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|((0+1+0)*(1+0+1)*)*,"[11, 00, 101010, 010]","[01010101, 2, a, A]"
(a*ba*b)*a*ba*,(a)*(aa*)|(bb)*b|a+,"[bbbbb, b]","[aa*, 0, Bbb, a+, c, B, A, , Aa, aA, aAa, bBb]"
(a|b)(a|b)+aaa+,a*b*a*aaa,"[aaa, aabbaaaaa]","[Aaaa, aaA, Baaa, aAa, Aaa, babaaaa, a*aaa]"
0*10*(10*10*)*,(((1*)+)+)|0*,"[00, 1]","[2, a, A]"
(a|(b*bb))*,a*(b+a)*(bb)*(bbb)*(b+a)*,"[aababbbbb, bababbbb, babbb, a]","[bA, Aba, baBa, bbBbbba, bBbba]"
(a*ba*b)*a*ba*,(a*)(b(a*)(b(a*)b))*,"[bbbbbb, aabbb, a]","[bAbb, A, bbAbbbb, bBb, bbB, Bbb]"
(0*10*10*)*|0*,0*1(0|1)*,"[00101, 1]","[1A1, 12, 1a, 0]"
(a*ba*b)*a*ba*,a*b|(a|ba*b)*,"[aab, abab, b, ]","[0, c, Ab, B, A, ba, bB, Bb, bAb]"
0*10*(10*10*)*,(((1?)*|(11?)*)|(111?)*)*|0*,"[00, 1]","[11A, 2, A, a]"
(0|1)(0|1)*,1*,"[11, , 1]",[]
(ab|ba)*,(a+b+a+b+)*,"[, abaabb, abababbab]","[abaB, abAb, aBab, Abab, a+bab*]"
(b|(a*aa))*,(b*aa*b*)|(b*a*ab*),[],"[ab*, b*a, aB, b, A, Ba, 0, Aa, aA, aAa, a*, abaab]"
(a|b)(a|b)+aaa+,(ab|ba|aa|bb)*aaa,"[aaa, abaababbaaa]","[aBaaa, Bbaaa, bAaaa, Aaa, Abaaa, Baaaa, aaaa, aAaaa, 0aaa, Aaaa, aAa, aaA, Aaaaa, bBaaa]"
(a*ba*b)*a*ba*,((a|bb)*ba*(a|bb))*,"[, bbababbb]","[bbbAbbbabbb, babbbbbbBbbbbaba, bbbb, ba0ba]"
(a|b)(a|b)+aaa+,(a|b+aaa)*,"[, abaaa]","[bAaa, b, A, baaA, baAa, 0, Baaa]"
(a|(b*bb))*,(a)*(bb)*(b+a)*,"[bbbb, aaba, ababa]","[bb*, bBba, bA, Ba, Bb, Aba, a*]"
0*(10*1)*0*,0*1*,"[0, 0011, 1]",[]
(a|baa)*,"[a-b](ba{2,})?","[b, a]","[abAA, c, aBaa, A, 0, abaabaa]"
(a|(b*bb))*,a*(b*b)a*,"[aabbbaa, abaa, b]","[b*b, a*b, Ab, ba*, bA, Bb, bB]"
(a*ba*b)*a*ba*,(ab)*,"[, abab]","[ab*, Ab, aB]"
(a|b)(a|b)+aaa+,a(a|b)aaa*,"[aaaa, abaaaa]","[acaaa, aaaA, aBaa, aAaa, Aaaa, a0aa, aaAaa, aaaaA]"
(b|(a*aa))*,b*(a*a*)*b*,"[, bbabb]","[abab, B, A]"
a(a|b)a(a|b)*,a+(a+b)+a+(a+b)*,"[aabaa, aababaab, aababaabab]","[aaab, aAaba, aabaabAabaab, aabaaBaab, Aaba, aba]"
(a|b)(a|b)+aaa+,(a*b*)(aaa+),"[aaa, aabbaaaa, baaa]","[aaAaaa, babaaa, Aaaa, aa, Baaa]"
(0*10*10*)*|0*,(1|01*0)*,"[, 100]","[000, 00a, A]"
(a*ba*b)*a*ba*,a*b(bb+|a*|bab)*,"[aabababbb, b]","[bbbbAbbb, B, bbbbaBabbb, b0bb, Ab, bb, bbbBb, bBb]"
(0*10*10*)*|0*,(1|01*0),"[00, 010, 0110, 1]","[a, A, 0]"
(a|b)(a|b)+aaa+,((a|b){3}(a|b)*aaa+)|(aaa*),"[aabbabaaa, aa, aaaa, baaaaa]","[aaaAaaa, 0, Aaaaaa, aaaaaAaaa, abaaa, aaaaaBaaa, A, a, aA, AAAaaa, BBBaaa]"
1*(01*01*01*01*)*,1*(1*01*01*01*01*01*)*,"[11, 0000000000, 1]",[000000]
0*10*(10*10*)*,(0*|(1(11))*)+,[0111],"[a, A, 1]"
a(a|b)a(a|b)*,aaa|(a+b)*|aba(a+b)*,"[aaa, abab, ab, , aba]","[aBaab, 0, Abaab, Aaa, abaAb, abaaB, aB, Ab, a, A, aaA, aAa, abAab]"
(a*ba*b)*a*ba*,a*(bb)*b+a*,"[baa, aaba, b]","[Ab, bA, , bBb, Bbb]"
(a|baa)*,a*(b*aa)*,"[, abaaaa, a]","[aA, Aa, Baa]"
(0|1)(0|1)*,1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*,"[, 11001100110011001100110011001100]",[01010101010101010]
