Regex,Attempt Regex,Positive Strings,Negative Strings
(a*ba*b)*a*ba*,(a*)+b+((a*)|(b+(a*)+b))+(a*),[babab],"[bababb, Ab, B, bA, b0, bBb, bbAbbb, bbBbb]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)?(0|1)?,"[110, 001]","[2, 02, A, 0A, a, 0a, , 0000]"
(ab|ba)*,((ab)|(ba))*(aa|ab|ba|bb)*,"[, aaabbabb]","[0, aB, Ab, A, a, bA, Ba, Aa, aA, Bb, bB]"
(a|b)(a|b)+aaa+,(ab|aa|ba|bb)*(aaa)*,"[, aa, abaababbaaa]","[0, aaaAaa, aaaaAa, Ab, aB, a, bA, Ba, bB, Bb, aaA]"
(ab|ba)*,(ab|ba)*|(aa|ab|bb)*,"[baab, aaabbb, abaa, bb, abba]","[0, aB, Ab, A, a, bA, Ba, aA, Bb, bB, Aa]"
a+b,(a)*b,"[aab, b]","[a*b, Ab, B]"
a+b,(a*b{1}),"[aab, b]","[a*b, Ab, B, , bb]"
(a*ba*b)*a*ba*,(a*(b|bbb)*)*,[ba],"[c, bbbBbbb, A, 0]"
(a*ba*b)*a*ba*,b|(bb*|a*|bab*)*,[ab],"[c, B, 0, bA, babBa, baB]"
(a|b)(a|b)+aaa+,"[ab]{2,}","[ba, aab]","[ac, a, 00, AA, BB]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)(a|bb|ba(a|b))*(b|ba))?,"[aabaababbbba, bb]","[aBaab, aBbb, 0b, a0, abaAb, abaBb, a0b, ababa, abBb, aB, Ab, cb, Bb, aAb, aBa, abA, abAab]"
001|1010|110,(0|1)*(01)*(0|1)*,[],"[2, a, A]"
(0(0*|1+0)*)|(1(1*|0+1)*),((10*)*1+)*|((01*)*0+)*,"[101, 1001, 0110]","[0A0, 2, A, a, A1]"
(a|b)(a|b)+aaa+,(a*|b*)+(a*|b*)+aaa+,[aaa],"[aaAaaa, 0aaa, Aaaa, aa, Baaa, caaa]"
a(a|b)a(a|b)*,a(a|b)(a|b)*,"[aaab, aa, aaba]","[a0, aa0, aaAb, aB, a, ac, aA, Aa, aaB, aac]"
(ab|ba)*,((ab)*(a|b)(a|b)|(ba)*(a|b)(a|b))*,"[, aaaa]","[0aa, aaAbaa, aBaa, bAaa, a, aaBaaa, A]"
(a|b)(a|b)+aaa+,(a*b*)*a*a*a,[baba],"[a*a, A, Ba, Aa, a**a, b**a]"
(a|b)(a|b)+aaa+,(a|b)+(a|b)*aaa,"[baaa, aaaa]","[acaaa, aaAa, aaaA, aAaa, aBaaa, Aaaa, bAaaa, aaa, a0aaa]"
(a*ba*b)*a*ba*,((a|b)*|(a|bb)*)*b((a|bb)*|(a|b)*),[b],"[bc, ba*, cb, bBb, b0, bbB, bbAbb, bbBbb, bbBbbb, b0b]"
(ab|ba)*,(ab|ba)*(ab|ba|aa|ab)*,"[, aaba]","[Ab, aB, A, a, bA, Ba, 0, aA, Aa]"
/#(/|a|b|##*(a|b))*##*/,(/#((a|b|/)#*)*#/)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0*)*|1*(10*1*)*,"[10, 0101, 1010, 01]","[2, a, 0A, A, 1A]"
(ab|ba)*,(a|b)*(a|b)*,[],"[c, B, A, 0]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0?)|1|(0(0|1)*0)|(1(0|1)*1),"[00, , 11, 1011, 0010, 1]","[0A0, 1A1, 2, a, A]"
(a|baa)*,(a|b|baa+)*,"[, ab]","[c, baaA, 0, baA, Baa, babAa]"
(ab|ba)*,(ab|ba|aabb|bbaa)*(aa|ab|ba|bb)*,"[, aaabbabb]","[aAbb, bbAa, bbaA, Bbaa, 0, aaBb, bBaa, aabB, Ab, aB, a, A, Ba, bA, Aabb]"
a+b,[a]*b,"[aab, ab, b]","[B, Ab]"
0*10*(10*10*)*,(0*10*)*0*10*,"[11, 11100, 0010]","[1A11, , 1*1]"
0(0|1)*0,0*|0(0*1*)*0,"[, 0100]","[0A0, a, A, 1]"
(a|b)(a|b)+aaa+,[ab]*a{3},"[aaa, abaaa]","[aa, 0aaa, Aaaa, caaa, Baaa, AAA]"
b*a*,((a*)|(b+a*))*,[ab],"[c, B, 0, bA]"
(a|b)*baa(a|b)*b,(a*|b*|baa)+b+,[bab],"[bAab, 0b, B, baAb, , cb, Baab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[01]*[10]*,[],"[2, a, A]"
b*a*,((a)+|b+a*)*,"[, ab]","[c, B, 0, bA]"
(a|b)*(bab)(a|b)*,(a|b|bab)*(bab)*,"[, ab]","[c, baBab, 0, babaB, bAb]"
a+b,(a*)(b{1}),"[aab, b]","[B, Ab, , bb]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(a|b)*(aaa),"[aaa, baaa, aaaa]","[aBaaa, Bbaaa, bAaaa, Aaa, Abaaa, Baaaa, aAaaa, 0aaa, aaA, aAa, caaa, Aaaaa, bBaaa]"
0*10*(10*10*)*,(0|1)*,"[, 01]","[2, A, a]"
(a|b)(a|b)+aaa+,((a|b)|(b|a))(a|b)*(a)(a)(a)(a*),"[baaa, aabaaa, abbaaa]","[aBaaa, acaaa, aaaaAaaa, a, Aaaa, 0aaa, caaa, Baaa, a0aaa, aaaaA]"
b*a*,aa*|(a?|b)*(a|b?)*,[],"[aa*, c, B, A, 0, aA]"
a+b,a(a|b)*b,"[aabb, ab]","[aB, Ab, aBb, aAb, acb, a0b]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|(1+(0*1*)*1+)*|(0+(1*0*)*0+)*)*,[01],"[01a01, A, 01201]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aaa)(a)*,"[babaaa, aaaa, abbaaa]","[aaaaBaaa, acaaa, aAaaa, aaaaAaaa, a, Aaaa, 0aaa, caaa, Baaa, a0aaa, aaaaA]"
(ab|ba)*,(ab|ba)*|(aa|bb)*,"[baab, bb, aabb, abba]","[0, aB, Ab, A, a, bA, Ba, Aa, aA, bB, Bb]"
(a*ba*b)*a*ba*,a*b+(a*|(b(a*)b))+a*,"[aababab, babb]","[bbBb, Ab, B, bA, bbAb, b0, bbB, bab]"
(ab|ba)*,(aa|bb)|(ab|ba)*,"[baab, , bb, aa, abba]","[0, Ab, aB, A, a, bA, Ba, bB, Bb, Aa, aA]"
(0(0*|1+0)*)|(1(1*|0+1)*),(((0+1*)*0+)*|((1+0*)*1+)*)*,[01],"[2, a, 01A01]"
b*a*,((a+)|a*b+a*)*,"[, bab, a]","[c, B, bAb, b0b]"
0*10*(10*10*)*,0*(11)*1(0|1)*,"[001, 101]","[1A1, 12, 1a]"
(a|b)(a|b)+aaa+,"(a|b)*a{3,}","[bbaaa, aaa, abaaa]","[0aaa, aa, Aaaa, caaa, Baaa]"
(ab|ba)*,(ab)*(aa|ab|ba|bb)*,"[, aaabbabb]","[0, aB, Ab, A, a, Ba, bA, Aa, aA, Bb, bB]"
(a|b)(a|b)+aaa+,[ba]*aaa,"[baaaa, aaa, aaaaa]","[0aaa, Aaaa, Baaa, aaA, aAa, caaa, Aaa]"
(a|(b*bb))*,(a|b)*bb(a|b?)*|a*,"[, bb, aa, ababbab]","[b, A, 0, Bbb, bbBbb, bbAbb]"
b*a*,(a*)(b*)(a*),"[, bb, aabaa]","[B, A, baba]"
0*(10*1)*0*,(0*10*10*)*|0*,"[00, 01010, 1111]","[1, a, A]"
(0|1)(0|1)*,(0|1)*,"[, 01]","[2, A, a]"
(a*ba*b)*a*ba*,(a|(ab)*b)*(ba)*,"[, ab]","[aBba, c, bA, Ba, 0, Abb]"
b*a*b*|(a*bb+a*)*,(b|aa*bb)*((aa*(b?))?),"[babb, abbb, ]","[aAbb, 0, Abb, abbA, c, aB, aA, Babb, aBb, aba, abBbb]"
(a*ba*b)*a*ba*,((a*|a*ba*(ba*ba*)*a*)|b),"[baabbbb, ab, , aa, aabbab]","[bbbA, bbbbAb, 0, bAbb, c, Ab, B, A, bb, bBb, bbB]"
(a|(b*bb))*,(a|b*b)*,"[, ab]","[A, 0, cb, Bb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01*0*)|(10*1*))*,"[0, , 110]","[012, a, 1A]"
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0+1+)*|0*(1+0+)*,"[0, 10, 110101, 001010, 1, 01]","[2, A, a, 01A1]"
0*10*(10*10*)*,(0*(10*1)*0*10*)*,"[11, , 1]","[1A11, 0*1*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*(01)*0*1*(10)*0*1*)*,[10010010],[A]
(a|baa)*,"(a*(b*a{2,})*)*","[baa, a]","[AA, Baa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*(0|1)+(10)*)*,"[, 10]","[2, a, A]"
(ab|ba)*,(ab|aabb|ba)*,"[abaabbba, ]","[aAbb, 0, aaBb, aabB, aB, Ab, A, a, bA, Ba, Aabb]"
(ab|ba)*,(aa|ab|bb|ba)*,"[, aaabbabb]","[0, aB, Ab, A, a, Ba, bA, aA, bB, Bb, Aa]"
0(0|1)*0,0*|0(1|0)*0|1*|1(1|0)*1?,"[0, 0100, 110, 100, 0010]","[0A0, 2, a, A, 1*]"
(a|b)*(bab)(a|b)*,(a|b)*,"[, ab]","[c, B, A, 0]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aa)(a)*,"[aaa, aabaa, bbabaa]","[aBaa, a0aa, Aaa, Baa, aaaAaa, acaa, 0aa, aaaA, a, caa]"
(a|b)*(bab)(a|b)*,(a|b|bab)*(a|b|bab)*,[],"[c, 0, bAb, babaBabab]"
001|1010|110,0*10*(10)*,"[1001010, 001]",[110010]
(a|b)*(bab)(a|b)*,(a|b)*(bab)*(a|b)*,[],"[baBab, c, B, 0, Bab, bAb]"
(a|(b*bb))*,(a*|bb*)*,[ab],"[c, B, A, bB, b0]"
a(a|b)a(a|b)*,ab*|(a(a|b)a(a|b)*),"[aaa, abb, a, abaab]","[aAaa, 0, Aaa, aaaB, aaaA, aaAa, aB, b, A, aBa]"
(ab|ba)*,(ab|ba)*(aa|ab|ba|bb)*|(aabb|bbaa)*|(aa|ab|ba|bb)*,[],"[ab*, aAbb, bbAa, bbaA, Bbaa, 0, aabb*, bBaa, aabB, aaBb, Ab, aB, A, a, Ba, bA, Aabb]"
(a|baa)*,a*(baa*|a*)*,"[baba, ]","[b, A, Ba, bA, baA, ba0]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aaa)a*,"[abaabaaa, babaaa, aaaa]","[aBaaa, acaaa, aaaaAaaa, a, 0aaa, Aaaa, Baaa, caaa, a0aaa, aaaaA]"
(0*10*10*)*|0*,(1|0|1)*,"[00, 0, ]","[2, a, A]"
(a|b)(a|b)+aaa+,(a*b*)*aaa,[baaaa],"[*aaa, a**aaa, Aaaa, aaA, Baaa, aAa, Aaa, b**aaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b((a?)|(bb?)))*|((a|b)a*ba)*,[abbbba],"[bbabbaAba, 0, aba*, Bba, ababAbaaba, ababbBab, b, A, aa*ba*, ba, abA, aBa]"
0(0|1)*0,(0+(1*0*1*)*0+)*,[],"[0A0, 0, 01**0*, 0+0*]"
(b|(a*aa))*,(b*|ab)*aa(a|b)*|b*,"[babaaab, , aa, bb]","[aBaa, aAaa, 0, aaBaa, Baa, B, a, Aa, Abaa, abb, aaA]"
0(0|1)*0,0+(0*1*0*)*0+|1,"[01010, 010, 1]","[0A0, A, a, 0]"
(0|1)(0|1)*,(1|0)*,"[00, , 10]","[2, A, a]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)(a*)ba)*)|((a|b)(a*)b))*,"[ababb, abbbababba]","[abcbaab, abababAbababab, abaBabaab, ab0aba]"
a+b,(a*b)*,"[, bb, ab]","[B, Ab, a*b*]"
0*10*(10*10*)*,0*((1)*1)*1(0|1)*,"[00101, 1]","[1A1, 12, 0, 1a11]"
(0*10*10*)*|0*,0*(10*1)*0*(10*1*)*,"[, 10, 110110]",[1A1]
(a|b)(a|b)+aaa+,(a|b)(a|b)+aa+,"[bbbaa, aabaa, aaaa]","[aAaa, aaBaa, a0aa, aaaAaa, acaaa, 0aaa, Aaaa, Baaa, caaa, aaa]"
(a|baa)*,(a*|b*aa)*,[abaa],"[0, aaAaa, Baa, caa]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*|(aa)*|(bb)*,"[aabbaa, ba, ababba]","[aa*, bb*, 0, abaB, abAb, abbA, abBa, aB, Ab, a, A, Ba, bA, aA, bB, Aa, Bb]"
(a|b)*(bab)(a|b)*,((a|b)*bab(a|b)*)*,"[, abbabba]","[a, babcbab, bab0bab, babAbab, babaBabab]"
(a|(b*bb))*,(a*|b+)*,[ab],"[c, B, A, 0]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)(a*))(b|ba))*,"[, ababb]","[aba0ab, aabcba, bbababAbabab, ababBaaba]"
(a|(b*bb))*,(a|b)*b*(a|b)*,[],"[c, B, A, 0, b*]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*0+)*|(1*0*1+)*,"[0101, 1010, 01]","[2, a, A, A0, A1]"
(a|b)(a|b)+aaa+,"(a|b){1,}aaa","[baaa, abaaa]","[aaAa, aaaA, aAaa, Aaaa, 0aaa, aaa, Baaa, caaa]"
/#(/|a|b|##*(a|b))*##*/,(/#(a|b)*#/)*,[],[]
(ab|ba)*,((ab)|(ba))*(ab|ba|aa|bb)*,"[, aaabbabb]","[0, aB, Ab, a, A, Ba, bA, Bb, aA, Aa, bB]"
0(0|1)*0,0*(0*1*0*)*0*,[101],"[0**, 1**, 0*]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][0-1]*[0-1]*,"[11, 00]","[0a0, 00a, 00A, 0A, A0, 000*, 0, a0, 002, 02, 20]"
(a*ba*b)*a*ba*,(a|b)*b((a)|(bb))*,"[bab, abbaa, b]","[bAbb, b0bb, , Bb, bBb, bbB, bbBbb, bcb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(11*00*)*)|(1*(00*11*)*),"[0, 00110, 0101, 11011, 1010, 1]","[0A1, 10A0, 2, a, A]"
(a|baa)*,a*(baa*)*,"[baba, aabaa, a]","[A, Ba, bA, baA, baa**, a*]"
(a|(b*bb))*,(a|ab|ba|bb*)*,"[, aabb, b]","[c, 0, bB, aBa, bAb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1*(0+1+0+)*1*)(0*(1+0+1+)*0*))*|1*|0*,[01],"[2, 010A010, A, a, 0*, 1*]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a?))*,"[, abbb]","[aB, bbababAbabab, a, cb, ab0b, abaBab]"
(a*ba*b)*a*ba*,(a*(ba*b)*ba*)+,[aba],"[bBbb, bAbb, ]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|(1+(0*1*)*1+)|(0+(1*0*)*0+))*,"[, 10]","[121, 0A0, a]"
(ab|ba)*,((aa)*|(bb)*)(a|b)*,"[, ab]","[aa*, bb*, c, 0, bB, aA, Aa, Bb]"
0(0|1)*0,(0(0*1*)*0)*,"[, 010]","[0A0, 0, 00**0*]"
(a|b)*baa(a|b)*b,(a*b*)*(baa+|b)+,"[babaa, b]","[bAab, B, , 0, Baab, bacb, baA]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))aaa(a)*,"[aaaa, abbaaa]","[Baaaa, bAaaaa, a, caaaa, aaaaAaaaa, 0aaaa, aaaaA]"
(ab|ba)*,(ab|ba)*(aa|bb|ab|ba)*,"[, aaabbabb]","[0, aB, Ab, a, A, Ba, bA, aA, Bb, Aa, bB]"
a+b,(a*b)+,[b],"[B, Ab, , b+, a*b+]"
(0|1)(0|1)*,(0|1)|(0|1)*,"[, 10, 01]","[2, A, a]"
(a*ba*b)*a*ba*,a*ba*(ba*b)*(a*b*)*,"[bba, aab, ab]","[Ab, B, bbBb, bbbB, , bA, bbAb, bBb]"
(a|b)*baa(a|b)*b,(a|b)*(baa)(a|b)*,"[baa, babaa, abbaaab]","[baacbaa, ab, bAabaa, Abaa, baaBaabaa, baa0baa, baabaA]"
b*a*,(a|b*a*)+,[bab],"[c, B, A, 0]"
(a|b)(a|b)+aaa+,(a+|b+)*aa(a+),"[aaa, abaaa]","[aaAaaa, aaBaaa, Aaaa, aa, 0aaa, caaa]"
(a|(b*bb))*,(a|b)*bb(a|bb)*|a*,"[, bb, aa, abbbaa]","[b, bbBb, A, bbbB, 0, bbBbbb, bbAbb]"
(a|(b*bb))*,(a*(bb*)*)*,[ba],"[bA, bB]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b)|(((a|b)a*ba)*))*)?,[abababbabb],"[babb, abababAbababab, abaBaab, 0baab, ababBabaaba]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b)+(a?))*)?,[abbb],"[0b, aB, bbababAbabab, cb, abaBab]"
a+b,a*b{1},"[aab, b]","[a*b, B, Ab, , bb]"
(a|(b*bb))*,((a|b)|bb|(a|b))*,"[, aa]","[c, A, 0, bBb]"
a+b,(a|b)*(a)*b,"[abb, b]","[0b, Ab, B, cb, Bb]"
(a*ba*b)*a*ba*,(a*)b+((a*)|(b(a*)b))*,"[aababab, babb]","[bAbb, bc, Ab, B, bbAb, bBb, b0, bbB, bab]"
0(0|1)*0,0*|(0|1)*|0*,"[1, 01]","[2, a, A, 0*]"
0(0|1)*0,0*|0(1|0)*0?,"[, 0101, 001]","[a, 0A, A, 1]"
(a|b)(a|b)+aaa+,(a*b*)*|b+aaa,[ba],"[bAaa, c, A, baaA, baAa, 0, b+aaa, Baaa]"
(a|b)(a|b)+aaa+,(a|b)+aaa+,"[baaa, abaaa]","[aaaBaaa, aaaAaaa, 0aaa, caaa, aaa]"
(a|b)(a|b)+aaa+,((a|b)*(aaa+)),"[bbaaa, aaa, abaaa]","[aa0aaa, aaAaaa, Aaaa, aa, Baaa, aaA, caaa]"
(a|(b*bb))*,(a|(b+(b)*))*,"[ba, , ab]","[B, bc, A, 0, bB]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(11*0*)*|1*(00*1*)*,[],"[2, A, a, 0*, 1*, 01**, 10**]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0*1*)*|(0+1*0*)*,"[01011, 10010, 01]","[2, a, A, 0*, 1*]"
(a|baa)*,a*((b+aa)*a*)*,[baaabaa],"[baAaa, A, bAa, a**, baa**, b+aa**, Baa, a*]"
(a|b)(a|b)+aaa+,(a+|b+)+aaa+,"[aaaa, abaaa, babaaa]","[aaacaaa, aaaAaaa, 0aaa, aaa, Baaa]"
(ab|ba)*,(ab|ba)*(aa|ab|ba|bb)*,"[, aaabbabb]","[0, aB, Ab, a, A, bA, Ba, Aa, bB, Bb, aA]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*)*0*|(1*0*)*1*,[],"[0**, 1**, 2, A, a, 0*, 1*]"
a+b,(a)*(b),"[aab, ab, b]","[Ab, B]"
(a|baa)*,(((b*)(a)(a))*(a*))*,[abaa],"[aa**, aaAaa, a**, Baa, *, b*aa**]"
(a|b)(a|b)+aaa+,(aa*|ab*|ba*|bb*)*aaaa*,"[aaa, aabaaa]","[baBaaa, abBaaa, aaaA, aaaa*, , 0aaa, caaa, abAaaa, a*aaa, baaaAaaa]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|0+(1+0+)*|1+(0+1+)*,"[01010, 10101, 010, 101]","[2, A, a, 01, 10, 0*, 1*]"
a+b,((a*)b)*,"[, bb, ab]","[Ab, B]"
(ab|ba)*,(ab|ba)*(a|b)*,"[, bb, aab]","[c, Ab, aB, Ba, 0, bA]"
(ab|ba)*,(a(a|b)|b(a|b))*,"[, baaa, aaabbabb]","[aabBaa, aAba, aB, a, Ba, bA, 0, Aa, aabaA]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][01]*[10]*,"[01, 10]","[00A, 00a, 0a, 0A, A0, 0, 000*, a0, 002, 02, 20]"
001|1010|110,0*1*0*1*0*,"[, 0011001100]","[101010, 0*, 1*]"
0*10*(10*10*)*,[0-1][0-1]*,"[001, 1]","[2, 02, A, 0A, a, 0a]"
(0(0*|1+0)*)|(1(1*|0+1)*),((0+1*)*0+)*|((1+0*)*1+)*,"[010, 1001, 0110]","[1A1, 2, a, A, A0]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*|aaa*,"[bba, aab, a]","[c, B, 0, , aA, Aa, aaA, aaa*, aaB]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a?))*|((a|b)a*ba)*,[abbb],"[abaBaba, aa*ba*, a, A, 0, ba, aba*, Aba, abA, aBa, ababAbaaba]"
0*10*(10*10*)*,(0|1(11)*)+,"[01, 1]","[2, a, A, ]"
(a|b)*baa(a|b)*b,[ab]*(baa)+[ab]*b[ab]*,"[baab, abbaaaabaa]","[baabcbaab, baabAabaab, baAbaab, baabaaBaabaab, baa, baabB, baabaa0baab]"
(a|baa)*,(((b)*(a)(a))*(a*))*,"[abaa, a]","[aaAaa, Baa]"
1?(01)*0?,((0|1)|(1|0))*,"[00, ]","[2, a, A]"
(a*ba*b)*a*ba*,a*(ba*(bb)*)(ba*(bb)*)*a*,"[baabab, b, aabb]","[bbBb, a*b, bBbb, Ab, B, , bA, bbbbB, bbbBb, bbA]"
0*10*(10*10*)*,(0*(10*1)*0*10*)*|(0*10*10*),"[, 110111, 1]","[a, A, 110*, 0, 11A11]"
(0*10*10*)*|0*,0*(1+0*1+0*)*,"[0, 101011, 00101]","[11A, 0*11]"
(a*ba*b)*a*ba*,(b|a+|a*ba*(ba*ba*)*a*),"[ab, a, aa, baabb, aabbbbb]","[bbbA, 0, bbAb, c, Ab, B, A, bA, , bb, bBb, bbB]"
(a|b)*baa(a|b)*b,(b*a*)*|baa|(b*a*)*|b|b*,[],"[c, B, A, 0, a**, bAa, b**, baA, Baa, b*]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba))*((a|b)a*b)?,"[, ababba, abbbababba]","[0ab, aB, cb, ba, abaBaab, abababAbaab, abaAb, ababBabaab]"
a+b,(a|a*b),"[aab, b, a]","[c, Ab, B, A, 0]"
(a|(b*bb))*,(a|b+)*,"[, ab]","[c, B, A, 0]"
(a*ba*b)*a*ba*,(a)*b(a|(ba)*b)*,"[aabab, b]","[bBab, bc, Ab, B, a, bbAb, b0]"
a+b,(a|b)a*b,"[bb, aaab]","[0b, Ab, aB, cb, Bb, aAb]"
(b|(a*aa))*,(b*a*(aa)*b*)*,[aba],"[B, aa**, b**, a**, aaAaa, *]"
a+b,aa*b+,"[aaabb, ab]","[abab, Ab, aB, a, aAb]"
(a*ba*b)*a*ba*,(a|ba*)*ba*,"[baa, bbb, abb]","[B, 0b, bA, , Bb, bcb, bAb]"
a+b,(a*)(b),"[aab, ab, b]","[Ab, B]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b+a)*((a|b)a*b+)?,"[aababb, ababbaab, , aba]","[aBaab, 0b, abAbaab, abacba, Aba, Bba, aAbaab, abaaB, abacb, abababab, 0ba, Ab, Bb, aAb]"
((a|b)a*ba)*(((a|b)a*b)?),((aa*ba?)|(ba*ba?))*,"[, bbaba]","[aabbbb, bba0, bbababababAbabab, bbabbaBbab, ababBab, abaAb]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*b)?)*,[abababbabb],"[0ab, bbba, abababAbababab, abaBabaab]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b(a?))?)*,[abbb],"[abcb, 0b, bbababAbabab, a, abaBab]"
(a*ba*b)*a*ba*,a*b((ba*|a)*)a*,"[aabab, b]","[B, bc, Ab, bB, b0, bbA]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(01)*0|1*(10)*1)*,"[, 01]","[2, A, a01]"
0(0|1)*0,((1*|0*)(0*1*)*(0*|1*))*,[],"[2, A, a]"
a+b,a*(b),"[aab, b]","[a*b, B, Ab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][0-1]*,"[00, 1101]","[002, 00a, 00A, 02, 0A, 0a, 000*, a0, A0, 20]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0|1)*(((01)(0|1)*(10))|((10)(0|1)*(01))|(010)*|(101)*)(0|1)*)|0*|1*,"[10, 01]","[10A01, 2, A, a, 010*101, 101*010, 0*, 1*, 101A101]"
(a|baa)*,(a|b)*((b)*(aa))*,"[, ba, ab]","[c, A, 0, aA, Aa, Baa]"
(a|b)*baa(a|b)*b,(a*b*(baa+)*a*b*)*b+,[babab],"[B, baAb, , Baab, babAab]"
(a|b)(a|b)+aaa+,(b*a*)*a*a*a,"[ba, aba]","[A, Ba, Aa]"
(a|(b*bb))*,(a|b|ba|ab|aba)*,"[, aabb]","[c, 0, aBa, abAba]"
(a|b)*(bab)(a|b)*,(a|b|bab)*,"[, ab]","[c, 0, bAb, babaBabab]"
(a|b)*(bab)(a|b)*,(a|b|bab)+,"[b, ab]","[c, , 0, bAb, babaBabab]"
(ab|ba)*,(ab|ba)*(aa+bb+ab+ba)*,"[aabbabbaaabbabba, , abbaaabbabba]","[Aabbabba, aabbaBba, ab0aabbabba, aabbabbaabaabbabba, aabbAbba, aAbbabba, Abaaabbabba, aaBbabba, aabBabba, aabbabBa, aB, aabbabbA, bA, Baaabbabba]"
a+b,(a|b)*(a)b,"[abab, ab]","[0ab, Ab, aB, Aab, cab, Bab]"
(b|(a*aa))*,b*|(a|b)*aa(a|b)*,"[, aa, bb, abaaba]","[B, a, 0, aaBaa, aaAaa, Aaa]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb|b)*(aaa)a*,"[aaa, aaabbaaa]","[aaaA, bBbaaa, aabaaaAaaaa, 0aaa, caaa, bAbaaa, baAaaaa, aabbaaBaaaa]"
a+b,a[ab]*b,"[aabb, ab]","[Ab, aB, aBb, aAb, acb, a0b]"
0*10*(10*10*)*,(0*10*1*0*)*,"[, 1101, 01]","[0, 1*]"
(ab|ba)*,((ab)*(ba)*)*|(aa|ab|ba|bb)*(a|b),"[baab, b, aaabbabba]","[0, Aba, Aaa, Bba, Baa, c, Ab, B, aB, A, Ba, bA, bBa, aAa, bAa, aBa]"
(a|b)*baa(a|b)*b,(a|b)*baa*(a|b)*b*,"[ba, abba]","[baBaba, bacba, , baA, bAba, baB, ba0ba]"
(a|baa)*,(a|(b*aa+))*,"[, abaa]","[0aa, b, aaAaa, Baa]"
(0(0*|1+0)*)|(1(1*|0+1)*),0(0|1)*0|1(0|1)*1|1*|0*,"[0, 0100, 1101, 1011, 0010, 1]","[0A0, 1A1, 2, A, a]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))+aaa+,"[baaa, aaaa]","[Baaaa, aaaA, aaacaaaa, aaa, aaaAaaaa, 0aaaa]"
0(0|1)*0,(0(0|1)*0)|(1(0|1)*1)?,"[00, , 0100, 1011, 0010]","[0A0, 1A1, a, A, 0]"
(ab|ba)*,(ab|ba)*((a|b)(a|b))*,"[, aabb]","[aBaa, Ab, 0a, ac, Ba, a0, 0, bA, abA, aaca]"
a+b,(a|b)*a(a|b)*b(a|b)*,"[bbabaa, ab]","[ab0ab, ba, abB, abAbab, Aab, abacbab, abaBab]"
(a|b)(a|b)+aaa+,(a|b)*aaa*,"[aa, bbaa, abaa]","[0aa, , aacaa, aaA, aaAaa, Baa]"
