Regex,Attempt Regex,Positive Strings,Negative Strings
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa(a)*,"[baaa, aabaaaa, bbabaabaaabaaa, baaabaabaaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaaabaabaaabaaa, aaabaaabaaa, aaaa]","[baabaaaba, baaaba, baaabaabaaabaaaba, bbabaabaaab, babaaaaba, aaabaaaba, aaaaba, aaaabaabaaabaaaba, ababaabaaab, aabaaaaba]"
(a|(b*bb))*,(a*|(b*bb*)+)*,"[, ba]",[]
a+b,(a|b)+b,"[bb, bbaab, abaab, abbab]","[bba, abbaba, abaa, bbaa]"
(a*ba*b)*a*ba*,(a|b)*(b)(a|b)*,"[bb, aba]","[, a]"
001|1010|110,(001|1010|110)+,"[00110101010, 10101010, 1010001001, 001001110, 001110110, 0011010001, 001001, 10101101010, 110001, 001110001, 0010011010]","[01, 001100, 110000, 001101001, 00101, 00111001, 0010011011, 111, 001001100, 001110000, 0001, 0011010000, 11001, 001111, 1101011, 101001, 110111, 1011, 0011011, 1010100, 100, 1010000, 001001111, 10101101000, 001000]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0*1*0*)|(1*0*1*))*,"[, 10]",[]
(0|10*1)*,(0*1?0*1?0*)*,"[, 10]",[]
(a*ba*b)*a*ba*,a*b(a*|ba*|b)*a*,"[bb, aba]","[, a]"
001|1010|110,(001|1010|110)*,"[, 00110101101010, 101011010101010, 1010001001, 001001, 110001, 001110]","[001100, 001111, 110000, 110111, 101001, 00101, 0010000, 0011011, 1010100, 1010000, 1010110100, 11001, 11010111]"
(0|10*1)*,(0*(10)*1*)*0*,"[, 10]",[]
/#(/|a|b|##*(a|b))*##*/,(/#)|((a|b|/?)|#)*|(#/),"[, ba/]",[]
(a*ba*b)*a*ba*,(((a*)+b+(a*)+b+(a*))|(a*))+b+(((a*)+b+(a*)+b+(a*))|(a*)),"[bababba, babaabb, babababbb, bababaa]","[baba, bababaab, babaa, bababab]"
a(a|b)a(a|b)*,a(a|b)*aa*b*,"[aaa, aba, aab]","[bb, a, ab, ba]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*b))*,"[, bbbbabb, ababaabaab, abaababab, bbbbaaaba, abbbabb, abbbaaaba, bbaababab, bbabaabaab, abab, bbab]","[bbaabababaa, bbabaabaabb, bbbbaaa, abaabababaa, abbbabbaa, bbbbabbaa, abbbaaa, ababaa, ababaabaabb, bbabaa]"
(a|(b*bb))*,a?(a|bb*)*,"[, ba]",[]
(a|b)*baa(a|b)*b,(a|b)*(baa)*(a|b)*b,"[baab, bbab]","[baa, bbaba]"
(a|baa)*,(b|aa|a)*,"[, ba]",[]
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(aa)|(bb))*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
0(0|1)*0,(0|(0|1)*0),"[0100, 1010]","[101, 01001]"
(a|(b*bb))*,(a|b)*bb(a|b)*|a*,"[bba, , babbb, ababaabb]","[b, bab, ababaa]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)a*)*,"[bba, , bbbab, abbab, abbbaa, bbbbaa, abab]","[abb, a, bbba, b, bbb, abba]"
(a|b)*baa(a|b)*b,(a|b|baa)*b,"[baab, bbab]","[bbaba, baa]"
b*a*,a*b*a*,"[bb, , abaa]","[ababba, baab, bbab]"
001|1010|110,001|10101|1010|110,"[110, 001, 10101]","[01, 100, 111, 00010, 101010, 0011, 101011, 1101, 1100, 1011, 0010, 10100]"
(b|(a*aa))*,(b*|ab+)*aa(a|b)*|b*,"[, baaa, abaab, abbaa, ababaa]","[abb, aba, abab, ba]"
(a|b)*(bab)(a|b)*,(a*|b*)*|bab|(a*|b*)*,"[, ba]",[]
(ab|ba)*,(bb|aa|aabb|abab|abba|baba|bbaa|baab)*((aa)|(bb)|(ab)|(ba))*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(0*10*10*)*|0*,(0*|1)*,"[, 10]",[]
(ab|ba)*,(aabb|abab|abba|bbaa|baba|baab)*(aa|ab|ba|bb)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
a+b,[a]*[ab],"[aa, ab, b]","[bb, abaa, abbb, aabb, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*)*((10)*(0*1*)*(01)*)*(0*1*)*,"[, 10]",[]
(0*10*10*)*|0*,(0?1?0*1?0*)*,"[, 10]",[]
a+b,(a*)b,[ab],"[bb, ababa]"
(a|(b*bb))*,((a|b)*bb(a*b*))|a*,"[, bbbabbababb, ababbababaabba, bbabbabababbababbab, bbabbababbaa, bbababba]","[ababbababaa, bbaba, bbabbabababbababbaba, bbbabbababbaba, bbabbababbaaba, bbabab]"
(a|(b*bb))*,(a)*(ab|ba|b|a)*(a)*,"[, ba]",[]
(ab|ba)*,((ab)|(ba))*((a|b)(b|a))*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(a|b)(a|b)+aaa+,(a|b)+aaa(a)*,"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[baabaaaba, aaaabaabaaabaa, bbabaabaaab, aaabaaaba, ababaabaaab, babaaaabaa, aaaabaaabaa, aabaaaabaa, baaabaa, baaabaabaaabaa]"
(ab|ba)*,(aa|bb)*|(ab|ba)*,"[bbaabbbb, baabba, babaab, , bbbbaaaa, abbaba, aaaa, aabb, baab, bbaa, bbbb, baba, ababab]","[bbaabaa, bababb, babaaa, aaab, abaa, abbb, bbaaab, bbab, bbbbabb, baaa, babb, bbba, aaba, bbbbba, baabaa, baabbb]"
(a|b)*baa(a|b)*b,((b|a)*b+a+a*(b|a)+b),"[bbaab, babb, bbabb, babbaab, abaabbab, baabaab]","[bb, babba, babbaa, abaabbaba, baabaa]"
(a|b)(a|b)+aaa+,(a|b)+(aaa),"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[baabaaaba, aaaabaabaaaba, aaaabaaaba, baaaba, bbabaabaaab, babaaaaba, aaabaaaba, baaabaabaaaba, ababaabaaab, aabaaaaba]"
(a*ba*b)*a*ba*,a*b(a*b)*a*,"[bb, aba]","[, a]"
0*(10*1)*0*,0*(10*10*)*,"[110, , 1111]","[111, 1101]"
(a|(b*bb))*,(a|b*bb*)*,"[, ba]",[]
(ab|ba)*,(ab|ba)*(aabb+bbaa+baba+abab)*,"[baaabbbbaababaababaabbbbaababaabab, , aabbbbaababaababaabbbbaababaaabab, abbabaaabbbbaababaabab, aabbbbaababaababaabbbbaababaabab, abaabbbbaababaababaabbbbaababaababaabbbbaababaabab, aabbbbbaababaababaabbbbaababaabab, aabbbbaababaababaabbbbaaababaabab]","[abaabbbbab, baaabbbbaababaabb, abaaa, abaabbbbaababab, aabbbbaababaababaabbbbaababaabaa, baaabbbbaababb, aabbbbaababaababaabbbbaababaababba, abbb, abaabbbbaababaabb, aabbbbaababaababaabbba, baaabba, babb, aabbbbaababaababaabbbbaababaababab, baaabbbbaababaabaa, abaaba, aabbbbaababaababaabba, aabbbbaababaababaaba, baaabbbbaabaa, aabbbbaababaababaabbbbaabababb, aabbbbaababaababaabbbbaababb, aabbbbaababaababaabbbbaababaabb, baaabbbbaababaababb, abaabbbbaababaababab, aabbbbaababaababaabbbbaabaa, abaabbbbaabb, baaaba, abaabbbbaababaabaa, baaabbba, baaabbbbaababab, abaabbbbaababaababb, baaabbbbab, abaabbbbaabaa, aabbbbaababaababaaa, baaaa, baaabbbbaabb, aabbbbbaababaababaabbbb, baaabbbbaababaababab, aabbbbaababaababaabbbbaa, aabbbbaababaababaabbbbab, abaabbbbaababb, aabbbbaababaababaabbbbaababaaa, abaabba, aabbbbaababaababaabbbbaabb, abaabbba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*(0|1)*0*)|(1*(0|1)*1*),"[, 10]",[]
(a*ba*b)*a*ba*,((a*(bb)*a*)ba*)+,"[bb, aba]","[, a]"
(ab|ba)*,((ab|ba)*(aa|ab|bb|ba)*)+(ab|ba)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(a|b)*(bab)(a|b)*,(a|b)*(bab)*(a|b)*(bab)*(a|b)*,"[, ba]",[]
(a|baa)*,(a*|baa*)*,"[baba, , baa]","[baabb, babbba]"
(a|b)(a|b)+aaa+,(a|b)*(a|b)*aaa,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[abaaabaaaab, babaabaaab, aaabaabaaab, aabaaaba]"
a+b,(aa*)b+,"[abb, aab]","[aa, bb, abaa, abba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(1+0+)*|1*,"[, 1101, 1001, 0100, 10101, 011010]","[100, 11010, 1010, 01101, 01001]"
a+b,(a)*(b+),[abb],"[bba, bab, abaa]"
(ab|ba)*,((ab)|(ba))*((ab)|(ba)|(bb)|(aa))*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|0*(1*0*)*|1*(0*1*)*,"[, 10]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0*1+0*1+0*)*|(1*0+1*0+1*)*,"[101010111, 101010100, 00, 11, , 101011, 1011, 0101000, 0101011, 1010100, 011, 100, 01011, 0100, 01010100, 10100, 010101011]","[01, 010101, 101010, 10]"
(ab|ba)*,(aa*|bb*)*,"[, ba]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|1+(0+1+)*|0+(1+0+)*,"[, 1101, 0100, 101001, 011010]","[11010, 01101, 01001, 10100]"
(a|b)(a|b)+aaa+,((a|b)*(a|b))aa(a)*,"[bbabaabaa, baa, aaababaa, aaabaaa, baababaa, ababaabaa]","[baababaab, bbabaab, aaabaaab, ababaab, aaababaab, baab]"
0(0|1)*0,0*(1|0)*0*,"[, 10]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)(a|b)*(aaa(a)*)*,"[bb, ab, aaba, ba]","[a, b]"
(ab|ba)*,((aa)|(bb)|(ab)|(ba))*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
0*10*(10*10*)*,(0|1)*1(0|1)*,"[11, 010]","[0, ]"
(0|10*1)*,1*|(0|1)*,"[, 10]",[]
0(0|1)*0,(0+(0|1)*0+)*,"[, 01010, 00100]","[0101, 001001, 10]"
b*a*,(b|a)*,"[, ba]",[]
(a|baa)*,(baa*|a*)*,"[baba, , baa]","[baabb, babbba]"
(ab|ba)*,((ab)*(ba)*)*|abb*ba,"[baabba, babaab, , abbba, abbaabab, abbaba, abbbba, ababbaba, baab]","[aaa, bb, babaaa, abbbb, abaab, baaa, babb, abbbaa, abbaaa, abbabb, ababbb, ababaa, abbbab, baabbb]"
(a*ba*b)*a*ba*,(a|(ab)*b)+(ba)*,"[aba, b]",[]
(ab|ba)*,(ab|ba)*(aa|bb|ba|ab)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
b*a*,(a+)*b*a*,"[bb, , abaa]","[babb, ababa, baab, bbab]"
a+b,(a)*(b)*,"[abb, ]","[bba, bab, abaa]"
a(a|b)a(a|b)*,a+(a|b)+a+(a|b)*,"[aba, aaba, aaaba, abba]","[aa, bb, abb, ab, aab, ba]"
/#(/|a|b|##*(a|b))*##*/,(/#((a|b|/)*#*)*#/)*,[],[]
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*|(0*1+0+))*|1(1*|1*0+1+)*)?,"[, 01010, 1101, 0110, 1001, 0100, 10101]","[011, 100, 0101, 11010, 1010, 01001]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|((0+1+)*(0+1+0+)*)|((1+0+)*(1+0+1+)*),"[, 10]",[]
b*a*,(((a+)|b+a*))*,"[, ba]",[]
a+b,(a+)*(b),[ab],"[bbb, abaa]"
a+b,a(a*b*)*b,"[abaab, abbab]","[bba, abbaba, abaa]"
(ab|ba)*,(a*|b*)*(aa|ab|ba|bb)*,"[, ba]",[]
(a*ba*b)*a*ba*,(a*)+b+((a*)|(b+(a*)+b))+(a*),"[babba, bababa, bbb, bababbabbb, ababaabbb, bababbb]","[, bababb, bab, bababba, ababaa, bababab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)?(0|1)?,"[000, 011, 110, 001, 100, 111, 101, 010]","[1000, 1011, 1110, 0010, 1010, 0101, 0011, 0110, 1101, 0001, 0100, 0111, 1001, 1100, 1111, 000010]"
(ab|ba)*,((ab)|(ba))*(aa|ab|ba|bb)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(a|b)(a|b)+aaa+,(ab|aa|ba|bb)*(aaa)*,"[, aabaaaabba, baaaaaabbb, aaabaabaaabb, aaaabaaabaabaaa, bbbabbaaba, bbbabbaabb, aaabaabaaaba, aabbaaa, aaaabbaabbabaabb, aaaabbaabbabaaba, bbaaabaaaaabaaabab, aabaaaa, aabbabbb, aabbabba, baaaaaabba, aabaaaabbb]","[bbbabbaab, aabbaaaba, aaabaabaaab, aaaabaaabaabaaaba, aabbabb, bbaaabaaaaabaaaba, baaaaaabb, aabaaaaba, aabaaaabb, aaaabbaabbabaab]"
(ab|ba)*,(ab|ba)*|(aa|ab|bb)*,"[abbbabaa, , abbbabab, abbaba, aaaabb, aabbab, aabbaa, aaabbb, babaabab, baabbaba, abbaab, abbbbb, abaaaaab, abaaaaaa, abaabbbb]","[bababb, aabba, aaabba, baabbba, aabbba, abbbaba, aaaaba, abaaba, abbaaa, abbabb, abbbba, abaaaaa, babaaab, baabaa]"
a+b,(a)*b,[ab],"[bb, ababa]"
a+b,(a*b{1}),[ab],"[bb, ababa]"
(a*ba*b)*a*ba*,(a*(b|bbb)*)*,"[, ba]",[]
(a*ba*b)*a*ba*,b|(bb*|a*|bab*)*,"[, ba]",[]
(a|b)(a|b)+aaa+,"[ab]{2,}","[bb, ab, aaba, ba]","[a, b]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)(a|bb|ba(a|b))*(b|ba))?,"[, bbaaba, bbabbaabbaba, bbabbaabbba, ababbaabbaba, ababbaabbba]","[bbaabaa, bbaabab, bbabbaabba, ababbaabbbaa, ababbaabba, bbabbaabbbab]"
001|1010|110,(0|1)*(01)*(0|1)*,"[, 10]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),((10*)*1+)*|((01*)*0+)*,"[, 1101, 0100, 101001, 011010]","[11010, 01101, 01001, 10100]"
(a|b)(a|b)+aaa+,(a*|b*)+(a*|b*)+aaa+,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaabaaaba, aaabaaaba, abaaaaba]"
a(a|b)a(a|b)*,a(a|b)(a|b)*,"[aaa, abb]","[bb, a, ba]"
(ab|ba)*,((ab)*(a|b)(a|b)|(ba)*(a|b)(a|b))*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(a|b)(a|b)+aaa+,(a*b*)*a*a*a,"[baba, abaa]","[bab, abaab]"
(a|b)(a|b)+aaa+,(a|b)+(a|b)*aaa,"[baaa, aabaaabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa, aaaa, babaaabaaaa]","[baabaaaba, aaaabaabaaabaa, bbabaabaaab, aaabaaaba, aaaabaa, ababaabaaab, aabaaabaaaabaa, baaabaa, baaabaabaaabaa, babaaabaaaabaa]"
(a*ba*b)*a*ba*,((a|b)*|(a|bb)*)*b((a|bb)*|(a|b)*),"[bb, aba]","[, a]"
(ab|ba)*,(ab|ba)*(ab|ba|aa|ab)*,"[baaaaa, , aababa, abaa, abba, baaaab, abab]","[baaaa, babbba, aba, abbb, aabb]"
/#(/|a|b|##*(a|b))*##*/,(/#((a|b|/)#*)*#/)*,[],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0*)*|1*(10*1*)*,"[, 10]",[]
(ab|ba)*,(a|b)*(a|b)*,"[, ba]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),(0?)|1|(0(0|1)*0)|(1(0|1)*1),"[, 1101, 101001, 0100, 011010]","[11010, 01101, 10100, 01001]"
(a|baa)*,(a|b|baa+)*,"[, ba]",[]
(ab|ba)*,(ab|ba|aabb|bbaa)*(aa|ab|ba|bb)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
a+b,[a]*b,[ab],"[bbb, abaa]"
0*10*(10*10*)*,(0*10*)*0*10*,"[11, 010]","[0, ]"
0(0|1)*0,0*|0(0*1*)*0,"[, 01010, 0110, 0100]","[110, 011, 0101, 01001]"
(a|b)(a|b)+aaa+,[ab]*a{3},"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaaabaa, aaabaabaaabaa, abaaaabaa]"
b*a*,((a*)|(b+a*))*,"[, ba]",[]
(a|b)*baa(a|b)*b,(a*|b*|baa)+b+,"[baab, bbab]","[baa, bbaba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[01]*[10]*,"[, 10]",[]
b*a*,((a)+|b+a*)*,"[, ba]",[]
(a|b)*(bab)(a|b)*,(a|b|bab)*(bab)*,"[, ba]",[]
a+b,(a*)(b{1}),[ab],"[bb, ababa]"
(a|b)(a|b)+aaa+,(aa|ab|ba|bb)*(a|b)*(aaa),"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[babaabaaab, aabaaaba, aaabaabaaabaa, abaaabaaaabaa]"
0*10*(10*10*)*,(0|1)*,"[, 10]",[]
(a|b)(a|b)+aaa+,((a|b)|(b|a))(a|b)*(a)(a)(a)(a*),"[baaa, aabaaaa, bbabaabaaabaaa, baaabaabaaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaaabaabaaabaaa, aaabaaabaaa, aaaa]","[baabaaaba, baaaba, baaabaabaaabaaaba, bbabaabaaab, babaaaaba, aaabaaaba, aaaaba, aaaabaabaaabaaaba, ababaabaaab, aabaaaaba]"
b*a*,aa*|(a?|b)*(a|b?)*,"[, ba]",[]
a+b,a(a|b)*b,"[abaab, abbab]","[bb, abbaba, abaa, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1|0|(1+(0*1*)*1+)*|(0+(1*0*)*0+)*)*,"[, 10]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aaa)(a)*,"[baaa, aabaaaa, bbabaabaaabaaa, baaabaabaaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaaabaabaaabaaa, aaabaaabaaa, aaaa]","[baabaaaba, baaaba, baaabaabaaabaaaba, bbabaabaaab, babaaaaba, aaabaaaba, aaaaba, aaaabaabaaabaaaba, ababaabaaab, aabaaaaba]"
(ab|ba)*,(ab|ba)*|(aa|bb)*,"[baabba, babaab, , abbaba, aaaaaa, aabbbb, bbaabb, bbbbaa, baab, bbaa, bbbb, baba, ababab]","[bababb, babaaa, bbaaaba, aaab, abaa, abbb, bbbbab, baabaab, bbab, baaa, babb, bbba, aaba, bbaaba, bbbbba, baabbb]"
(a*ba*b)*a*ba*,a*b+(a*|(b(a*)b))+a*,"[bba, babbbb, babba, bbb, ababab]","[, babbb, ababa, babbab]"
(ab|ba)*,(aa|bb)|(ab|ba)*,"[aa, baba, bb, baabba, babaab, , abbaba, ababab, baab]","[bba, baaa, babb, bababb, babaaa, bbb, abaa, abbb, aaaa, aabb, baabbb, baabaa]"
(0(0*|1+0)*)|(1(1*|0+1)*),(((0+1*)*0+)*|((1+0*)*1+)*)*,"[, 10]",[]
b*a*,((a+)|a*b+a*)*,"[, ba]",[]
0*10*(10*10*)*,0*(11)*1(0|1)*,"[11, 010]","[0, ]"
(a|b)(a|b)+aaa+,"(a|b)*a{3,}","[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[babaabaaab, aabaaaba, aaabaabaaabaa, abaaabaaaabaa]"
(ab|ba)*,(ab)*(aa|ab|ba|bb)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(a|b)(a|b)+aaa+,[ba]*aaa,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[aabaaaba, babaabaaab, aaabaabaaaba, abaaabaaaaba]"
(a|(b*bb))*,(a|b)*bb(a|b?)*|a*,"[babba, , bbb, ababaabb]","[bab, b, ababaa]"
b*a*,(a*)(b*)(a*),"[bb, , abaa]","[ababba, baab, bbab]"
0*(10*1)*0*,(0*10*10*)*|0*,"[11, , 11101]","[111, 1110]"
(0|1)(0|1)*,(0|1)*,"[, 10]",[]
(a*ba*b)*a*ba*,(a|(ab)*b)*(ba)*,"[, ba]",[]
b*a*b*|(a*bb+a*)*,(b|aa*bb)*((aa*(b?))?),"[, babb, abbaa, abbab]","[abbaaba, babbaba, abbabaa, abab]"
(a*ba*b)*a*ba*,((a*|a*ba*(ba*ba*)*a*)|b),"[, bbba, bbbbb, abbab]","[bbbab, abba, bbbb]"
(a|(b*bb))*,(a|b*b)*,"[, ba]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01*0*)|(10*1*))*,"[, 10]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*(0+1+)*|0*(1+0+)*,"[, 10]",[]
0*10*(10*10*)*,(0*(10*1)*0*10*)*,"[11, , 001, 010]","[0, 00]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*1*(01)*0*1*(10)*0*1*)*,"[, 10]",[]
(a|baa)*,"(a*(b*a{2,})*)*","[bbaabaa, , baaa, baabaa]","[bbaab, baababba, baaabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*(0|1)+(10)*)*,"[, 10]",[]
(ab|ba)*,(ab|aabb|ba)*,"[, aabbabaabb, aabbbaba, baaabbaabb, aabbaabb, abba]","[babba, baaaa, baaaba, aabbabaaab, aabbaaa, aabbaaba, abaaba, aabbbb, abbb]"
(ab|ba)*,(aa|ab|bb|ba)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
0(0|1)*0,0*|0(1|0)*0|1*|1(1|0)*1?,"[11, , 01010, 0110, 0100, 10]","[011, 0101, 01001]"
(a|b)*(bab)(a|b)*,(a|b)*,"[, ba]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aa)(a)*,"[bbabaabaa, baa, aaababaa, aaabaaa, baababaa, ababaabaa]","[baaba, bbabaab, aaabaaaba, baababaaba, ababaab, aaababaaba]"
(a|b)*(bab)(a|b)*,(a|b|bab)*(a|b|bab)*,"[, ba]",[]
001|1010|110,0*10*(10)*,"[11010, 011010, 10]","[111, 011001, 1101000, 1011, 11011]"
(a|b)*(bab)(a|b)*,(a|b)*(bab)*(a|b)*,"[, ba]",[]
(a|(b*bb))*,(a*|bb*)*,"[, ba]",[]
a(a|b)a(a|b)*,ab*|(a(a|b)a(a|b)*),"[abbb, aaaa, abab]","[aa, , aaba, b, abbba, abbab]"
(ab|ba)*,(ab|ba)*(aa|ab|ba|bb)*|(aabb|bbaa)*|(aa|ab|ba|bb)*,"[, bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(a|baa)*,a*(baa*|a*)*,"[baba, , baa]","[babba, bbb, baab]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*(aaa)a*,"[baaa, babaaa, aabaaa, bbabaabaaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, aaaabaabaaabaaaa, aaaa, baaabaabaaabaaaa]","[baabaaaba, baaab, bbabaabaaab, baaabaabaaabaaaab, aaabaaaba, aaaabaabaaabaaaab, aabaaab, aaaab, ababaabaaab, babaaab]"
(0*10*10*)*|0*,(1|0|1)*,"[, 10]",[]
(a|b)(a|b)+aaa+,(a*b*)*aaa,"[babaabaaabaaa, aabaaabaaa, abaaa, aaabaabaaabaaaa]","[aabaaaba, babaabaaab, aaabaabaaabaaaabaa, abaaabaa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b((a?)|(bb?)))*|((a|b)a*ba)*,"[, bbbababbab, ababaabaab, abbab, abbb, bbbb, abab, bbab, bbbbaabaab, bbbab, abbabaaabab, bbbabbb, abaababbab, abaabbb, bbbabaaabbb]","[bbbabbbaa, bbbababbabaa, abbabaaa, abbabaa, bbbabaaa, bbabaa, bbbbaa, ababaabaabaa, bbbabba, bbbbaabaabba, abaabbbaa, abbbaa, abaababbabaa, ababaa]"
0(0|1)*0,(0+(1*0*1*)*0+)*,"[, 01010, 00100]","[110, 0101, 001001]"
(b|(a*aa))*,(b*|ab)*aa(a|b)*|b*,"[, baaa, abbaa, abaab, ababaa]","[abb, aba, abab, ba]"
0(0|1)*0,0+(0*1*0*)*0+|1,"[000, 1, 01010, 0010]","[11, 0101, 0001, 00101, 1010]"
(0|1)(0|1)*,(1|0)*,"[, 10]",[]
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)(a*)ba)*)|((a|b)(a*)b))*,"[, bbbbabb, ababaabaab, abaababab, bbbbaaaba, abbbabb, abbbaaaba, bbaababab, bbabaabaab, abab, bbab]","[bbaabababaa, bbabaabaabb, bbbbaaa, abaabababaa, abbbabbaa, bbbbabbaa, abbbaaa, ababaa, ababaabaabb, bbabaa]"
a+b,(a*b)*,"[, bab, abaab]","[baba, abaa]"
0*10*(10*10*)*,0*((1)*1)*1(0|1)*,"[11, 010]","[0, ]"
(0*10*10*)*|0*,0*(10*1)*0*(10*1*)*,"[, 10]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)+aa+,"[baaa, bbbabaabaa, aaaababaa, aaaabaaa, bbaababaa, abaa, bbaa, aababaabaa]","[aababaab, aaaabaaaba, baaaba, bbaaba, aaaababaaba, bbaababaaba, abaaba, bbbabaab]"
(a|baa)*,(a*|b*aa)*,"[bbaabaa, , baaa, baabaa]","[baaaba, babb, bbaab, baababa]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*|(aa)*|(bb)*,"[bbaabbbb, , bbbbaaaa, aaaa, aabb, abba, baab, bbaa, bbbb, babaabab, abab, baba, baabbaba]","[babaaa, bababb, baabaaa, bbaaab, bbbbab, aaab, abaa, abbb, baabbbb, bbab, baaa, babb, bbba, bbbbba, bbaaba, aaba]"
(a|b)*(bab)(a|b)*,((a|b)*bab(a|b)*)*,"[, babb, bbaabab, baaabab, abaabab, ababa, baabab]","[aba, baaa, bbaab, baaba, abaa, ba]"
