Regex,Attempt Regex,Positive Strings,Negative Strings
0+1*,01*,[01],"[1, 0010, 010]"
(a|b)(a|b)+aaa+,(a|b){3}(a|b)*aaa+,"[baaaaa, babaaa, bbbbabaabaaabaaa, bbbabaaaa, aaaaaabaaa, aaaaabaaabaaa, bbaaaa, aaababaabaaabaaa, bbbaaa, bbbaabaaabaaa, aabaaa, bbbaaabaabaaa, aaaabaaaa, abaaaa, abbaaa, aaaaaabaabaaa]","[baaaaaba, aaaaabaaaba, aaaabaaaaba, bbbaabaaaba, abbaaaba, bbbaaaba, bbbbabaabaaab, aaababaabaaab, babaaaba, aabaaaba, bbbaaabaabaaaba, aaaaaabaaaba, bbbabaaaaba, aaaaaabaabaaaba, abaaaaba, bbaaaaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0*011*100*)*)|((1*100*011*)*)|(0*)|(1*)|((1*10*11*)*)|((0*01*00*)*),"[, 010010, 1011001, 01000, 101101, 11011, 0110010]","[11011010, 0100101, 1011010, 011001, 01010, 101100, 10101, 01000101]"
a*(ba*ba*ba*)*,a*ba*ba*b,"[babb, abbb, bbab]","[bba, bbbbb, abbbaa, ba]"
(a|(b*bb))*,(a|bb)*(bb)*(bbb)*(a|bb)*(bbb)*(bb)*(a|bb)*,"[, bbabbbabbbabb, bbbabbbbbabb, bbbabbbbabbabba, bbbbbabbbabb, bbbabbaa, bbbabbabbbabbbb, bbbabbbabba, bbbbabbabbba, bbaa]","[bbabbbabbbaba, bbbabbbbbaba, bbbabbaab, bbbbbabbbaba, bbbabbabaa, bbbabbbabbbab, bbabbbaba, bbbbaba, bbbabbbabbab, bbaba, bbaabbbab, bbbabbabbbaba, bbbbbaba, bbbabbbbaba]"
(b|(a*aa))*,b*aa*ab*,"[aaa, baabb]","[aba, aaaba, aabba, baabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(01))*|(0+(10)*),"[00, , 01010, 101101, 1101101]","[010110, 011, 100, 001, 1011010, 101100, 0100, 1010, 11011, 0101001]"
0*10*(10*10*)*,(0*(10*1)*0*(10*1)*0*10*),"[01101101, 1101110, 1101111010, 11001, 1110, 11011001, 111101101]","[011011011, 1111011011, 110111101110, 110110101, 1100, 111010110, 1101100, 110111010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1(01*0)*1)*|(0*(01*0)*0*)*|(0(10*1)*0)*|(1*(10*1)*1*)*,"[, 01001101110, 01100101000, 011001000, 01001100, 0010010, 0101110, 110110011, 10101100001, 01010, 0100100110010010, 101101, 1000110110110011, 000101110, 10110111011, 1110101, 111010001, 001100100, 1011011000101, 10011011, 10011011001101110111, 100110000111011011, 1010001, 1011000010001, 011000100, 100111011, 0000100100, 00010010, 011100100100, 10101, 01110111110, 01001001010, 0100110010011000100, 000110, 010011010, 10110010001, 00100, 011001011010, 101000111, 0111001000100, 1011011010001, 1101101, 0111010, 0100100101110, 0001010, 11101101, 01001000100, 1110011011011001, 01111000100, 101100101, 1111011, 100110101, 0110, 1001, 0110011001001000100, 11011, 10110110101, 100110100101, 010100110]","[10100010, 000100101, 10011011000111010, 011110001001, 0110001001, 10110110001010, 1011001010, 0110011001001, 0100101, 01110101, 01110010001001, 01011, 0110010110, 010010001001, 01011101, 10010, 10011000010, 10110000100, 0001101, 10000111011011010, 01110010010011, 10101110, 1110100, 10001101101100110, 111011010, 0101001, 100111010, 1000110100, 011000101, 1011010, 00001001001, 01010001, 1111011010, 10100, 0000101, 01001001011, 11101010, 010011001001, 10110111010, 11011010, 010011011, 001001, 101010, 010010010101, 101011000, 1110010, 00101, 01100100011, 0100110101, 0011001, 10001101110111010, 100110110, 011001101, 00010101, 10110111011010, 1001101001, 0111001000101, 1101100, 00100101, 0001011, 01001000101, 100111011010, 0111101, 01111000101, 11010, 011100101, 101100100, 0100110011, 01101, 10001101110101, 101101101010, 010101, 01100100101, 0110010101, 011101111, 1111010, 1001101010, 10110110100]"
a(a|b)a(a|b)*,a(a|b)a,"[aaa, aba]","[abb, aaab, abaa, aabb, aaaa, ba, abab]"
(a|(b*bb))*,((a*)+(bbb*a*))*,"[bba, , bbbabb, abbabbaa, aabba, bbabba]","[aa, bbbabbaba, bbaba, ababa, abbabbaaba, ba]"
(a|(b*bb))*,(a*(bbb*)*a*),"[, bbb, abbaa]","[bbbab, bbaab, ababa, bbab]"
a(a|b)a(a|b)*,(aaa)|(aba),"[aaa, aba]","[abb, aaab, abaa, aabb, aaaa, ba, abab]"
(ab|ba)*,((ab)|(ba)),"[ab, ba]","[aaa, abb, bb, bab, baa, abab]"
(a*ba*b)*a*ba*,[a]*b(([a]*b){2})*,"[babbaabb, bbbabab, babbbbabb]","[babbaa, bbbaba, babbbba]"
(a*ba*b)*a*ba*,a*(ba*b)*ba*,"[bbba, abbbbb]","[bbbaba, abbaa, bbbbab]"
(a*ba*b)*a*ba*,b((a*)(bb))*,"[bbbabb, babbaabb, babbbbabb]","[babbaa, babaa, babbbba, bbab]"
(a|baa)*,a*((baa)*)|a*,"[, abaabaa, baabaa]","[baabb, bb, bab, abaaa, baababba, baabaaa]"
(0*10*10*)*|0*,0*|(0?10*10*)*,"[000, 11, , 011110, 11101]","[111, 0111101, 0001, 1110, 00110]"
(a*ba*b)*a*ba*,a*b(ba*b)*,"[bbb, bbab]","[bba, bbbaba]"
(a|baa)*,((a)*baa+)+,"[abaaa, baabaa]","[baabba, bb, babb, abaaab, baabab, baabaab]"
(0|10*1)*,0*|(0*10*10*),"[, 101, 0110]","[01110, 1101, 1111]"
b*a*,a*|(b*a+),"[aa, bba, , ba]","[bb, aba, babb, aab]"
(0*10*10*)*|0*,0*|(10*1)*,"[00, , 1111, 11101]","[001, 1101, 1110, 11110, 010]"
(a*ba*b)*a*ba*,a*b(ba*ba*)*,"[abbbbba, bbbbab]","[bbbba, bbbbbab, ababa]"
(a*ba*b)*a*ba*,a*ba*(ba*b)*,"[abbbbb, bbbbab, ba]","[bab, bbbba, bbbbbab, abbbaa]"
(0*10*10*)*|0*,(11)*|0(11)*|(11)*0|0*|(101)*,"[000, 110, , 111111, 101101, 11110, 101101101, 01111]","[101100, 1111000, 1111011, 1110, 1010, 10110111, 010, 001, 100, 011110, 1011010, 01110, 0110, 1101, 1100, 0001, 111110, 10111]"
0*10*(10*10*)*,(0*(10*1)*0*10*),"[1111010, 1110, 11001, 01101]","[11110111, 011011, 110101, 1100, 11101011]"
a+b,(a)b,[ab],"[abb, aba, aaba, b]"
(a|(b*bb))*,a*bb+bba*,"[bbbbb, abbbbaa]","[bbba, bbbbaab, bbbbbab, abaa, bbbbab, bbab]"
(a|baa)*,"(a+|(b{1}a{2,})+)+","[baaa, abaabaa, abaa, baabaa]","[bb, baabb, baaab, bab, abaab, ababa, abbb, baabab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*)|(0*)|(1+0+1((1+0+1)|(01))*)|(0+1+0((0+1+0)|(10))*),"[11, 00, , 1011010101, 0100101010, 0100100010, 101011001, 01010010010, 01010, 0110, 101101, 1011101101, 10101]","[10101100, 101101000, 00100, 0101011, 01001000, 0101001001, 1010100, 011, 01011, 10111011, 10110, 010010111, 10100]"
0*10*(10*10*)*,(0*(11)*10*),"[0100, 1110, 111110]","[01010, 1101, 1001, 11110, 11101]"
(ab|ba)*,(ab)*(ba)*,"[baba, , abbaba, ababba]","[babaaa, babbb, abbaa, abbb, abaa]"
(a|baa)*,"([a]+)|(b{1}a{2,})","[aa, baa]","[bb, bab, aab, abba, baab]"
(a|(b*bb))*,a,[a],"[aaa, abb, b]"
(a*ba*b)*a*ba*,a*b(a*bb)*(bba*)*,"[bbbbb, babbaabb, babbbba, ababbabb]","[bba, babbaa, babbba, bbbbbba, bbbba, babbbbaba, babbababa, ababa]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*|((a|b)a*b))?,"[, bbaaba, bab, aab, ababbaaba, abaababbaaba, bbabbabbaaaba, abaababbaaaba, ababba, bbabba, bbabbaaba]","[aa, abb, abaababbaaa, bbabbaabab, bbb, bbabbaabba, bbabbabbbb, bbabbabbaaa, bbabbb, bbaabb, abaabaabba, abaababbbb, ababbaabaa, abaabb, ababbb, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010),"[001, 100, 1110, 11111, 010]","[111111, 00101, 1000, 011, 110, 101, 0101, 0000, 0011, 0100, 1001, 11100, 11110, 111110, 11101]"
(a|(b*bb))*,a*(bb+)*a*,"[, bbb, abbaa]","[bbbab, bbaab, bbabb, abaa]"
(a|b)*baa(a|b)*b,[ab]*(baaa*)+b,"[baabbaabaaab, abaabaabbbabaabbaab, babaabbaab, baabbaababaab]","[abaabaabbbabaabb, babaabbaabaa, baabbaabaaa, baabbaabab]"
(a*ba*b)*a*ba*,(b)((a)*(bb)*)*,"[bbba, bbb]","[bbbab, ab, bbaa]"
(a|baa)*,(a)*(baa)*(a)*(baa)*,"[baaaa, , baaabaabaa, baabaaabaabaa, baabaaa, abaaabaa]","[baaabb, bb, baabaaabb, bab, baaabaabbb, baabaaabaaa, baabaaabab, baaabab, baaabaabaaa, baababa, baabb, abaaabaaa, baaabaabab, baaaab]"
(a|baa)*,(a*(baa+)a*)*,"[, abaaa, aabaa, baabaa]","[bb, aa, baabb, bab, baabaabb, abaaabb, ababa, abbb, baabab]"
(a|baa)*,(a)*|((b)(aa))*(a)*,"[baaaa, , baabaaa]","[baaaba, aab, baabab, baabbb]"
(a|(b*bb))*,(a)*(bb|bbb)*(a)*,"[, bbb, abbaa]","[bbbab, bbaab, ababa, bbab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0|1)*0)|(1(1|0)*1),"[000, 111, 01010, 1101, 11001, 0010]","[0101, 11010, 0001, 1100, 1110, 00101]"
(a|b)*(bab)(a|b)*,(bbab)*(a+b)*bab(a+b)*(babb)*,"[bbababbababbabb, babbabbbabb, bbabbbabbabbabb, bababbabb, bbabbabbabb, bbababbabbabb, ababbababaabbabb, bbabbababbabb, abaabbabbabb, ababbabbabbbabb]","[bbabbbb, bbabbabbaa, bbabbabbaba, bbababbabbabba, babbabbbaba, bbabbabbabba, bbababbabbb, bababbabba, ababbb, ababbabbaa, ababbabbaba, bbababbaba, bababbb, bbababbaa, bababbaba, ababbababaa, bbabbaa, babbabbbba, bbababbabbaa, ababbabbb, abaa, bbababbb, bbabbabbb, bbabbbaab, bbabbaba, bababbaa, bbababbabbaba, babbabbbaa, babbabbbabba, ababbaa, ababbabbabba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000),"[101010, 100000, 101111, 110001, 110100, 00001, 00100, 01011, 01110, 110010, 111000, 100011, 100110, 101001, 101100, 110111, 01101, 00111, 01000, 00010, 11111, 100101, 111011]","[000011, 110101, 1101000, 1110111, 101110, 1110110, 111111, 011101, 1011001, 1011000, 011100, 01010, 101101, 1101001, 001110, 000000, 1001100, 1101110, 101000, 110011, 1001101, 00110, 01001, 010000, 011011, 010001, 100100, 1100100, 11110, 111110, 1101111, 1100101, 0000101, 001001, 1000000, 1001011, 1000001, 101011, 110000, 1100010, 00101, 01111, 011010, 010110, 1010011, 1010010, 010111, 100111, 1100011, 1001010, 000101, 000100, 001111, 1000110, 1110001, 100010, 1000111, 110110, 1110000, 111001, 00011, 01100, 1010100, 1011111, 1011110, 1010101, 100001, 111010, 001000]"
(a*ba*b)*a*ba*,(a|bb)*b,"[bbb, bbab]","[bba, bbbaa, bab]"
0(0|1)*0,0+(0*1*)0+,"[000, 0110, 00100, 010]","[011, 1, 01011, 0001, 001010, 01001]"
0*10*(10*10*)*,1(11)*,[111],"[110, 111010]"
(0|1)(0|1)*,(0*1+)+(1*0+)+,"[010100, 11010]","[1101, 0101001]"
(a|(b*bb))*,(a+bb)*a*,"[abb, , abbaa, abbabba]","[abbaba, abbaaba, abbbba]"
(a|b)(a|b)+aaa+,(aa|bb|ba|ab)(a*b*a*)aaaa*,"[babaaa, bbabaaa, ababaaa, baaabaaa, aaaabaaa, aaabaaa, aaaaabaaaa, aaaaaa, baaaabaaa, baabaaa, bbaaabaaa, bbaaaa, bbbbaaa, bbbaaa, aabbaaa, aabaaa, abaaabaaa, abbaaa, abaabaaa, bbaabaaa]","[bbaaabab, aaaabab, aaaaaaba, baaaabaab, bbaaabaab, abaaabaaab, baabaab, bbabab, bbbaaab, abaabab, bbabaab, aaabaaab, aaabaab, aaabab, baaabab, abbaaab, bbbaab, bbbb, bbaaabaaab, abaabaaab, ababab, baaabaaab, bbaabab, baaabaab, aaaaabaab, abbab, abaaabaab, aabaab, bbabaaab, aabb, ababaaab, bbbab, bbbaaaab, aabaaab, abbaab, aaaaabaaabba, aaaaabab, baaaabab, abaabaab, bbaaaaba, bbaabaab, babaab, aabab, baabaaab, aabaaaab, baaaabaaab, aaaabaaab, babab, bbaabaaab, aaaabaab, abaaabab, ababaab, baabab, babaaab]"
(a|(b*bb))*,(a)*(b*bbb*)*(a)*(b*bbb*)*(a*),"[, bbb, abbabbaa, bbabbb, bbaa]","[bbabbab, bbaaba, bbaba, bbbaba, ababa, bbabbbab, bbabbaab]"
(a*ba*b)*a*ba*,(a*)(b)(a*|(b(a*)b))(a*),"[bbb, abaa, bbab]","[bba, bbbbb, ababa, baab]"
(b|(a*aa))*,(b*aa+b*)|(b*a+ab*)|b*,"[aaa, baabb, ]","[aba, aaaba, aabba, baabab]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*ba)*)|((a|b)a*b),"[, bbaaba, bab, aab, ababbaaba, abaababbaaba, bbabbabbaaaba, abaababbaaaba, ababba, bbabba, bbabbaaba]","[aa, abb, abaababbaaa, bbb, bbabbaabba, bbabbabbbb, bbabbabbaaa, bbabbb, bbaabb, ababbaabaab, abaabaabba, abaababbbb, bbabbaababb, abaabb, ababbb, ba]"
(a|b)(a|b)+aaa+,(aa|bb|ba|ab)(a*b*a*b*)aaaa*,"[aaabaabaaa, aaaaababaaa, aaaabaabaaa, baabaaabaaa, abbabaaa, bbbabaaa, aaaababaaa, bbbaaaa, aaabaaabaaa, baaaababaaa, bbaababaaa, abababaaa, abaabaaabaaa, abbaabaaa, bbabaabaaa, babaabaaa, aababaaa, aaaaabaaabaaaa, bbaaabaaabaaa, bbbbaaa, abaabaabaaa, ababaaabaaa, aabbaaa, bbbaaabaaa, abaaabaaabaaa, baaabaaabaaa, baaaabaaabaaa, abaaabaabaaa, bbbabbaaa, ababaabaaa, abaababaaa, aaaabaaabaaa, bbabaaabaaa, bbaaaa, bbaaabaabaaa, bbaabaaabaaa, baabaabaaa, baaaabaabaaa, bbaabaabaaa, aabaaaa, aaaaabaabaaa, bbababaaa, abaaababaaa, abbaaabaaa, baababaaa, aabaaabaaa, aaababaaa, baaababaaa, aaaaaa, baaabaabaaa, aabaabaaa, bbbaabaaa, bababaaa, babaaabaaa, aababbaaa, bbaaababaaa]","[aaabaabaab, baabaaabaab, bbabaaabab, aaaabaabab, aabaaabaaab, aababab, bbbaabab, abbaabab, baaaababaaab, baababaaab, bababaaab, baaaababaab, bbaababaab, ababaaabab, bbabaabaaab, bbbabaaab, baaaabaabaab, baababab, aabaaaaba, aaaabaaabab, aaababaaab, bbaaabaaabab, abbaabaab, babaabaab, aababaab, abaaabaaabaaab, ababaaabaab, bbbabb, baaaabaaabaaab, baabaabaaab, bbbaaabaab, bbaaabaaabaaab, aaaaabaaabaab, ababaabab, babaaabaaab, baaaabaaabaab, abaaabaabaab, abaaabaabab, bbaababaaab, bbbabaaaab, bbabaabab, aaaaaababa, bbaaababaab, baaabaaabab, baabaaabab, abaaababab, aabaabaaab, aabb, bbaaabaabaab, babaaabab, bbaabaabaab, abaabaabab, bbbaaabab, aaaaabaabaab, bbabaaabaaab, bbababaaab, aaaabaabaaab, abbaaabaab, baababaab, aaababab, baaabaaabaaab, aaaabaaabaaab, abaaababaaab, bababaab, aaaababaaab, baaabaabaaab, abaababab, aaaaababaab, abaabaaabaaab, baaabaabab, aaabaabab, bbaabaaabaaab, ababaabaaab, babaaabaab, baaaabaabab, bbaaababaaab, abababab, aabaaabab, aaaaababab, bbbabaab, aaaabaabaab, abbaabaaab, ababaaabaaab, bbababab, abbaaabab, aaaababaab, aaaaabaabab, bbaabaabaaab, abaaabaaabab, baaababaaab, bbababaab, abababaab, bbbaaabaaab, aabaabab, bbabaabaab, bbbb, baaaababab, aaaababab, bbaabaaabab, abaabaabaab, babaabaaab, bbbaaaaba, abaaabaaabaab, baaabaaabaab, bbaabaabab, bbaababab, bababab, baabaabab, abaabaabaaab, ababaabaab, aaaaababaaab, baaaabaaabab, aaaabaaabaab, bbaaabaaabaab, abaabaaabab, aaabaabaaab, aababb, bbbabab, bbaabaaabaab, aaaaabaaabaaabba, bbaaaababa, abaabaaabaab, aaababaab, abaaababaab, aababaaab, abbabaaab, aaabaaabab, abaababaaab, aabaaabaab, aaabaaabaab, aaaaabaabaaab, bbaaabaabab, baaababaab, aaabaaabaaab, baaaabaabaaab, abbabab, baabaabaab, baaabaabaab, aababaaaab, aabaabaab, babaabab, bbbaabaab, bbabaaabaab, abaababaab, baabaaabaaab, abbabaab, bbaaababab, abababaaab, abaaabaabaaab, bbaaabaabaaab, bbbaabaaab, aaaaabaaabab, baaababab, abbaaabaaab]"
a(a|b)a(a|b)*,(aba)+(aaa),"[abaabaaaa, abaaaa]","[abaababa, aa, abb, b, abaabaaab, abaabaaaaa, abaabaaaab, abaabbb, abaaab, abaaaab, abaaaaa, abab]"
1*(01*01*01*01*)*,(1*(0000)*1*)*,"[, 0000, 00000000]","[000000010, 0000000, 0000011, 0000001]"
(a|(b*bb))*,(bb)*|a*|(bb)*,"[aa, , bbbb]","[abb, bba, bbba, aab, bbbbaa, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001),"[001, 1101, 0001, 1000, 1011, 1110, 11111, 010]","[000101, 11010, 111111, 0010, 1010, 00000, 00011, 011, 0101, 0011, 0100, 1001, 1100, 10000, 10110, 11100, 11011, 11110, 111110, 10001, 10111, 11101]"
(a|(b*bb))*,(a*(bb|bbb)a*),"[bbb, abbaa]","[bbbab, bbaab, ababa, bbbb, bbab]"
(a|b)*(bab)(a|b)*,a*b*a*(bab)(a|b)*,"[abaababa, babb, baaabab, bbab]","[bb, baaa, baaba, abaabaaa, baabbb, ba]"
(a|(b*bb))*,a*bb(b)*a*|a*,"[, bbb, abbaa]","[bbbab, bbaab, bbabb, abaa]"
(a|b)(a|b)+aaa+,(aa|bb|ab|ba)(a*b*)a*(aaa),"[babaaa, bbabaaa, ababaaa, baaabaaa, aaaabaaa, aaabaaa, aaaaabaaaa, aaaaaa, baaaabaaa, baabaaa, bbaaabaaa, bbaaaa, bbbbaaa, bbbaaa, aabbaaa, aabaaa, abaaabaaa, abbaaa, abaabaaa, bbaabaaa]","[bbaaaab, bbaaabab, aaaabab, baaaabaab, bbaaabaab, abaaabaaab, baabaab, bbabab, bbbaaab, abaabab, bbabaab, aaabaaab, aaabaab, aaabab, baaabab, abbaaab, bbbaab, bbbb, bbaaabaaab, abaabaaab, ababab, baaabaaab, bbaabab, aaaaaab, baaabaab, aaaaabaab, abbab, abaaabaab, aabaab, bbabaaab, aabb, ababaaab, bbbab, bbbaaaab, aabaaab, abbaab, aaaaabaaabba, aaaaabab, baaaabab, abaabaab, bbaabaab, babaab, aabab, baabaaab, aabaaaab, baaaabaaab, aaaabaaab, babab, bbaabaaab, aaaabaab, abaaabab, ababaab, baabab, babaaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*1*)*0)|(1(0*1*)1),"[111, 101, 01010, 0010]","[0101, 11010, 1110, 00101, 10]"
0*10*(10*10*)*,(11)*0*1(11)*0*(11)*|1(11)*0*(11)*0*(11)*|(11)*0*(11)*0*1(11)*|0*1(11)*0*1(11)*0*1(11)*0*,"[01011101110, 101110111110, 011010, 0101010, 010110, 1010010, 0100, 1110101110, 10111101111, 110010, 101110100, 0111101110, 010101110, 10101110, 101100, 111011011, 11110110111, 01110101110, 1101111011111, 110111011, 010111010, 01111010, 01110110, 100, 001, 111101011, 011101010, 01011110, 01101110, 11101010]","[00, 101011101, 0110101, 111010110, 011101101, 1011110110, 11011110110, 0101110110, 01001101, 010111101, 011110101, 1011101101, 101111010, 01010110, 01011001, 1101100, 0111010101, 0110110, 111010101, 1111010110, 111011010, 1101111010, 101011110, 11110110110, 110111010, 0101110101, 101101110, 1110110110, 0101101, 111101010, 10110010, 1101101110, 011110110, 1100, 1001, 0111010110, 1101110110, 1011101010, 10100, 1111011010, 01010101]"
(a*ba*b)*a*ba*,a*b(a|(bb|bab))*,"[bbbbaba, bbabbbbab, abbabbab]","[bbabbbbaa, bbbbababa, abbaaa, bbabbaab]"
(a|(b*bb))*,(bb)*(a)*(bb+b)*(a)*(bb)*,"[aa, bbabbbabb, , bbbaa, bbbabb, abbbabbbb, abbbb, bbbbabbbabb, bbbabbbb, bbbbbabb]","[abbbabba, bbbabbbba, bbbbabba, abbab, bbbbabbbaba, bbbabbba, abaa, bbabba, bbabbbaba, bbabbbabba, bbbbaba, bbbaaba, aaba, bbbabba, bbaba, bbbaba, abbbaba, bbbbbabba, abbbbaba, bbbbbaba, bbbbabbbabba, ba]"
(0*10*10*)*|0*,(10*1)*,"[11, , 11101]","[11010, 1110]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(00)|(01)|(10)|(100)|(010)|(001)|(110)|(001)|(101)|(111),"[110, 001, 100, 111, 101, 010]","[1000, 1011, 1110, 0010, 1010, 0101, 0000, 0011, 1101, 0111, 0100, 1001, 1100, 1111]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001),"[000111, 001101, 101010, 100000, 101111, 110001, 110100, 011010, 010011, 010110, 011001, 011100, 110010, 111000, 001011, 001110, 000001, 000100, 100011, 100110, 101001, 101100, 110111, 111101, 010000, 1010001, 010101, 011111, 100101, 111011, 111110, 001000, 000010]","[10100010, 0111111, 10100011, 1101000, 1110111, 1110110, 111111, 0011100, 0011101, 011101, 010010, 1101001, 0111110, 0111001, 1001100, 1101110, 110011, 111100, 1001101, 0100110, 1010000, 010001, 0100111, 100100, 1101111, 0000101, 0111000, 0000100, 0001000, 000110, 1001011, 101011, 110000, 1100010, 0100000, 0010110, 0010111, 011000, 0100001, 1100011, 1001010, 0001001, 000101, 110110, 1111011, 0101100, 0010000, 0010001, 1010100, 011110, 0101101, 1010101, 1111010, 0110100, 000011, 0110101, 001100, 110101, 101110, 1011001, 1011000, 101101, 0000011, 0001110, 011011, 1100100, 1100101, 0001111, 001001, 00000101, 1000000, 1000001, 1111100, 1111101, 0101011, 0101010, 1010011, 1010010, 010111, 100111, 001010, 0110011, 001111, 1000110, 1110001, 100010, 1000111, 1110000, 111001, 0011011, 1011111, 0011010, 1011110, 010100, 100001, 111010, 0000000, 0110010]"
(a|b)(a|b)+aaa+,(a*b){3}aaa,"[bbabaaa, babbaaa, abbbaaa]","[bba, abbbaaba, bbbabb, bbbaaaa, bbbaaab, bbbb, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b)(a?),"[bba, aba, bab, aab]","[aa, abaa, abba, bbbb, bbaa, abab, bbab, ba]"
(a|baa)*,(a*)+baa,[abaa],"[baabb, bb, bab, abaaaa]"
(0|10*1)*,(0|11)*,"[11, , 1111]","[1101, 11101]"
(0|10*1)*,(0*)(11)*,"[, 1111, 01111]","[110, 111101, 11100, 010]"
(0*10*10*)*|0*,0*|(0*|11)*|(10*1),"[, 101, 0110, 1111, 1001, 01111]","[100, 01110, 0100, 1011, 1110, 10101, 011010]"
(a*ba*b)*a*ba*,(a|bb)*a*b(a|bb)*,"[babba, bbbabbbb, bbab]","[bba, bbbabaa, babbab, babbbab]"
(a*ba*b)*a*ba*,(a)*b(a)*(bb)*,"[bbbbb, abbbbb, ba]","[bbba, bab, bbbbbab, bbbbaa, abba]"
(a|baa)*,(baa+),[baaa],"[aa, baabb, bb, baaab, bab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010),"[000111, 001101, 101010, 100000, 101111, 110001, 110100, 011010, 011001, 01011, 01110, 110010, 111000, 001011, 001110, 000001, 000100, 100011, 100110, 101001, 101100, 110111, 111101, 01000, 100101, 111011, 111110, 001000, 000010]","[0110100, 000011, 0110101, 001100, 110101, 1101000, 1110111, 101110, 1110110, 111111, 0011100, 0011101, 011101, 1011001, 1011000, 011100, 01010, 101101, 1101001, 0000011, 0001110, 1001100, 1101110, 101000, 110011, 111100, 1001101, 01001, 010000, 011011, 010001, 100100, 1100100, 1101111, 1100101, 0000101, 0000100, 0001111, 0001000, 000110, 001001, 00000101, 1000000, 1001011, 1000001, 101011, 110000, 1100010, 1111100, 1111101, 01111, 0010110, 0010111, 010110, 1010011, 011000, 1010010, 010111, 100111, 1100011, 001010, 1001010, 0001001, 000101, 0110011, 001111, 1000110, 1110001, 100010, 1000111, 110110, 1110000, 111001, 1111011, 0010000, 0011011, 0010001, 1010100, 1011111, 0011010, 1011110, 1010101, 1111010, 100001, 111010, 0000000, 0110010]"
(a|baa)*,((a)*baa(a)*)*,"[, abaaa, aabaa, baabaa]","[aa, abb, bb, baabb, bab, baabaabb, ababba, abaaabb, baabab]"
(0*10*10*)*|0*,0*(10*10*11)*,"[, 11111111, 011111111, 111110111, 111111011]","[01110, 1111110, 11110, 111110, 11111110, 11111111010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*0(1+0)+0*,"[0110100, 0100, 00100, 0101000]","[00, 1, 010001, 01101, 01001, 010100110]"
(a|(b*bb))*,a*(bbb*),[abbb],"[bba, bbba, ababa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(100*11*)*|0*(011*00*)*,"[, 010010, 01000, 10110011, 101101, 11011, 0110010]","[11011010, 0100101, 1011010, 011001, 01010, 101100, 10101, 01000101]"
(a|b)*baa(a|b)*b,(a*|b*)a*(baa)a*b*b,"[baabb, babaab, bbaab, baaab, abaabb, abaaab, aabaab, baabaab]","[abb, baabba, bb, aa, ababb, abaaa, baabbba, babb, baaa, babab, baabaaba, babaaba, abaabaa, baabab]"
