Regex,Attempt Regex,Positive Strings,Negative Strings
(a|b)(a|b)+aaa+,(a|b+aaa)*,"[aa, baaaa, , baaa, a, baaabbbaaa]","[baaabb, baaaba, b, aab, baa, baaababb, baaababa, baaabab, baaabbb, baab, baabb, baaab, baaba, baaaabab, baaababaa, baaababbb, ba]"
(a|(b*bb))*,(a)*(bb)*(b+a)*,"[aa, baba, bb, bba, , bbba, babbba, a, bababa, bbaba, bbbb, ba]","[bab, b, aab, baa, bbb, bbbbab, baab, bbaa, bbab, baaaa, baabb, bbbab, baaa, babb, babbb, babaa, baaba, babab]"
0*(10*1)*0*,0*1*,"[00, 11, 0, , 1, 111]","[100, 101, 1000, 1011, 1110, 0010, 1010, 10]"
(a|baa)*,"[a-b](ba{2,})?","[a, bbaaa, b, abaaa, abaaaa, abaa, bbaaaa, bbaa]","[aaa, , bb, bbaaaab, bab, aab, baa, abaab, abbb, aabb, abba, bbab, baba, babb, bbaab, bbba, bbaaba, abaaba, abaabb, abaaaab, ababa, aa, abb, bba, ab, aba, bbb, ababb, aaaa, bbaabb, bbbb, abab, baaa, aaba, bbabb, bbaba, ba]"
(a|(b*bb))*,a*(b*b)a*,"[bb, baaa, b, aab, baa, bbb, ba]","[aa, baba, babba, bbbab, , baaab, babaa, babb, babbb, a, bab]"
(a*ba*b)*a*ba*,(ab)*,"[, ab, abab]","[aa, aaa, bb, , abb, aba, a, b, aab, aaaa, aabb, aaba, ba]"
(a|b)(a|b)+aaa+,a(a|b)aaa*,"[abaaa, aaaaa, abaaaa, aaaaaa, abaa, aaaa]","[aaa, , bb, aab, aaaba, aaaaaab, aaaabaa, abaab, abbb, abaabb, abaaaab, aa, abb, a, ab, aba, b, ababb, aaaab, aaab, abab, aaba, aaaaba, abaabbb, ba]"
(b|(a*aa))*,b*(a*a*)*b*,"[bb, aa, aaa, abb, , a, ab, b, abbb]","[aba, bbaaaba, abaaa, ababb, abbba, ababa, abaa, abab]"
a(a|b)a(a|b)*,a+(a+b)+a+(a+b)*,"[, aabaaba, aabaaa, aaaaba, aababa, aababaa, aabaa, aabaaaa, aabaab, aabaabab, aabaabaa]","[aaa, , bb, aab, aabba, aabaaaababb, aabbb, aabbaa, aabaababb, aabb, aabaabbb, aababab, aababb, aa, abb, ab, aba, a, b, aabab, aabaabaabb, aabbbb, aaaa, aabaabba, aabaaabb, aabaabb, ba]"
(a|b)(a|b)+aaa+,(a*b*)(aaa+),"[aaa, abaaa, aaaaa, aaabaaaa, aaabaaa, aaabbbaaa, aaaa, baaa, bbaaa, aabaaa, aabbaaa, abbaaa, aaabaaaaa]","[bb, , aab, aaabaaabbb, aaaba, aaabb, aaabaabb, aaabaaba, aaababb, aaabbb, aabb, aaabaaabb, aa, abb, ab, aba, a, b, aaabaaaaab, aaabaaabaa, aaabaaaba, aaabaaab, aaabaab, aaabab, aaaaab, aaabaa, aaab, aaba, aaababa, ba]"
(0*10*10*)*|0*,(1|01*0)*,"[00, , 11, 001, 1, 0110, 0000]","[000, 110, 011, 0, 01, 0010]"
(a*ba*b)*a*ba*,a*b(bb+|a*|bab)*,"[bbabbba, b, aab, baa, bbabbbb, bbb, bbabbb, bbbbab, bbbbbb, bbbbaa, bbabbbba, bbab, bbabbbaa, bbabbbabb, bbbbb, bbbba, bbaba, ba]","[aa, bba, bb, , a, bbabbbab, bbbbbbabaaba, bbaaaa, bbaabb, baab, bbaa, bbaab, bbabbbaaba, bbaaa, bbaaba, bbabb, bbabbbbaaba, bbbbaaba, bbababa]"
(0*10*10*)*|0*,(1|01*0),"[00, 1, 0110]","[11, , 01, 0010, 00000, 00011, 000, 011, 0, 001, 00010, 0000, 0011, 0001, 10]"
(a|b)(a|b)+aaa+,((a|b){3}(a|b)*aaa+)|(aaa*),"[aa, aaa, baaaaa, aabaaabbbaaa, ababaaa, bbbabbaaa, abbbaaa, aabaabaaa, aaaa, aababaaa, bbbaaa, aabaaa, aabaabbaaa, aabaaaa, baaabbaaa, abaaaa, abbaaa]","[, bb, aab, baa, aabaab, abbb, abba, aabaaab, baaabb, abb, ab, aba, a, b, bbb, aaaab, aabaa, aabab, abaa, aabaaabbb, abab, aaba, aabaaabb, bbbabb, aabaaba, aabaabb, aabaaaabaa, ba]"
1*(01*01*01*01*)*,1*(1*01*01*01*01*01*)*,"[11, , 1, 00000000001, 000000110110110110, 00000]","[00, 0000000001, 0000000011, 000000, 00000001, 00000011, 00000000, 000000001, 000000011, 000000000, 000000000010, 110, 000, 0, 00000000011, 0000, 0000000, 0000001]"
0*10*(10*10*)*,(0*|(1(11))*)+,"[00, 0, , 111, 111111, 1110]","[11, 1000, 1011, 1010, 110, 001, 100, 1, 101, 1101, 1100, 1111, 111010, 10]"
a(a|b)a(a|b)*,aaa|(a+b)*|aba(a+b)*,"[aaa, , ab, aba, aab, aaaabab, aaaaaab, abaab, aaaab, aaabab, aabaab, aaab, abab]","[bb, aaaba, aaabb, aaaabb, abbb, aabb, abba, aaaabbbb, ababa, aa, abb, a, b, aaaaa, aaaabbb, aaaabba, aabaa, aaaaaa, abaa, aaaa, aaba, aaaaba, aaababa, aaaabbaa, ba]"
(a*ba*b)*a*ba*,a*(bb)*b+a*,"[bb, baaa, b, aab, baa, bbb, ba]","[aa, baba, babba, bbbab, , baaab, babaa, babb, babbb, a, bab]"
(a|baa)*,a*(b*aa)*,"[aa, baaaa, , bbbaa, a, baa, baabaa, baabbaa]","[bb, bab, b, aab, bbb, baab, baba, babba, baabb, baaa, babaa, babb, babbb, baaab, baaba, ba, baaaab]"
(0|1)(0|1)*,1*0*1*0*1*0*1*0*1*0*1*0*1*0*1*0*,"[00, , 01, 010101010101011, 010101010101010, 010101010111, 0101011, 0101010, 01010101000, 010, 011, 010111, 0101, 01011, 01010, 0101010101010111, 0100, 01010101010101000, 01010111, 0101010101, 0101010100, 010101010, 0101010101010, 01010101010101, 01010101010100, 0101010101011, 010101011, 11, 010101010101000, 01010101010, 010101010101, 010101010100, 0101000, 01010101011, 0, 000, 1, 010101, 010100, 01000, 0101010101010100, 0111, 01010100, 0101010111, 010101000, 01010101, 0101010101000, 01010101010111]","[010111010101010101, 010101010101010100, 010101010101010111, 010101110101010101, 011101010101010101, 1100010001000100010001000100010001, 010101010101110101, 010101011101010101, 010101010101011101, 01010101010101011, 01010101010101010, 010101010111010101, 0101010101010101]"
(a|(b*bb))*,(a|b)*b*bb*(a|b)*,"[bb, b, aab, baa, bbb, ba]","[aa, , a]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)*(10)*)*,"[, 01, 0101, 0110, 1001, 1010, 10]","[00, 11, , 1011, 0010, 010, 000, 110, 011, 0, 001, 111, 100, 1, 101, 0000, 0011, 0111]"
(0*10*10*)*|0*,(0*1(0*10*110*)+)|0*,"[00, 0, , 10010011, 111100, 1111, 11110, 1111111, 11111011]","[11, 111111, 1110, 1111001, 110, 001, 100, 111, 1, 1100, 11100, 111010, 11111, 111000, 111011, 111110, 11101, 10]"
(0*10*10*)*|0*,(0*1+)*,"[011, , 01, 1, 0001]","[00, 000, 0, 0110, 010]"
(ab|ba)*,(b*ab*ab*)*,"[aa, baba, , bbbaa, aab, baa, aaaba, aaaa, abba, aabb]","[aaa, abb, bb, a, ab, bab, b, bbb, aabba, aaaaa, aaab, baaa, ba]"
(a|baa)*,(a|abb+)*,"[aa, aaa, abb, , a, abbaa, abbbb, abbabba, abbb, abba]","[bb, aba, ab, b, abaaa, ababb, abbab, abbaaba, aaab, abaa, abab, ababa, abbbbaba, ba]"
(a|(b*bb))*,(b*bb*)|a,"[bb, a, b, bbb]","[aa, aaa, abb, , ab, aba, bab, aab, baa, aaaa, aabb, bbba, aaba, ba]"
b*a*,a(a)*|(a*b*),"[aa, bb, , a, b, bbb]","[baba, baaa, babb, bbba, aaba, bab, baa, ba]"
(a|b)(a|b)+aaa+,a*|a*(baaa)a*,"[aa, baaaa, baaaaa, , baaa, a]","[bb, bba, baaabb, baaaba, bab, b, aab, baa, bbb, baaaaab, baaabaa, baab, baaabbb, baba, baabb, baaab, babb, baaba, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a(a|b)a*b)*)*,"[, bb, ab, bbabaab, ababb, abaab, abbab, aaab, abbb, bbaaab, baab, bbbb, abab, bbab, bbabab, bbbab, bbaab, bbabb, abaaab, ababab, ababaab]","[aaa, baa, abaaa, bbabaa, abba, bbaa, bbba, bbaaa, abaabb, ababa, aa, abb, bba, aba, a, b, bbb, bbabbaa, abbbb, abaa, bbaabb, bbbbb, bbaba, ababaa, ababbaa, ba]"
(a|b)(a|b)+aaa+,(a*b*|a*a*|b*b*|b*a*)(a{3}),"[aaa, baaaaa, abaaa, aaaaa, aaabaaa, aaabbbaaa, aaaa, baaaa, baaa, bbbaaa, aabaaa, aabbaaa, abbaaa]","[bb, , bab, aab, baa, aaabaaabbb, aaaba, aaabb, aaabaabb, aaabaaba, aaababb, aaabbb, aabb, baab, baabb, baaba, aaabaaabb, aa, aaabaaaaaa, abb, baaabb, ab, aba, baaaba, a, b, bbb, aaabaaab, aaabaaaa, aaabaab, aaabab, aaaaab, aaabaa, aaab, baaaaab, baaab, aaba, aaababa, aaabaaaaa, ba]"
(a|b)(a|b)+aaa+,ab|aaa*,"[aa, aaa, ab, aaaa]","[, abb, bb, aba, a, b, aab, aaaab, aabaa, aabbb, abaa, abbb, aabb, aaba, ba]"
(a*ba*b)*a*ba*,b+(a*|bb*),"[bb, baaa, b, baa, bbb, ba]","[aa, aaa, abb, baba, bbbab, , ab, aba, a, baaab, babb, bab]"
(0|10*1)*,(0*1)*,"[011, , 01, 1, 0001, 0111]","[00, 000, 0, 01110, 010]"
(a|(b*bb))*,a*(b*bb*)a*,"[bb, baaa, b, aab, baa, bbb, ba]","[aa, baba, babba, bbbab, , baaab, babaa, babb, babbb, a, bab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1(0|1)*1|0(0|1)*0?,"[00, 000, 0, 11, 011, 111, 01, 1101, 1001, 1111, 11001]","[, 110, 100, 1, 11010, 1100, 11110, 10]"
(a|(b*bb))*,a*b(b+a)*ba*,"[bba, bb, bbbab, , bbabbaba, bbaaa, bbaba, aabb, bbbbbaba, bbaaaa, bbaa, bbab]","[aa, bbaaaab, , a, b, bab, bbababb, baa, bbb, bbaabb, bbbb, baba, baaa, babb, bbba, bbbaa, bbbbb, bbaab, bbabb, bbbabb, bbaaba, ba]"
(a|b)*baa(a|b)*b,(ba*)+b,"[bb, bbaab, bbb, baab, bbbb, bbab]","[aa, aaa, abb, bba, , ab, aba, a, b, baa, bbaa, bbbba, bbaba, ba]"
a(a|b)a(a|b)*,a(a+b)+a(a+b)*,"[, aababaab, aaaaba, aabaabaaba, aababa, aabaaab, aabaabaaaab, aabaab, aabaabab, aabaababa, aabaabaab]","[aaa, , bb, aab, aabba, aabbb, aabaabaaaa, aabbaa, aabaababb, aabb, aabababb, aababb, aabaabababb, aabaabaababb, aa, abb, ab, aba, a, b, aabaa, aabab, aabaabaabb, aabbbb, aabaabaaa, aaaa, aabaabaa, aabaaa, aabaabb, aabaabaabbb, aabaabaabba, ba]"
0*10*(10*10*)*,(111)*(1)*,"[11, , 1]","[110, 00, 000, 011, 0, 01, 010]"
b*a*,(a)(a)*(b)*(a)*,"[aa, aaa, abb, ab, aba, a, abaaa, abaa, abbb]","[bb, , b, ababb, aaabaaab, ababba, ababaa, ababbb, ababa, abbbab, abab, ba]"
a(a|b)a(a|b)*,(a)*(aaa)*(aba)*(a+b)*,"[aa, aaa, , ab, aba, a, abaab, abaababab, abaaba, abaabab, abaaab, abaaabab, ababaab, abaaaaab]","[abaababa, abb, bb, b, abaaa, abaaaba, abaaabbaa, abaaabbbb, abaabababa, aaabaa, abaaaa, abaabb, ababaa, abaabbb, abaaaaa, abaaabb, abaabba, ababa, abaaabbb, abaaabba, abaababb, ba]"
(a|baa)*,(ba*)*,"[, bb, b, baa, bbb, ba]","[aa, aaa, abb, ab, aba, a]"
(a|baa)*,(a)*(b|aa)*(a)*(b|aa)*,"[aa, bb, , babaab, a, b, bab, baa, bbb, baab, babaa, babb, babbb, baaa, babaaaa, ba]","[, babaaa, babbba, bababb, baaaba, bababa, baababa, aabaaaba, bbbaba, babab, bababba, babaaba, bababaa, bababbb]"
(0*10*10*)*|0*,(01)+(01)+,"[, 010101, 0101]","[00, , 01, 0010, 0101010, 010, 011, 010110, 010111, 01011, 01010, 0000, 0100, 10, 11, 01001, 000, 0, 001, 1, 010100, 01000, 0011, 0110, 0111]"
0(0|1)*0,(0(1+(0*1+)*)*0)*|0*,"[00, , 000, 0, 010110, 010010, 01000, 01110, 01010, 010]","[11, 01, 01001, 00001, 011, 110, 010000, 001, 100, 111, 1, 010101, 0101, 01011, 0100, 0111, 10]"
(a|b)(a|b)+aaa+,"(a|b)(a|b)a{2,}","[bbaaa, aaaaa, aaaaaa, aaaa, bbaaaa, bbaa]","[aa, aaa, , bb, bba, bbaaaab, bbaabbb, a, b, aab, bbb, aaaba, aaaaaab, aaaabaa, aaaab, aaab, bbaabb, bbbb, bbab, bbaab, aaba, bbabb, aaaaba]"
(a|b)(a|b)+aaa+,a*b*a{3},"[aaa, baaa, bbaaa, aabaaa, aabbaaa, abaaa, aaaaa, aaabaaa, abbaaa, aaabbbaaa, aaaa]","[bb, , aab, aaabaaabbb, aaaba, aaabb, aaabaabb, aaabaaba, aaababb, aaabbb, aabb, aaabaaabb, aa, aaabaaaaaa, abb, ab, aba, a, b, aaabaaab, aaabaaaa, aaabaab, aaabab, aaaaab, aaabaa, aaab, aaba, aaababa, aaabaaaaa, ba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1)(0|1)*,"[000, 111, 0000, 1111, 11111, 00000]","[00, 0, , 11, 1]"
(a|b)*baa(a|b)*b,(a|baa)*b,"[baaab, b, aab, baab]","[aa, baabba, , a, bab, baa, baabbba, baabbaa, baabbbb, baabb, baba, baaa, babb, ba, baabbb]"
(a|(b*bb))*,bb(a|b)*b,"[bbbab, bbaab, bbbbb, bbb, bbbaab, bbbb]","[aa, aaa, abb, bb, bba, , ab, aba, a, bab, b, baa, bbaa, bbba, bbbaa, bbbbba, bbbaba, ba]"
(a|baa)*,(a)*((b)+(aa)+)*(a)*,"[aa, baaaa, baaaaa, , baaa, a, baa, baabbbaa, baaaabaa, bbaa, baabaa]","[bb, baaabb, baaaba, b, aab, baababba, baababaa, baababbb, baababb, baababa, baab, baabb, baaab, baaba, baaaaaab, baabab, ba, baaaab, baabbb]"
(a|baa)*,(b)(aa+)*,"[baaaa, baaa, b, baa]","[aa, aaa, abb, bb, bba, , ab, aba, a, bab, bbb, baab, baabb, baba, babb, baaba, ba, baaaab]"
(a|b)(a|b)+aaa+,(a+b)*aaa,"[aaa, abaaa, aaaaaabaaa, aabaaa, aaaabaaa, aaabaaa]","[, aa, abb, ab, aba, a, b, aab, aaaba, aaaaa, aaabb, aaaabbb, aaaab, aaaabba, aaaaaa, aaaabb, aaab, aaaa, aabb, aaba, aaaaba, aaaabbaa, aaaabbbb]"
(a|baa)*,"(a|b*a{2,})","[aa, aaa, a, baaa, bbbaa, baa]","[abb, bb, , aba, ab, bab, b, bbb, aaab, abaa, abbb, abba, baab, baba, baaab, babb, ba]"
(a*ba*b)*a*ba*,a*(b|bbb)+(a|bb)*,"[bb, babbbb, babba, baaa, babb, b, aab, baa, bbb, ba]","[aa, , babaaa, bababb, a, bab, bababa, baba, bbbab, baaab, babbb, babaa, babab, babbab]"
(a|(b*bb))*,a*(bb)*(a)*b*,"[aa, bb, bba, , a, b, bbb, bbabbb, bbaa, bbbb, bbab, bbaaa, bbabb]","[bab, bbaaaba, bbabbba, baa, bbabaa, bbabab, baba, baaa, babb, bbba, aaba, bbaaba, bbbbba, bbaba, ba]"
(a|b)(a|b)+aaa+,a(a|b)*aaa,"[aaaabbbaaa, aabaaa, abaaa, aabbaaa, aaaaa, aaaabaaa, aaabaaa, aaabbaaa, aaaaaa]","[aa, aaa, , bb, ab, a, b, aab, baa, bbb, aaaba, aaaaaab, aaaabbb, aaabb, aaaab, aaaabb, aaab, aabb, aaaaba, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01+0)|(10+1))*,"[, 010010, 010101, 01110, 01010001, 010101101, 010101010, 010]","[00, 01, 0010, 0101000, 0101011, 0101010, 000, 011, 0, 001, 1, 010100, 0101, 01010, 0000, 0011, 0100, 0111, 01010111, 010101111, 010101110]"
(a|b)(a|b)+aaa+,(a+b+)|(b+a+)a+a+a+,"[abb, baaaa, baaaaa, ab, bbbaaaa, aaab, abbb, baaaaaa]","[aaa, bb, , bab, baa, abaaa, baaaaba, baab, baaaabb, baba, baabb, babb, baaba, baaaaaab, aa, baaabb, aba, baaaba, a, b, bbb, abbba, ababb, abaa, abab, baaa, baaab, ba, baaaab]"
(a|baa)*,((a*)+(b*)+(aa)+(a*)),"[aa, aaa, baa, aabaaa, abbaa, aabaa, aabaaaa, aabbbaa, abaa, aaaa, bbaa]","[abb, bb, , ab, aba, a, b, aab, aaaab, aabbb, aabab, aabaab, aabaaaab, aabaabaa, aabaabbb, aabb, aaba, aabaabba, aabaaba, aababb, aababa, aabaabb, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(10)*,"[00, 11, , 010010010, 1011, 01001000, 0101010, 010, 000, 010000, 0, 010010, 1, 101, 0100100, 011100, 01000, 01010, 0110, 0100, 10001, 10111, 01001001110]","[01, 101110, 010010010100, 1000, 01001001, 0101011, 010110, 011, 110, 0100001, 010111, 011001, 0101, 01011, 0001, 010010001, 0100100111, 10, 010010010110, 010010010111, 1010, 01001, 0101001, 0101000, 100, 010101, 010100, 0111, 0100100101, 010010011, 01001001010, 01001001011, 01010101]"
(a|baa)*,"(a{1,})?b?(ba{2,})?","[aa, baaaa, , baaa, a, b, baa, bbaa]","[baabba, bb, bba, bab, bbb, baab, bbbb, bbab, baabb, baba, babb, bbaab, bbba, aaba, baaba, baaaab, baabaa, baabbb]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*b)*a)*)?,"[aa, aaa, bba, , aba, a, abbba, baabbba, abaa, bbaa, bbbba, bbaba, bbbaba, ababa]","[abb, bb, , ab, b, baa, bbb, abaab, aaab, abbb, bbbb, abab, bbab, bbaab, bbba, ba]"
(a|b)(a|b)+aaa+,a|ba|b+aaa,"[baaa, bbbbaaa, a, bbaaa, ba]","[aaa, bb, , bab, baa, abbb, bbaaab, bbaaaa, baab, bbaa, bbab, baba, baabb, bbaab, babb, baaba, aa, bba, abb, ab, b, bbb, aaaa, bbbb, baaaa, baaab, bbabb, bbaba]"
0*10*(10*10*)*,1|(111)*|01,"[, 01, 111, 1, 111111]","[00, 0010, 010, 011, 110, 11111111, 0101, 0000, 0100, 1111, 11100, 11101, 10, 11, 111100, 111101, 1110, 000, 0, 001, 100, 101, 0011, 0110, 1101, 0111, 1100, 11111, 11110, 111110]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(10)+,"[00, , 0010, 00100, 0010010, 0011100, 0101010, 010, 001001000, 0000, 001010, 00100100, 10111, 001001001110, 11, 00101010, 1011, 00110, 01100, 0010000, 0010010010, 000, 1, 101, 001000, 10001]","[01, 0010010010111, 001001, 001101, 101110, 0010010010110, 00101, 1000, 00100100111, 00001, 0010110, 0101011, 0010111, 0010010011, 011, 110, 001001001, 01011, 00100001, 001011, 001001001011, 001001001010, 10, 001001000101, 0010010010100, 00100100101, 1010, 00111, 0101001, 0101000, 0010101, 0, 001, 100, 010100, 0011, 01010100]"
(a|baa)*,a*|baa*|a*baa*|baa*baa*,"[aa, aaa, baba, , aba, a, baa, abaaa, abaa, ba]","[abb, bb, bba, ab, bab, b, bbb, ababb, aaab, abbb, abba, baab, abab, ababba, abaaab, ababaa, ababbb, ababa]"
0*10*(10*10*)*,0*(1|1||1)0*,"[001, 100, 1, |1, |10, 10]","[00, 11, , 1110, |101, 110, 0, 111, |0, 1001, 1100, 1111, |, |01, |11]"
(a|(b*bb))*,a*(bb*)*a*,"[aa, bb, , baaa, a, b, baa, bbb, ba]","[baba, babba, bbbab, babaa, babb, babbb, bab, aabaaab]"
(a*ba*b)*a*ba*,a*(b+)(bb)*a*,"[bb, baaa, b, aab, baa, bbb, ba]","[aa, baba, babba, bbbab, , baaab, babaa, babb, babbb, a, bab]"
(b|(a*aa))*,(b*|ab+)*aa(a+b)*,"[aa, baa, aaabab, aaaaab, abaa, aaab]","[aaa, , ab, a, b, aab, aaaba, aaabb, aabba, aaaaa, aabaa, aabbb, aabb, aaaa, aaba]"
(a|(b*bb))*,b(a+b)*b,"[bb, baabb, babb, baaababb]","[aa, aaa, abb, bba, , ab, aba, a, bab, b, bbb, baa, bbaa, bbbb, bbab, baba, bbba, baaa, babbb, ba]"
b*a*,a+(b*a*)+,"[aa, aaa, abb, a, ab]","[, bb, bba, b, baa, bbb, ba]"
(a|baa)*,((b)*(aa)[a]*)*,"[aa, aaa, , baa, aabaa, aabaabbbaa, aaaa, bbaa]","[bb, ab, a, b, aaaab, aabaababba, aabaab, aabaababaa, aabaababbb, aabaabab, aabaababb, aabaabbb, aabaababa, aaba, aabaaba, aabaabb, ba]"
(a|baa)*,"[ab]*a{2,}","[aaa, abbaa, aabaa, aabbbaa, abaa, aaaa]","[abb, , ab, a, aaba, b, aab, aaaab, aabbb, aabb]"
0*10*(10*10*)*,((((1*)?)|((11*)?))|((111*)?))*|0*,"[00, 000, 0, 11, , 111, 1]","[011, 01, 101, 0110, 0001, 0100, 0111, 1110, 010, 10]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0+1+)*|(0+1+0+)*|0*|1*,"[00, 11, , 101111, 1011, 01001110, 010, 000, 0, 010010, 1, 1011011, 01000, 0100, 101101, 10001, 10111]","[01, 11010, 1000, 1010, 01001, 01001011, 010011, 100, 0100101, 01001010, 1011110, 010001, 0100111, 1011010, 0001, 10110, 010010101, 010010111, 10101, 10100, 10]"
(a|b)(a|b)+aaa+,(a*|b*)(aaa)a*,"[aaa, bbaaa, aaaaa, aaaa]","[bb, aa, , abb, a, ab, aba, b, aab, aaaba, aaabb, aaaaab, aaabaa, aaabbb, aaab, aabb, aaba]"
(a|b)*(bab)(a|b)*,(a+b+bab)*,"[, aaabbab, abbababbab, abbbbab]","[aa, aaa, abb, ab, aba, a, b, abaaa, ababb, abbaa, abbbb, abbaba, abbabba, abbabab, abbabbb, abaa, abbb, abba, abab, abbaab, abbaaa, abbabb]"
0*10*(10*10*)*,0*1(11)*(0*|1(11)*),"[11, , 001, 100, 111, 1, 1111, 1000, 1110, 10]","[00, , 1011, 1010, 110, 0, 101, 1101, 1100, 10110, 11110, 10001, 10100, 10111, 11101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((0|1)*(01)(0|1)*10(0|1))|((0|1)*(10)(0|1)*10(10)))*,"[0110100, , 01010001010, 0110101, 0001000100, 101010, 0101001010, 010100010101, 0101010, 0101000101, 10101011010, 01010011010, 01010001011010, 100010001010, 0110001010, 0111101010, 10101010, 10101001010, 101011010, 01101, 01100, 10110100, 010100011101, 011001010, 1010100, 1011010, 0110111010, 101010001010, 101001010, 1010101, 010100001010, 010100010111010, 011011010, 11101010]","[00, 01010001011, 011010110, 01, 111, 01010, 01010011, 01010010, 10, 1011010010, 0110111, 11, 0110110, 101000, 101001, 010100010110, 010100010111, 0101001, 0101000, 000, 01010001010110, 0, 1, 011011, 01000, 10101010110, 01010001, 01010000, 10101, 10100, 010100010, 010100011, 10101000, 011010010, 10101001, 101011, 1000, 01111, 011010, 010, 011, 011000, 011001, 0101, 0100, 10101011, 0101000111, 1011, 1010, 100, 101, 0110, 0111]"
(a|b)*baa(a|b)*b,(a|b)*(baa)b*,"[baabb, baababbaa, aababaa, baaabbbaa, baaaabaa, baab, baabaa, baabbb]","[aa, baaabb, , a, b, bab, baabaaab, baababb, baabbba, baaabbb, baaaa, baaa, baaab, baaba, baabab, ba]"
0(0|1)*0,0*(0*|1*)0*,"[00, 11, 0, , 1, 100, 111, 1000, 10]","[101, 1011, 10110, 1010, 10100, 10111, 11101, 0010001]"
0*10*(10*10*)*,(1?|11?),"[11, , 1]","[00, 01, 1110, 010, 000, 011, 0, 110, 100, 111, 101, 1101, 1100, 1111, 10]"
0+1*,0*1+,"[11, 001, 111, 1]","[00, 0, , 100, 101, 1000, 1011, 1110, 1010, 10]"
(a|(b*bb))*,(a)*(bb+a)*(b+a)*(a)*,"[aa, baba, baaaa, bba, , baaa, a, baa, ba]","[baabb, baabba, bb, bab, b, aab, baaba, baab, baaaab, baabaa, baabbb]"
(a*ba*b)*a*ba*,(a|b)*(b),"[bb, bab, b, aab, bbb, baab]","[aa, baba, , bbba, a, baa, ba]"
(a*ba*b)*a*ba*,(a*)b(a*|bb*),"[bb, baaa, b, aab, baa, bbb, bbbb, ba]","[aa, bba, , a, bab, bbaa, bbab, baba, babba, baaab, babaa, babb, babbb, bbbba]"
(a*ba*b)*a*ba*,ba*b|a*ba,"[bb, aba, bab, aaaba, baab, ba, baaaab]","[aaa, , baa, abaaa, abaab, abbb, abba, baabb, baba, babb, baaba, abaaba, abaabb, ababa, aa, abb, bba, ab, a, b, bbb, ababb, abaa, abab, baaaa, baaa, abaaaa]"
0*10*(10*10*)*,(0*)|(1|1|1)|(0*),"[00, 000, 0, , 1]","[11, 01, 010, 011, 110, 100, 111, 101, 0110, 0001, 0100, 0111, 10]"
(a|b)(a|b)+aaa+,(a+b)*(b+aaa),"[baaa, bbbaaa, abbaaa, aaababbaaa]","[, aa, aaa, baaaaa, bb, abb, baaabb, ab, aba, a, bab, b, baa, bbb, baab, baaabbb, baaaaaa, baaaa, baba, baabb, baaab, babb, baaba, ba]"
0*10*(10*10*)*,0*1+|1*0*,"[00, 11, , 01, 1000, 000, 011, 0, 100, 111, 1, 0111, 10]","[1011, 1010, 010, 101, 01000, 0101, 01011, 01110, 00010, 01010, 0100, 10001, 11101]"
0(0|1)*0,(11*0*11*)*|(00*1*00*)*,"[00, 11, , 1001111, 1001101, 0010, 10011011, 00100, 0010010, 010, 000, 111, 001001110, 100110011, 101, 0000, 0110, 1001, 10011, 100111, 11011, 001000]","[01, 001001, 1000, 00001, 0010011, 0010010110, 011, 110, 0010010111, 0101, 10110, 00100101, 10, 101100, 1010, 001001010, 0, 001000101, 0010010100, 001, 100, 1, 001001011, 1011110, 1011010, 111010, 10101, 00100111, 10100]"
(a|b)(a|b)+aaa+,(a*b*)(a*b*)aaa(a)*,"[aaa, aaabaabaaa, aaababaaa, abaaa, aaaaa, aaabaaaa, aaabaaabaaaa, aaabaaa, aaabaaabaaaaa, aaabbbaaa, aaaa, aaababbaaa, baaa, aaabaabbaaa, bbaaa, aabaaa, aabbaaa, abbaaa, aaabaaaaa, aaabaaabaaa, aaabaaabbbaaa]","[bb, , aaabaaabbb, aab, aaaba, aaabaaabaaba, aaabb, aaabaabb, aaabaaabaabb, aaabaaba, aaababb, aaabaaabaaaba, aaabaaabaaabb, aaabbb, aabb, aaabaaabaaabbb, aaabaaabb, aa, ab, a, aaabaaabab, b, aaabaaaaab, aaabaaabaa, aaabaaaba, aaabaaabaab, aaabaaab, aaabaab, aaabaaabaaab, aaabab, aaaaab, aaabaa, aaab, aaabaaabaaaaab, aaabaaabaaabaa, aaba, aaababa, aaabaaababa, aaabaaababb, ba]"
(a*ba*b)*a*ba*,b*(b*b*),"[bb, , b]","[bba, aa, aaa, abb, ab, aba, a]"
